AllocationInstance([23.0 63.0 74.0 86.0 97.0 98.0; 11.0 11.0 16.0 25.0 89.0 100.0], [4.0 21.0 23.0 24.0 28.0 30.0 35.0 40.0 46.0 59.0 61.0 66.0 71.0 73.0 73.0 80.0 90.0 92.0 98.0 100.0; 6.0 9.0 15.0 19.0 19.0 21.0 26.0 29.0 52.0 54.0 60.0 62.0 75.0 83.0 84.0 85.0 86.0 95.0 98.0 98.0], 82.0, [57.0, 27.0, 87.0, 40.0, 27.0, 70.0, 2.0, 92.0, 57.0, 66.0, 5.0, 2.0, 34.0, 51.0, 1.0, 34.0, 48.0, 38.0, 25.0, 59.0], 0.1)
AllocationInstance([5.0 19.0 26.0 35.0 82.0 98.0; 15.0 17.0 22.0 22.0 27.0 74.0], [14.0 18.0 18.0 32.0 33.0 33.0 42.0 47.0 47.0 53.0 60.0 60.0 69.0 71.0 72.0 77.0 78.0 81.0 89.0 96.0; 8.0 14.0 28.0 28.0 30.0 41.0 49.0 52.0 53.0 56.0 58.0 62.0 70.0 72.0 75.0 76.0 81.0 81.0 83.0 93.0], 78.0, [69.0, 96.0, 11.0, 28.0, 26.0, 79.0, 70.0, 15.0, 49.0, 92.0, 41.0, 10.0, 5.0, 46.0, 11.0, 5.0, 70.0, 32.0, 13.0, 12.0], 0.1)
AllocationInstance([14.0 37.0 43.0 44.0 48.0 83.0; 5.0 28.0 34.0 60.0 65.0 83.0], [14.0 17.0 24.0 25.0 39.0 42.0 42.0 47.0 51.0 52.0 53.0 54.0 60.0 62.0 68.0 79.0 84.0 91.0 93.0 95.0; 2.0 7.0 15.0 29.0 31.0 32.0 34.0 35.0 43.0 55.0 63.0 68.0 70.0 78.0 80.0 85.0 86.0 94.0 97.0 100.0], 133.0, [42.0, 98.0, 70.0, 22.0, 82.0, 67.0, 38.0, 29.0, 60.0, 81.0, 99.0, 84.0, 76.0, 88.0, 43.0, 96.0, 40.0, 91.0, 28.0, 98.0], 0.1)
AllocationInstance([11.0 55.0 93.0 98.0 99.0 99.0; 2.0 39.0 44.0 49.0 81.0 98.0], [6.0 12.0 13.0 24.0 26.0 30.0 32.0 35.0 43.0 53.0 57.0 59.0 71.0 76.0 78.0 84.0 91.0 91.0 94.0 99.0; 3.0 6.0 8.0 9.0 12.0 12.0 14.0 19.0 27.0 30.0 33.0 35.0 44.0 45.0 63.0 72.0 74.0 77.0 86.0 98.0], 113.0, [52.0, 17.0, 78.0, 9.0, 92.0, 91.0, 80.0, 20.0, 38.0, 65.0, 94.0, 21.0, 61.0, 80.0, 71.0, 43.0, 79.0, 26.0, 57.0, 61.0], 0.1)
AllocationInstance([12.0 42.0 44.0 48.0 67.0 91.0; 14.0 40.0 55.0 57.0 65.0 80.0], [10.0 17.0 22.0 26.0 32.0 34.0 45.0 52.0 55.0 56.0 61.0 67.0 71.0 84.0 84.0 90.0 90.0 91.0 92.0 100.0; 8.0 13.0 14.0 29.0 30.0 32.0 33.0 34.0 34.0 47.0 52.0 57.0 58.0 59.0 62.0 64.0 68.0 68.0 76.0 76.0], 102.0, [84.0, 60.0, 65.0, 7.0, 36.0, 56.0, 51.0, 91.0, 93.0, 11.0, 24.0, 49.0, 79.0, 6.0, 30.0, 74.0, 17.0, 68.0, 90.0, 30.0], 0.1)
AllocationInstance([24.0 28.0 85.0 85.0 97.0 98.0; 1.0 8.0 25.0 69.0 77.0 81.0], [1.0 4.0 5.0 8.0 10.0 27.0 36.0 37.0 42.0 46.0 52.0 56.0 61.0 62.0 69.0 91.0 92.0 94.0 99.0 100.0; 6.0 16.0 17.0 26.0 29.0 30.0 31.0 39.0 42.0 49.0 52.0 56.0 63.0 67.0 69.0 69.0 88.0 93.0 94.0 95.0], 118.0, [96.0, 24.0, 86.0, 30.0, 83.0, 32.0, 83.0, 74.0, 32.0, 93.0, 71.0, 3.0, 39.0, 94.0, 83.0, 37.0, 68.0, 48.0, 12.0, 96.0], 0.1)
AllocationInstance([1.0 7.0 29.0 63.0 65.0 96.0; 10.0 49.0 50.0 57.0 66.0 76.0], [2.0 20.0 22.0 29.0 31.0 37.0 37.0 37.0 46.0 48.0 52.0 55.0 56.0 61.0 64.0 67.0 71.0 74.0 92.0 96.0; 4.0 5.0 10.0 24.0 26.0 28.0 33.0 41.0 43.0 44.0 52.0 56.0 59.0 67.0 68.0 75.0 91.0 93.0 95.0 99.0], 97.0, [20.0, 79.0, 4.0, 38.0, 58.0, 69.0, 34.0, 71.0, 100.0, 3.0, 54.0, 43.0, 75.0, 96.0, 49.0, 16.0, 51.0, 51.0, 38.0, 27.0], 0.1)
AllocationInstance([32.0 42.0 80.0 81.0 87.0 88.0; 13.0 22.0 30.0 44.0 56.0 83.0], [1.0 8.0 10.0 14.0 27.0 29.0 48.0 52.0 55.0 57.0 57.0 70.0 78.0 80.0 82.0 84.0 88.0 97.0 98.0 98.0; 5.0 7.0 9.0 11.0 17.0 22.0 25.0 30.0 34.0 52.0 53.0 56.0 67.0 68.0 80.0 80.0 81.0 88.0 95.0 100.0], 93.0, [96.0, 28.0, 16.0, 22.0, 13.0, 95.0, 48.0, 78.0, 78.0, 7.0, 89.0, 56.0, 38.0, 13.0, 60.0, 5.0, 27.0, 71.0, 56.0, 43.0], 0.1)
AllocationInstance([21.0 37.0 45.0 47.0 51.0 70.0; 25.0 53.0 62.0 68.0 85.0 95.0], [16.0 22.0 22.0 43.0 44.0 46.0 47.0 48.0 50.0 50.0 60.0 62.0 66.0 67.0 78.0 82.0 83.0 84.0 98.0 100.0; 5.0 9.0 15.0 20.0 39.0 40.0 42.0 42.0 49.0 53.0 61.0 76.0 78.0 79.0 82.0 89.0 91.0 92.0 98.0 100.0], 110.0, [65.0, 87.0, 83.0, 29.0, 7.0, 70.0, 31.0, 28.0, 6.0, 54.0, 91.0, 12.0, 74.0, 80.0, 76.0, 85.0, 85.0, 35.0, 68.0, 38.0], 0.1)
AllocationInstance([16.0 39.0 44.0 59.0 69.0 89.0; 13.0 27.0 28.0 46.0 55.0 88.0], [18.0 22.0 28.0 34.0 38.0 38.0 40.0 42.0 47.0 58.0 65.0 67.0 71.0 75.0 77.0 79.0 84.0 84.0 91.0 96.0; 1.0 2.0 5.0 8.0 8.0 10.0 11.0 12.0 29.0 66.0 67.0 74.0 75.0 76.0 89.0 90.0 92.0 97.0 98.0 99.0], 119.0, [100.0, 61.0, 53.0, 82.0, 66.0, 74.0, 22.0, 42.0, 75.0, 5.0, 93.0, 53.0, 90.0, 21.0, 55.0, 55.0, 77.0, 74.0, 52.0, 43.0], 0.1)
AllocationInstance([39.0 43.0 46.0 48.0 51.0 85.0; 7.0 50.0 63.0 71.0 78.0 100.0], [20.0 23.0 28.0 34.0 36.0 38.0 39.0 49.0 50.0 52.0 57.0 59.0 72.0 77.0 78.0 79.0 83.0 89.0 91.0 91.0; 10.0 10.0 16.0 17.0 20.0 32.0 36.0 41.0 42.0 43.0 52.0 58.0 68.0 72.0 77.0 77.0 82.0 84.0 87.0 94.0], 104.0, [83.0, 42.0, 18.0, 67.0, 78.0, 34.0, 67.0, 39.0, 10.0, 44.0, 40.0, 27.0, 86.0, 47.0, 38.0, 48.0, 42.0, 84.0, 87.0, 62.0], 0.1)
AllocationInstance([6.0 8.0 32.0 56.0 58.0 89.0; 35.0 45.0 47.0 60.0 71.0 89.0], [5.0 14.0 26.0 29.0 31.0 35.0 38.0 41.0 44.0 44.0 47.0 53.0 62.0 64.0 65.0 74.0 77.0 95.0 96.0 97.0; 4.0 5.0 5.0 7.0 9.0 10.0 24.0 32.0 37.0 55.0 58.0 59.0 69.0 73.0 79.0 82.0 85.0 87.0 94.0 96.0], 106.0, [6.0, 34.0, 8.0, 10.0, 62.0, 66.0, 19.0, 23.0, 79.0, 20.0, 84.0, 91.0, 98.0, 80.0, 63.0, 55.0, 88.0, 63.0, 37.0, 77.0], 0.1)
AllocationInstance([4.0 5.0 14.0 34.0 59.0 59.0; 19.0 30.0 38.0 74.0 77.0 94.0], [2.0 5.0 5.0 6.0 15.0 20.0 24.0 27.0 30.0 36.0 38.0 46.0 55.0 56.0 63.0 74.0 76.0 79.0 85.0 97.0; 3.0 7.0 19.0 25.0 44.0 47.0 49.0 52.0 54.0 58.0 63.0 65.0 72.0 74.0 77.0 83.0 89.0 89.0 98.0 99.0], 103.0, [49.0, 34.0, 66.0, 6.0, 87.0, 15.0, 65.0, 43.0, 18.0, 50.0, 83.0, 16.0, 45.0, 19.0, 88.0, 81.0, 45.0, 83.0, 71.0, 75.0], 0.1)
AllocationInstance([21.0 42.0 58.0 61.0 62.0 77.0; 14.0 19.0 43.0 65.0 86.0 98.0], [4.0 19.0 31.0 35.0 39.0 48.0 54.0 57.0 59.0 65.0 65.0 67.0 71.0 75.0 75.0 80.0 86.0 94.0 96.0 99.0; 3.0 5.0 5.0 10.0 14.0 20.0 28.0 38.0 39.0 47.0 55.0 55.0 58.0 61.0 62.0 68.0 72.0 87.0 89.0 92.0], 111.0, [8.0, 7.0, 95.0, 46.0, 82.0, 4.0, 71.0, 100.0, 94.0, 69.0, 13.0, 75.0, 19.0, 44.0, 69.0, 17.0, 42.0, 100.0, 92.0, 68.0], 0.1)
AllocationInstance([18.0 21.0 35.0 53.0 62.0 74.0; 18.0 21.0 60.0 64.0 81.0 91.0], [7.0 15.0 18.0 25.0 27.0 30.0 42.0 44.0 54.0 56.0 56.0 57.0 67.0 68.0 70.0 81.0 88.0 88.0 91.0 100.0; 3.0 12.0 12.0 15.0 29.0 36.0 41.0 47.0 50.0 55.0 59.0 62.0 71.0 74.0 78.0 79.0 80.0 87.0 95.0 98.0], 83.0, [19.0, 19.0, 51.0, 34.0, 68.0, 33.0, 88.0, 97.0, 32.0, 7.0, 37.0, 24.0, 16.0, 9.0, 99.0, 28.0, 31.0, 65.0, 50.0, 30.0], 0.1)
AllocationInstance([17.0 19.0 34.0 54.0 79.0 79.0; 26.0 34.0 34.0 58.0 67.0 94.0], [1.0 1.0 5.0 9.0 21.0 31.0 31.0 38.0 40.0 42.0 45.0 51.0 52.0 54.0 58.0 58.0 72.0 74.0 96.0 100.0; 4.0 10.0 10.0 22.0 23.0 32.0 32.0 40.0 49.0 53.0 55.0 59.0 63.0 69.0 79.0 86.0 88.0 88.0 88.0 93.0], 105.0, [9.0, 62.0, 84.0, 44.0, 13.0, 9.0, 98.0, 31.0, 65.0, 68.0, 7.0, 68.0, 32.0, 68.0, 81.0, 49.0, 35.0, 75.0, 83.0, 77.0], 0.1)
AllocationInstance([5.0 48.0 58.0 60.0 64.0 92.0; 36.0 63.0 76.0 87.0 96.0 99.0], [1.0 6.0 8.0 16.0 23.0 24.0 24.0 34.0 43.0 47.0 47.0 55.0 66.0 68.0 79.0 86.0 92.0 92.0 95.0 97.0; 13.0 19.0 21.0 23.0 25.0 33.0 36.0 36.0 37.0 44.0 46.0 49.0 60.0 61.0 61.0 63.0 67.0 83.0 83.0 85.0], 88.0, [81.0, 8.0, 16.0, 10.0, 65.0, 92.0, 96.0, 2.0, 67.0, 17.0, 6.0, 47.0, 71.0, 5.0, 31.0, 35.0, 93.0, 27.0, 54.0, 61.0], 0.1)
AllocationInstance([15.0 30.0 35.0 42.0 46.0 74.0; 21.0 33.0 67.0 73.0 75.0 81.0], [1.0 12.0 13.0 27.0 33.0 40.0 43.0 51.0 59.0 61.0 63.0 65.0 66.0 68.0 74.0 75.0 76.0 76.0 89.0 96.0; 3.0 4.0 6.0 8.0 10.0 10.0 11.0 25.0 29.0 30.0 36.0 51.0 52.0 61.0 69.0 72.0 80.0 81.0 86.0 97.0], 115.0, [94.0, 96.0, 40.0, 76.0, 96.0, 87.0, 24.0, 85.0, 82.0, 84.0, 83.0, 20.0, 84.0, 5.0, 21.0, 37.0, 99.0, 15.0, 6.0, 21.0], 0.1)
AllocationInstance([1.0 7.0 29.0 47.0 59.0 83.0; 6.0 47.0 61.0 61.0 80.0 88.0], [1.0 6.0 8.0 11.0 12.0 15.0 22.0 30.0 31.0 42.0 43.0 46.0 48.0 56.0 65.0 68.0 73.0 75.0 81.0 90.0; 10.0 17.0 20.0 22.0 29.0 33.0 43.0 48.0 63.0 64.0 70.0 71.0 73.0 73.0 82.0 86.0 86.0 88.0 90.0 98.0], 94.0, [19.0, 53.0, 18.0, 55.0, 3.0, 85.0, 74.0, 52.0, 23.0, 82.0, 95.0, 87.0, 19.0, 28.0, 58.0, 61.0, 31.0, 58.0, 31.0, 14.0], 0.1)
AllocationInstance([33.0 39.0 52.0 70.0 83.0 86.0; 16.0 44.0 45.0 49.0 56.0 62.0], [2.0 2.0 4.0 7.0 8.0 9.0 10.0 31.0 31.0 32.0 39.0 46.0 53.0 54.0 58.0 59.0 67.0 84.0 92.0 95.0; 1.0 4.0 10.0 11.0 12.0 15.0 18.0 22.0 26.0 31.0 54.0 60.0 67.0 70.0 73.0 76.0 80.0 82.0 90.0 94.0], 92.0, [4.0, 43.0, 53.0, 65.0, 78.0, 50.0, 24.0, 22.0, 16.0, 54.0, 79.0, 81.0, 63.0, 61.0, 84.0, 10.0, 26.0, 29.0, 50.0, 33.0], 0.1)
AllocationInstance([24.0 25.0 33.0 45.0 47.0 72.0; 24.0 28.0 36.0 47.0 52.0 72.0], [2.0 8.0 17.0 22.0 23.0 29.0 36.0 38.0 40.0 55.0 58.0 67.0 67.0 67.0 72.0 73.0 76.0 84.0 88.0 90.0; 16.0 25.0 27.0 31.0 33.0 36.0 42.0 42.0 50.0 51.0 55.0 55.0 63.0 69.0 73.0 75.0 76.0 90.0 93.0 95.0], 89.0, [20.0, 54.0, 71.0, 38.0, 33.0, 12.0, 50.0, 35.0, 14.0, 33.0, 93.0, 85.0, 11.0, 21.0, 86.0, 89.0, 21.0, 2.0, 92.0, 30.0], 0.1)
AllocationInstance([45.0 52.0 52.0 65.0 70.0 89.0; 4.0 28.0 44.0 48.0 51.0 86.0], [5.0 8.0 11.0 16.0 22.0 25.0 29.0 41.0 41.0 44.0 45.0 53.0 66.0 77.0 84.0 85.0 87.0 90.0 94.0 99.0; 4.0 8.0 9.0 10.0 15.0 35.0 38.0 44.0 52.0 52.0 61.0 66.0 66.0 70.0 72.0 79.0 79.0 85.0 87.0 89.0], 96.0, [72.0, 6.0, 42.0, 91.0, 67.0, 2.0, 46.0, 35.0, 13.0, 26.0, 83.0, 34.0, 70.0, 49.0, 76.0, 67.0, 30.0, 94.0, 62.0, 1.0], 0.1)
AllocationInstance([4.0 30.0 46.0 49.0 81.0 83.0; 5.0 16.0 41.0 49.0 89.0 100.0], [4.0 13.0 19.0 21.0 30.0 33.0 34.0 34.0 41.0 41.0 41.0 43.0 65.0 70.0 70.0 84.0 88.0 89.0 94.0 99.0; 5.0 11.0 15.0 17.0 28.0 35.0 39.0 42.0 43.0 44.0 50.0 59.0 63.0 64.0 74.0 76.0 77.0 79.0 91.0 96.0], 98.0, [91.0, 39.0, 37.0, 34.0, 23.0, 47.0, 25.0, 40.0, 39.0, 22.0, 90.0, 48.0, 39.0, 76.0, 20.0, 58.0, 77.0, 38.0, 64.0, 79.0], 0.1)
AllocationInstance([23.0 40.0 42.0 73.0 85.0 90.0; 20.0 32.0 34.0 64.0 84.0 98.0], [4.0 11.0 14.0 16.0 18.0 20.0 20.0 23.0 25.0 28.0 40.0 46.0 47.0 52.0 52.0 78.0 81.0 81.0 89.0 91.0; 11.0 12.0 13.0 15.0 18.0 20.0 28.0 28.0 29.0 29.0 48.0 48.0 56.0 60.0 62.0 74.0 86.0 88.0 89.0 93.0], 108.0, [59.0, 45.0, 45.0, 98.0, 69.0, 75.0, 48.0, 65.0, 18.0, 13.0, 61.0, 31.0, 51.0, 67.0, 90.0, 26.0, 68.0, 90.0, 24.0, 39.0], 0.1)
