AllocationInstance([8.0 12.0 43.0 87.0; 28.0 56.0 61.0 85.0], [5.0 14.0 19.0 19.0 25.0 28.0 33.0 34.0 40.0 47.0 60.0 66.0 68.0 70.0 72.0 72.0 86.0 89.0 90.0 98.0; 8.0 12.0 13.0 16.0 23.0 30.0 31.0 33.0 42.0 43.0 44.0 53.0 54.0 54.0 57.0 68.0 73.0 79.0 80.0 81.0], 107.0, [80.0, 33.0, 77.0, 47.0, 99.0, 63.0, 40.0, 52.0, 46.0, 61.0, 43.0, 60.0, 64.0, 48.0, 73.0, 51.0, 31.0, 9.0, 50.0, 47.0], 0.1)
AllocationInstance([12.0 43.0 50.0 90.0; 6.0 13.0 52.0 89.0], [1.0 5.0 18.0 18.0 19.0 20.0 22.0 27.0 35.0 43.0 49.0 54.0 55.0 67.0 72.0 73.0 79.0 82.0 83.0 98.0; 2.0 5.0 12.0 13.0 13.0 17.0 28.0 31.0 36.0 37.0 39.0 41.0 46.0 53.0 65.0 70.0 74.0 76.0 78.0 86.0], 79.0, [65.0, 49.0, 90.0, 51.0, 53.0, 64.0, 5.0, 9.0, 19.0, 10.0, 61.0, 64.0, 43.0, 65.0, 4.0, 36.0, 28.0, 5.0, 21.0, 53.0], 0.1)
AllocationInstance([39.0 45.0 49.0 60.0; 21.0 34.0 70.0 88.0], [9.0 15.0 17.0 20.0 30.0 44.0 46.0 47.0 49.0 51.0 58.0 65.0 74.0 74.0 79.0 80.0 80.0 82.0 91.0 95.0; 3.0 8.0 12.0 14.0 17.0 23.0 27.0 28.0 31.0 40.0 43.0 48.0 55.0 57.0 60.0 63.0 74.0 81.0 95.0 95.0], 120.0, [42.0, 59.0, 83.0, 92.0, 73.0, 70.0, 42.0, 20.0, 45.0, 97.0, 82.0, 88.0, 21.0, 65.0, 21.0, 75.0, 95.0, 54.0, 21.0, 56.0], 0.1)
AllocationInstance([19.0 53.0 74.0 80.0; 34.0 62.0 67.0 85.0], [1.0 3.0 11.0 13.0 29.0 39.0 42.0 45.0 50.0 58.0 60.0 67.0 70.0 76.0 78.0 83.0 87.0 90.0 94.0 98.0; 1.0 5.0 18.0 25.0 26.0 29.0 39.0 46.0 49.0 53.0 57.0 62.0 64.0 67.0 68.0 75.0 75.0 78.0 84.0 86.0], 100.0, [60.0, 37.0, 51.0, 61.0, 26.0, 81.0, 6.0, 32.0, 51.0, 92.0, 45.0, 57.0, 44.0, 73.0, 98.0, 23.0, 2.0, 82.0, 20.0, 64.0], 0.1)
AllocationInstance([57.0 57.0 67.0 86.0; 5.0 12.0 38.0 68.0], [6.0 11.0 18.0 34.0 35.0 35.0 36.0 43.0 45.0 49.0 49.0 51.0 62.0 64.0 74.0 79.0 83.0 86.0 97.0 99.0; 5.0 12.0 15.0 18.0 26.0 30.0 32.0 35.0 38.0 41.0 42.0 44.0 64.0 75.0 81.0 81.0 86.0 88.0 92.0 96.0], 93.0, [72.0, 14.0, 9.0, 78.0, 100.0, 30.0, 34.0, 85.0, 34.0, 9.0, 71.0, 31.0, 13.0, 63.0, 98.0, 16.0, 92.0, 26.0, 45.0, 14.0], 0.1)
AllocationInstance([8.0 18.0 58.0 100.0; 10.0 23.0 33.0 100.0], [4.0 6.0 8.0 14.0 18.0 18.0 19.0 21.0 22.0 30.0 35.0 60.0 82.0 85.0 86.0 89.0 92.0 94.0 98.0 99.0; 6.0 13.0 13.0 16.0 32.0 49.0 53.0 59.0 61.0 65.0 65.0 72.0 78.0 83.0 87.0 88.0 88.0 89.0 95.0 100.0], 103.0, [52.0, 47.0, 10.0, 72.0, 32.0, 28.0, 98.0, 72.0, 3.0, 91.0, 34.0, 34.0, 56.0, 41.0, 68.0, 39.0, 80.0, 73.0, 85.0, 21.0], 0.1)
AllocationInstance([7.0 62.0 70.0 78.0; 19.0 34.0 59.0 65.0], [19.0 22.0 26.0 42.0 42.0 57.0 60.0 64.0 67.0 71.0 72.0 75.0 78.0 78.0 79.0 79.0 89.0 90.0 95.0 99.0; 3.0 20.0 30.0 32.0 36.0 36.0 46.0 56.0 61.0 62.0 63.0 64.0 67.0 73.0 77.0 81.0 83.0 84.0 88.0 90.0], 100.0, [69.0, 75.0, 93.0, 98.0, 66.0, 47.0, 38.0, 26.0, 11.0, 66.0, 90.0, 59.0, 30.0, 62.0, 25.0, 36.0, 37.0, 34.0, 33.0, 14.0], 0.1)
AllocationInstance([4.0 35.0 96.0 98.0; 3.0 41.0 49.0 61.0], [1.0 8.0 12.0 19.0 26.0 26.0 32.0 44.0 46.0 49.0 50.0 52.0 62.0 71.0 75.0 78.0 85.0 90.0 91.0 99.0; 9.0 21.0 22.0 23.0 26.0 34.0 37.0 55.0 60.0 64.0 69.0 77.0 80.0 80.0 84.0 86.0 90.0 91.0 94.0 98.0], 108.0, [99.0, 36.0, 72.0, 59.0, 75.0, 100.0, 56.0, 92.0, 47.0, 87.0, 37.0, 33.0, 55.0, 5.0, 14.0, 10.0, 30.0, 82.0, 92.0, 3.0], 0.1)
AllocationInstance([11.0 37.0 47.0 96.0; 11.0 39.0 53.0 63.0], [3.0 7.0 11.0 14.0 16.0 17.0 24.0 30.0 35.0 36.0 41.0 45.0 51.0 57.0 58.0 65.0 72.0 87.0 96.0 99.0; 6.0 7.0 19.0 21.0 24.0 25.0 29.0 41.0 47.0 48.0 60.0 61.0 62.0 62.0 62.0 63.0 63.0 75.0 84.0 97.0], 134.0, [96.0, 19.0, 61.0, 41.0, 54.0, 87.0, 80.0, 39.0, 90.0, 69.0, 93.0, 10.0, 57.0, 65.0, 32.0, 81.0, 78.0, 99.0, 92.0, 99.0], 0.1)
AllocationInstance([27.0 75.0 82.0 89.0; 34.0 62.0 90.0 100.0], [2.0 5.0 8.0 9.0 15.0 22.0 31.0 33.0 34.0 35.0 47.0 50.0 57.0 59.0 60.0 63.0 67.0 83.0 95.0 96.0; 8.0 9.0 11.0 13.0 18.0 21.0 24.0 31.0 37.0 37.0 45.0 47.0 53.0 53.0 81.0 82.0 82.0 86.0 95.0 97.0], 85.0, [10.0, 48.0, 6.0, 38.0, 32.0, 41.0, 89.0, 35.0, 42.0, 15.0, 85.0, 28.0, 93.0, 35.0, 50.0, 43.0, 32.0, 2.0, 67.0, 65.0], 0.1)
AllocationInstance([5.0 74.0 83.0 87.0; 4.0 17.0 21.0 62.0], [13.0 21.0 22.0 23.0 23.0 31.0 37.0 39.0 43.0 45.0 52.0 54.0 54.0 57.0 64.0 69.0 76.0 80.0 92.0 100.0; 1.0 10.0 11.0 16.0 16.0 16.0 17.0 19.0 20.0 20.0 29.0 36.0 40.0 52.0 56.0 58.0 73.0 83.0 96.0 100.0], 123.0, [32.0, 98.0, 36.0, 86.0, 63.0, 100.0, 13.0, 94.0, 77.0, 5.0, 67.0, 55.0, 68.0, 28.0, 81.0, 70.0, 78.0, 96.0, 1.0, 87.0], 0.1)
AllocationInstance([28.0 34.0 72.0 87.0; 49.0 73.0 84.0 85.0], [1.0 16.0 20.0 23.0 28.0 37.0 46.0 53.0 56.0 58.0 61.0 61.0 69.0 72.0 73.0 80.0 84.0 86.0 97.0 99.0; 1.0 2.0 8.0 11.0 11.0 16.0 21.0 26.0 27.0 44.0 50.0 51.0 57.0 64.0 72.0 73.0 73.0 85.0 87.0 96.0], 95.0, [89.0, 34.0, 43.0, 48.0, 92.0, 23.0, 38.0, 38.0, 42.0, 62.0, 6.0, 48.0, 38.0, 17.0, 17.0, 25.0, 71.0, 98.0, 62.0, 66.0], 0.1)
AllocationInstance([15.0 26.0 87.0 92.0; 2.0 21.0 32.0 89.0], [1.0 9.0 15.0 17.0 23.0 29.0 30.0 41.0 43.0 47.0 51.0 53.0 59.0 60.0 65.0 66.0 79.0 83.0 99.0 100.0; 3.0 10.0 12.0 17.0 19.0 25.0 35.0 36.0 37.0 48.0 51.0 52.0 57.0 66.0 68.0 75.0 85.0 87.0 95.0 98.0], 94.0, [4.0, 80.0, 54.0, 99.0, 16.0, 63.0, 55.0, 78.0, 38.0, 26.0, 4.0, 7.0, 95.0, 78.0, 39.0, 97.0, 43.0, 16.0, 20.0, 34.0], 0.1)
AllocationInstance([16.0 26.0 66.0 84.0; 4.0 23.0 61.0 92.0], [1.0 4.0 6.0 8.0 16.0 29.0 30.0 33.0 37.0 37.0 45.0 52.0 54.0 57.0 69.0 72.0 77.0 83.0 89.0 99.0; 5.0 15.0 15.0 18.0 27.0 30.0 39.0 44.0 46.0 48.0 51.0 52.0 52.0 56.0 63.0 77.0 77.0 82.0 87.0 95.0], 113.0, [6.0, 72.0, 13.0, 87.0, 18.0, 93.0, 73.0, 50.0, 4.0, 100.0, 34.0, 46.0, 81.0, 46.0, 36.0, 65.0, 81.0, 87.0, 92.0, 51.0], 0.1)
AllocationInstance([3.0 44.0 83.0 100.0; 23.0 26.0 59.0 66.0], [3.0 5.0 21.0 27.0 33.0 34.0 39.0 40.0 47.0 72.0 73.0 75.0 80.0 84.0 85.0 85.0 86.0 86.0 93.0 95.0; 8.0 14.0 23.0 26.0 32.0 37.0 38.0 45.0 61.0 70.0 73.0 74.0 80.0 84.0 87.0 91.0 92.0 97.0 97.0 99.0], 92.0, [42.0, 64.0, 21.0, 14.0, 19.0, 51.0, 54.0, 81.0, 52.0, 23.0, 24.0, 63.0, 76.0, 76.0, 95.0, 48.0, 7.0, 15.0, 40.0, 58.0], 0.1)
AllocationInstance([10.0 15.0 73.0 100.0; 30.0 63.0 64.0 99.0], [2.0 4.0 11.0 11.0 16.0 24.0 38.0 39.0 39.0 42.0 45.0 48.0 53.0 55.0 78.0 80.0 86.0 86.0 93.0 98.0; 4.0 11.0 12.0 12.0 18.0 25.0 32.0 39.0 43.0 56.0 59.0 62.0 64.0 65.0 67.0 67.0 67.0 78.0 82.0 86.0], 96.0, [7.0, 86.0, 16.0, 7.0, 37.0, 61.0, 81.0, 82.0, 91.0, 76.0, 8.0, 86.0, 8.0, 28.0, 49.0, 99.0, 26.0, 7.0, 36.0, 76.0], 0.1)
