AllocationInstance([36.0 41.0 55.0 71.0 75.0 83.0; 10.0 34.0 43.0 74.0 95.0 95.0], [4.0 9.0 12.0 15.0 16.0 23.0 34.0 40.0 43.0 44.0 49.0 50.0 56.0 58.0 61.0 65.0 71.0 83.0 95.0 100.0; 4.0 7.0 14.0 16.0 19.0 30.0 33.0 42.0 47.0 62.0 62.0 65.0 68.0 72.0 74.0 75.0 76.0 84.0 86.0 88.0], 251.0, [13.0, 36.0, 88.0, 41.0, 59.0, 9.0, 94.0, 64.0, 33.0, 40.0, 26.0, 38.0, 12.0, 17.0, 89.0, 11.0, 74.0, 20.0, 49.0, 24.0], 0.3)
AllocationInstance([1.0 27.0 50.0 51.0 85.0 96.0; 4.0 11.0 18.0 54.0 59.0 89.0], [1.0 8.0 11.0 19.0 27.0 29.0 35.0 38.0 42.0 71.0 73.0 74.0 75.0 79.0 84.0 87.0 88.0 89.0 97.0 100.0; 4.0 5.0 7.0 8.0 13.0 17.0 17.0 19.0 26.0 26.0 59.0 64.0 68.0 70.0 89.0 89.0 95.0 95.0 99.0 100.0], 324.0, [73.0, 100.0, 95.0, 38.0, 31.0, 82.0, 25.0, 20.0, 83.0, 56.0, 34.0, 28.0, 44.0, 72.0, 42.0, 54.0, 51.0, 28.0, 95.0, 29.0], 0.3)
AllocationInstance([9.0 14.0 21.0 35.0 56.0 60.0; 1.0 58.0 73.0 85.0 89.0 93.0], [1.0 6.0 7.0 14.0 24.0 33.0 38.0 44.0 58.0 61.0 63.0 68.0 69.0 69.0 71.0 71.0 75.0 77.0 92.0 96.0; 2.0 3.0 9.0 18.0 22.0 25.0 27.0 29.0 29.0 38.0 39.0 41.0 43.0 47.0 48.0 58.0 62.0 75.0 80.0 86.0], 317.0, [87.0, 25.0, 12.0, 22.0, 86.0, 6.0, 3.0, 5.0, 50.0, 91.0, 78.0, 96.0, 15.0, 61.0, 31.0, 93.0, 100.0, 80.0, 52.0, 64.0], 0.3)
AllocationInstance([6.0 27.0 79.0 85.0 88.0 99.0; 6.0 23.0 32.0 52.0 53.0 66.0], [1.0 10.0 10.0 17.0 18.0 27.0 28.0 31.0 32.0 49.0 54.0 58.0 61.0 61.0 62.0 64.0 65.0 79.0 86.0 93.0; 6.0 18.0 19.0 25.0 33.0 35.0 39.0 45.0 48.0 52.0 56.0 65.0 66.0 66.0 70.0 72.0 77.0 82.0 88.0 90.0], 268.0, [35.0, 55.0, 10.0, 89.0, 22.0, 98.0, 60.0, 29.0, 41.0, 46.0, 74.0, 53.0, 83.0, 49.0, 47.0, 33.0, 32.0, 19.0, 2.0, 17.0], 0.3)
AllocationInstance([36.0 41.0 44.0 50.0 64.0 72.0; 14.0 19.0 58.0 65.0 74.0 82.0], [13.0 25.0 30.0 33.0 35.0 36.0 37.0 39.0 41.0 42.0 47.0 66.0 69.0 70.0 74.0 82.0 88.0 91.0 96.0 99.0; 28.0 28.0 31.0 34.0 41.0 45.0 47.0 47.0 47.0 47.0 54.0 62.0 64.0 70.0 73.0 81.0 82.0 83.0 89.0 92.0], 313.0, [57.0, 17.0, 96.0, 92.0, 53.0, 24.0, 32.0, 91.0, 84.0, 53.0, 75.0, 30.0, 56.0, 11.0, 30.0, 33.0, 99.0, 33.0, 40.0, 38.0], 0.3)
AllocationInstance([39.0 48.0 54.0 64.0 68.0 90.0; 27.0 62.0 63.0 73.0 78.0 94.0], [17.0 18.0 20.0 23.0 24.0 26.0 29.0 29.0 34.0 48.0 53.0 56.0 56.0 75.0 78.0 78.0 79.0 85.0 90.0 99.0; 7.0 12.0 20.0 20.0 20.0 21.0 21.0 31.0 31.0 32.0 37.0 38.0 38.0 41.0 53.0 56.0 58.0 78.0 96.0 99.0], 300.0, [77.0, 40.0, 44.0, 67.0, 32.0, 92.0, 92.0, 87.0, 5.0, 84.0, 85.0, 22.0, 36.0, 1.0, 26.0, 80.0, 11.0, 40.0, 25.0, 55.0], 0.3)
AllocationInstance([19.0 22.0 29.0 36.0 60.0 75.0; 33.0 44.0 56.0 66.0 92.0 98.0], [3.0 9.0 16.0 21.0 26.0 27.0 27.0 41.0 44.0 55.0 57.0 58.0 63.0 79.0 80.0 82.0 88.0 92.0 93.0 97.0; 6.0 7.0 9.0 14.0 22.0 24.0 25.0 26.0 30.0 40.0 46.0 63.0 63.0 75.0 76.0 81.0 85.0 85.0 87.0 92.0], 333.0, [62.0, 90.0, 89.0, 88.0, 20.0, 71.0, 49.0, 60.0, 59.0, 67.0, 26.0, 42.0, 66.0, 25.0, 44.0, 84.0, 1.0, 81.0, 30.0, 58.0], 0.3)
AllocationInstance([2.0 34.0 34.0 55.0 63.0 81.0; 11.0 33.0 41.0 77.0 84.0 88.0], [5.0 6.0 7.0 8.0 10.0 14.0 24.0 24.0 25.0 33.0 53.0 59.0 70.0 74.0 79.0 80.0 89.0 91.0 95.0 98.0; 8.0 11.0 13.0 14.0 19.0 19.0 34.0 34.0 43.0 44.0 51.0 53.0 58.0 65.0 66.0 70.0 71.0 71.0 97.0 100.0], 304.0, [65.0, 28.0, 21.0, 59.0, 8.0, 98.0, 91.0, 27.0, 28.0, 42.0, 96.0, 4.0, 100.0, 58.0, 28.0, 58.0, 80.0, 57.0, 1.0, 66.0], 0.3)
AllocationInstance([2.0 35.0 60.0 73.0 75.0 98.0; 18.0 34.0 43.0 50.0 51.0 81.0], [3.0 4.0 5.0 7.0 14.0 18.0 21.0 44.0 48.0 48.0 49.0 64.0 75.0 81.0 81.0 88.0 89.0 90.0 92.0 94.0; 1.0 4.0 7.0 21.0 21.0 24.0 31.0 39.0 47.0 49.0 54.0 58.0 64.0 67.0 71.0 89.0 89.0 90.0 96.0 100.0], 231.0, [60.0, 38.0, 32.0, 38.0, 11.0, 80.0, 31.0, 48.0, 64.0, 19.0, 20.0, 99.0, 17.0, 78.0, 45.0, 34.0, 27.0, 2.0, 10.0, 20.0], 0.3)
AllocationInstance([3.0 8.0 24.0 24.0 73.0 78.0; 10.0 10.0 22.0 24.0 36.0 65.0], [5.0 12.0 15.0 20.0 21.0 23.0 28.0 30.0 35.0 35.0 40.0 41.0 48.0 57.0 62.0 63.0 73.0 75.0 79.0 90.0; 5.0 18.0 19.0 22.0 25.0 30.0 42.0 44.0 49.0 51.0 56.0 74.0 81.0 83.0 85.0 86.0 86.0 89.0 92.0 100.0], 256.0, [6.0, 78.0, 9.0, 81.0, 51.0, 25.0, 2.0, 42.0, 91.0, 65.0, 33.0, 86.0, 52.0, 43.0, 16.0, 28.0, 17.0, 87.0, 16.0, 28.0], 0.3)
