AllocationInstance([21.0 22.0 61.0 85.0; 31.0 41.0 55.0 80.0], [1.0 1.0 14.0 24.0 30.0 30.0 35.0 41.0 43.0 46.0 57.0 65.0 78.0 83.0 88.0; 3.0 5.0 13.0 14.0 22.0 28.0 34.0 36.0 49.0 66.0 92.0 92.0 94.0 95.0 96.0], 243.0, [78.0, 69.0, 23.0, 12.0, 99.0, 59.0, 75.0, 11.0, 99.0, 64.0, 70.0, 48.0, 10.0, 8.0, 86.0], 0.3)
AllocationInstance([34.0 71.0 75.0 77.0; 1.0 59.0 63.0 86.0], [18.0 20.0 25.0 26.0 29.0 40.0 60.0 62.0 67.0 72.0 78.0 78.0 82.0 91.0 95.0; 1.0 6.0 8.0 11.0 16.0 27.0 31.0 34.0 42.0 55.0 58.0 74.0 81.0 85.0 96.0], 204.0, [60.0, 60.0, 57.0, 19.0, 55.0, 58.0, 88.0, 26.0, 12.0, 21.0, 16.0, 97.0, 72.0, 30.0, 9.0], 0.3)
AllocationInstance([57.0 64.0 79.0 87.0; 30.0 57.0 68.0 82.0], [15.0 16.0 22.0 29.0 38.0 39.0 48.0 51.0 59.0 59.0 73.0 80.0 82.0 92.0 99.0; 1.0 20.0 40.0 42.0 57.0 57.0 58.0 64.0 71.0 86.0 87.0 88.0 88.0 92.0 92.0], 194.0, [15.0, 90.0, 73.0, 4.0, 26.0, 25.0, 62.0, 34.0, 33.0, 52.0, 53.0, 24.0, 51.0, 45.0, 62.0], 0.3)
AllocationInstance([26.0 65.0 71.0 90.0; 10.0 19.0 22.0 36.0], [8.0 15.0 26.0 33.0 36.0 48.0 51.0 60.0 64.0 66.0 74.0 81.0 83.0 89.0 90.0; 4.0 6.0 21.0 25.0 39.0 40.0 46.0 48.0 53.0 53.0 73.0 76.0 78.0 88.0 91.0], 297.0, [74.0, 60.0, 88.0, 90.0, 71.0, 56.0, 25.0, 45.0, 8.0, 95.0, 67.0, 90.0, 69.0, 88.0, 66.0], 0.3)
AllocationInstance([27.0 42.0 85.0 92.0; 8.0 54.0 72.0 86.0], [14.0 15.0 15.0 15.0 23.0 24.0 30.0 35.0 49.0 68.0 77.0 77.0 90.0 97.0 98.0; 1.0 19.0 33.0 36.0 39.0 42.0 43.0 49.0 49.0 56.0 69.0 71.0 81.0 89.0 97.0], 165.0, [38.0, 16.0, 19.0, 44.0, 13.0, 6.0, 38.0, 14.0, 32.0, 3.0, 70.0, 65.0, 57.0, 54.0, 81.0], 0.3)
AllocationInstance([26.0 65.0 71.0 79.0; 53.0 78.0 80.0 100.0], [2.0 4.0 9.0 28.0 41.0 44.0 44.0 47.0 54.0 55.0 58.0 65.0 75.0 80.0 84.0; 6.0 17.0 34.0 44.0 47.0 48.0 57.0 62.0 67.0 79.0 79.0 83.0 89.0 97.0 97.0], 142.0, [16.0, 89.0, 16.0, 2.0, 77.0, 29.0, 46.0, 35.0, 12.0, 42.0, 54.0, 8.0, 21.0, 17.0, 11.0], 0.3)
AllocationInstance([44.0 53.0 64.0 66.0; 4.0 23.0 24.0 89.0], [23.0 27.0 34.0 35.0 46.0 48.0 51.0 61.0 63.0 73.0 77.0 80.0 81.0 82.0 90.0; 8.0 17.0 23.0 25.0 36.0 38.0 45.0 62.0 65.0 71.0 81.0 83.0 85.0 96.0 97.0], 215.0, [24.0, 83.0, 58.0, 58.0, 75.0, 71.0, 72.0, 93.0, 10.0, 1.0, 6.0, 80.0, 45.0, 11.0, 32.0], 0.3)
AllocationInstance([2.0 30.0 37.0 92.0; 7.0 32.0 55.0 79.0], [9.0 17.0 24.0 25.0 29.0 37.0 45.0 67.0 70.0 74.0 80.0 82.0 90.0 96.0 99.0; 14.0 17.0 22.0 32.0 37.0 39.0 40.0 50.0 52.0 53.0 72.0 73.0 74.0 79.0 97.0], 186.0, [13.0, 46.0, 68.0, 27.0, 76.0, 5.0, 14.0, 79.0, 47.0, 83.0, 33.0, 11.0, 59.0, 51.0, 11.0], 0.3)
AllocationInstance([9.0 45.0 78.0 82.0; 24.0 55.0 56.0 92.0], [12.0 16.0 18.0 19.0 37.0 60.0 60.0 66.0 67.0 80.0 90.0 92.0 93.0 95.0 99.0; 4.0 9.0 13.0 15.0 22.0 36.0 43.0 48.0 57.0 58.0 66.0 78.0 81.0 89.0 90.0], 257.0, [61.0, 80.0, 83.0, 33.0, 64.0, 54.0, 47.0, 59.0, 71.0, 48.0, 46.0, 31.0, 92.0, 63.0, 26.0], 0.3)
AllocationInstance([13.0 59.0 59.0 78.0; 1.0 16.0 18.0 54.0], [2.0 5.0 17.0 24.0 29.0 36.0 56.0 58.0 59.0 59.0 77.0 77.0 86.0 87.0 100.0; 1.0 8.0 31.0 33.0 39.0 52.0 54.0 61.0 69.0 74.0 81.0 87.0 90.0 90.0 95.0], 195.0, [3.0, 61.0, 4.0, 21.0, 84.0, 27.0, 31.0, 89.0, 69.0, 65.0, 39.0, 80.0, 37.0, 12.0, 28.0], 0.3)
AllocationInstance([32.0 48.0 50.0 71.0; 23.0 32.0 94.0 97.0], [4.0 7.0 18.0 19.0 19.0 31.0 34.0 42.0 48.0 53.0 54.0 56.0 59.0 69.0 87.0; 12.0 12.0 15.0 15.0 17.0 23.0 46.0 48.0 64.0 65.0 79.0 84.0 90.0 94.0 94.0], 277.0, [79.0, 97.0, 50.0, 94.0, 70.0, 74.0, 52.0, 92.0, 19.0, 90.0, 32.0, 53.0, 29.0, 92.0, 2.0], 0.3)
AllocationInstance([16.0 48.0 61.0 84.0; 2.0 61.0 81.0 98.0], [8.0 15.0 17.0 19.0 25.0 43.0 46.0 48.0 50.0 51.0 53.0 55.0 74.0 78.0 81.0; 1.0 4.0 15.0 17.0 27.0 32.0 46.0 51.0 74.0 78.0 85.0 86.0 89.0 94.0 94.0], 225.0, [60.0, 39.0, 51.0, 46.0, 75.0, 18.0, 8.0, 52.0, 100.0, 35.0, 25.0, 68.0, 66.0, 79.0, 31.0], 0.3)
AllocationInstance([37.0 84.0 85.0 86.0; 56.0 75.0 80.0 97.0], [27.0 33.0 34.0 47.0 48.0 50.0 53.0 53.0 60.0 70.0 70.0 82.0 85.0 87.0 97.0; 2.0 3.0 11.0 13.0 16.0 40.0 54.0 56.0 60.0 73.0 74.0 81.0 83.0 84.0 87.0], 189.0, [82.0, 24.0, 26.0, 79.0, 90.0, 73.0, 35.0, 46.0, 20.0, 28.0, 4.0, 46.0, 31.0, 21.0, 28.0], 0.3)
AllocationInstance([17.0 73.0 83.0 84.0; 1.0 46.0 56.0 65.0], [4.0 20.0 23.0 31.0 32.0 41.0 43.0 45.0 50.0 65.0 68.0 72.0 74.0 94.0 98.0; 12.0 24.0 27.0 39.0 40.0 41.0 41.0 44.0 50.0 52.0 74.0 84.0 85.0 94.0 98.0], 275.0, [91.0, 79.0, 64.0, 81.0, 81.0, 55.0, 39.0, 100.0, 80.0, 65.0, 5.0, 37.0, 17.0, 31.0, 94.0], 0.3)
AllocationInstance([20.0 69.0 71.0 94.0; 27.0 38.0 52.0 96.0], [9.0 10.0 12.0 15.0 24.0 40.0 43.0 47.0 53.0 55.0 64.0 70.0 77.0 85.0 97.0; 10.0 14.0 16.0 19.0 33.0 41.0 46.0 48.0 54.0 68.0 72.0 77.0 81.0 81.0 83.0], 278.0, [68.0, 71.0, 10.0, 73.0, 49.0, 69.0, 47.0, 74.0, 75.0, 60.0, 52.0, 90.0, 69.0, 85.0, 37.0], 0.3)
AllocationInstance([5.0 33.0 42.0 84.0; 17.0 41.0 65.0 75.0], [12.0 16.0 20.0 21.0 29.0 31.0 40.0 43.0 48.0 51.0 54.0 55.0 61.0 75.0 83.0; 8.0 24.0 24.0 27.0 35.0 45.0 46.0 47.0 55.0 58.0 70.0 79.0 81.0 87.0 89.0], 278.0, [61.0, 99.0, 85.0, 28.0, 85.0, 14.0, 12.0, 96.0, 77.0, 82.0, 15.0, 37.0, 63.0, 78.0, 95.0], 0.3)
AllocationInstance([13.0 42.0 45.0 45.0; 10.0 19.0 64.0 91.0], [4.0 4.0 6.0 8.0 10.0 11.0 15.0 21.0 29.0 32.0 40.0 57.0 83.0 88.0 89.0; 1.0 7.0 13.0 15.0 23.0 23.0 31.0 33.0 34.0 38.0 43.0 52.0 54.0 59.0 87.0], 228.0, [34.0, 94.0, 96.0, 51.0, 74.0, 67.0, 7.0, 80.0, 40.0, 19.0, 30.0, 36.0, 41.0, 40.0, 51.0], 0.3)
AllocationInstance([8.0 17.0 42.0 96.0; 30.0 38.0 54.0 96.0], [2.0 28.0 34.0 37.0 51.0 54.0 59.0 72.0 75.0 77.0 78.0 83.0 84.0 87.0 93.0; 2.0 4.0 14.0 15.0 19.0 35.0 35.0 46.0 55.0 61.0 76.0 78.0 79.0 87.0 90.0], 252.0, [71.0, 56.0, 52.0, 95.0, 32.0, 84.0, 9.0, 56.0, 20.0, 52.0, 78.0, 30.0, 78.0, 41.0, 88.0], 0.3)
AllocationInstance([15.0 38.0 70.0 89.0; 13.0 20.0 58.0 59.0], [2.0 4.0 11.0 14.0 19.0 28.0 28.0 42.0 46.0 47.0 51.0 69.0 90.0 91.0 100.0; 11.0 11.0 16.0 31.0 32.0 34.0 42.0 48.0 57.0 61.0 63.0 68.0 80.0 92.0 92.0], 222.0, [76.0, 63.0, 91.0, 38.0, 15.0, 46.0, 80.0, 21.0, 76.0, 40.0, 60.0, 65.0, 8.0, 13.0, 50.0], 0.3)
AllocationInstance([12.0 36.0 42.0 61.0; 5.0 34.0 75.0 97.0], [19.0 20.0 22.0 44.0 44.0 51.0 53.0 59.0 65.0 67.0 67.0 74.0 79.0 85.0 86.0; 8.0 12.0 13.0 15.0 17.0 43.0 44.0 49.0 59.0 61.0 79.0 82.0 86.0 87.0 98.0], 196.0, [29.0, 92.0, 52.0, 21.0, 68.0, 28.0, 88.0, 18.0, 28.0, 24.0, 48.0, 68.0, 14.0, 66.0, 12.0], 0.3)
AllocationInstance([21.0 45.0 79.0 89.0; 1.0 11.0 61.0 70.0], [1.0 3.0 5.0 8.0 11.0 29.0 31.0 32.0 33.0 35.0 42.0 66.0 67.0 72.0 79.0; 11.0 12.0 27.0 29.0 32.0 32.0 47.0 47.0 55.0 70.0 77.0 88.0 93.0 95.0 100.0], 240.0, [91.0, 32.0, 53.0, 60.0, 4.0, 72.0, 83.0, 100.0, 1.0, 86.0, 27.0, 61.0, 22.0, 95.0, 14.0], 0.3)
AllocationInstance([1.0 22.0 57.0 86.0; 5.0 12.0 18.0 86.0], [10.0 17.0 21.0 22.0 38.0 48.0 62.0 66.0 72.0 75.0 76.0 86.0 86.0 87.0 98.0; 6.0 7.0 32.0 40.0 46.0 54.0 55.0 56.0 67.0 68.0 70.0 71.0 74.0 93.0 99.0], 222.0, [82.0, 87.0, 66.0, 54.0, 6.0, 2.0, 2.0, 39.0, 56.0, 78.0, 100.0, 45.0, 9.0, 38.0, 77.0], 0.3)
AllocationInstance([15.0 37.0 54.0 79.0; 8.0 39.0 42.0 86.0], [8.0 19.0 40.0 43.0 52.0 56.0 56.0 56.0 68.0 68.0 70.0 72.0 74.0 74.0 90.0; 5.0 9.0 9.0 22.0 24.0 30.0 31.0 33.0 36.0 38.0 50.0 58.0 63.0 81.0 93.0], 169.0, [44.0, 61.0, 33.0, 73.0, 9.0, 22.0, 11.0, 25.0, 13.0, 64.0, 53.0, 57.0, 80.0, 8.0, 11.0], 0.3)
AllocationInstance([14.0 61.0 64.0 96.0; 29.0 31.0 74.0 88.0], [2.0 3.0 16.0 27.0 41.0 43.0 47.0 58.0 63.0 65.0 72.0 74.0 81.0 85.0 96.0; 2.0 8.0 14.0 26.0 29.0 36.0 38.0 42.0 43.0 53.0 53.0 63.0 68.0 85.0 92.0], 227.0, [45.0, 46.0, 41.0, 1.0, 98.0, 46.0, 65.0, 65.0, 21.0, 58.0, 73.0, 67.0, 40.0, 57.0, 34.0], 0.3)
AllocationInstance([2.0 6.0 53.0 83.0; 1.0 10.0 22.0 48.0], [3.0 4.0 11.0 16.0 22.0 28.0 29.0 35.0 39.0 55.0 63.0 92.0 100.0 100.0 100.0; 2.0 18.0 25.0 41.0 44.0 46.0 47.0 56.0 64.0 69.0 70.0 81.0 83.0 93.0 99.0], 202.0, [16.0, 100.0, 44.0, 1.0, 41.0, 22.0, 78.0, 23.0, 63.0, 85.0, 89.0, 60.0, 32.0, 5.0, 15.0], 0.3)
AllocationInstance([7.0 35.0 57.0 66.0; 6.0 27.0 39.0 48.0], [8.0 10.0 12.0 14.0 21.0 21.0 37.0 45.0 56.0 64.0 69.0 74.0 93.0 97.0 99.0; 6.0 24.0 33.0 36.0 41.0 51.0 70.0 71.0 73.0 81.0 82.0 92.0 94.0 98.0 99.0], 224.0, [17.0, 78.0, 50.0, 51.0, 55.0, 89.0, 66.0, 29.0, 66.0, 62.0, 9.0, 61.0, 14.0, 34.0, 66.0], 0.3)
AllocationInstance([35.0 53.0 69.0 75.0; 17.0 45.0 70.0 92.0], [6.0 9.0 10.0 15.0 27.0 30.0 30.0 52.0 56.0 58.0 65.0 67.0 72.0 76.0 77.0; 6.0 22.0 25.0 43.0 52.0 53.0 55.0 59.0 62.0 70.0 71.0 73.0 82.0 89.0 97.0], 190.0, [45.0, 68.0, 16.0, 47.0, 41.0, 38.0, 20.0, 42.0, 84.0, 25.0, 82.0, 44.0, 36.0, 28.0, 19.0], 0.3)
AllocationInstance([19.0 41.0 64.0 94.0; 1.0 64.0 67.0 96.0], [43.0 47.0 60.0 63.0 67.0 71.0 75.0 82.0 86.0 87.0 88.0 91.0 94.0 98.0 100.0; 1.0 2.0 5.0 18.0 25.0 37.0 43.0 60.0 62.0 71.0 87.0 90.0 90.0 98.0 98.0], 242.0, [59.0, 25.0, 84.0, 39.0, 87.0, 69.0, 2.0, 42.0, 60.0, 54.0, 34.0, 29.0, 66.0, 95.0, 63.0], 0.3)
AllocationInstance([23.0 49.0 63.0 67.0; 23.0 39.0 71.0 77.0], [6.0 7.0 21.0 28.0 30.0 45.0 48.0 57.0 60.0 67.0 70.0 73.0 74.0 74.0 78.0; 1.0 4.0 6.0 22.0 34.0 37.0 39.0 42.0 44.0 52.0 66.0 73.0 75.0 75.0 87.0], 257.0, [14.0, 63.0, 11.0, 85.0, 54.0, 58.0, 19.0, 70.0, 46.0, 57.0, 99.0, 87.0, 80.0, 78.0, 37.0], 0.3)
AllocationInstance([26.0 39.0 70.0 84.0; 18.0 28.0 92.0 94.0], [10.0 14.0 18.0 20.0 28.0 31.0 43.0 45.0 45.0 49.0 50.0 58.0 60.0 96.0 99.0; 2.0 18.0 24.0 29.0 42.0 50.0 52.0 55.0 56.0 60.0 61.0 79.0 83.0 94.0 100.0], 288.0, [28.0, 92.0, 96.0, 6.0, 84.0, 93.0, 80.0, 87.0, 67.0, 80.0, 84.0, 85.0, 29.0, 10.0, 42.0], 0.3)
AllocationInstance([3.0 35.0 51.0 82.0; 2.0 63.0 65.0 86.0], [19.0 20.0 23.0 29.0 29.0 41.0 64.0 65.0 72.0 75.0 76.0 87.0 93.0 95.0 95.0; 19.0 21.0 29.0 49.0 58.0 73.0 75.0 76.0 81.0 82.0 85.0 85.0 91.0 93.0 99.0], 278.0, [99.0, 58.0, 39.0, 33.0, 41.0, 99.0, 38.0, 59.0, 47.0, 71.0, 74.0, 90.0, 6.0, 73.0, 100.0], 0.3)
AllocationInstance([8.0 16.0 16.0 23.0; 32.0 46.0 52.0 69.0], [12.0 24.0 29.0 35.0 37.0 45.0 56.0 59.0 64.0 77.0 82.0 89.0 90.0 90.0 97.0; 2.0 3.0 12.0 21.0 21.0 32.0 52.0 57.0 70.0 71.0 75.0 84.0 85.0 88.0 97.0], 173.0, [22.0, 94.0, 25.0, 89.0, 21.0, 3.0, 47.0, 40.0, 61.0, 36.0, 14.0, 7.0, 3.0, 58.0, 59.0], 0.3)
AllocationInstance([2.0 18.0 30.0 79.0; 2.0 15.0 19.0 94.0], [1.0 2.0 7.0 38.0 40.0 43.0 43.0 51.0 56.0 58.0 68.0 73.0 81.0 82.0 85.0; 10.0 43.0 46.0 49.0 57.0 59.0 61.0 67.0 68.0 75.0 84.0 84.0 88.0 91.0 98.0], 207.0, [62.0, 19.0, 20.0, 26.0, 36.0, 3.0, 5.0, 37.0, 66.0, 28.0, 82.0, 81.0, 89.0, 88.0, 51.0], 0.3)
AllocationInstance([34.0 44.0 45.0 60.0; 3.0 10.0 24.0 67.0], [6.0 8.0 8.0 29.0 34.0 35.0 52.0 52.0 54.0 54.0 58.0 59.0 68.0 76.0 95.0; 13.0 20.0 25.0 29.0 29.0 30.0 31.0 38.0 72.0 79.0 82.0 83.0 89.0 96.0 97.0], 201.0, [38.0, 39.0, 51.0, 96.0, 23.0, 31.0, 4.0, 10.0, 62.0, 98.0, 91.0, 20.0, 45.0, 22.0, 43.0], 0.3)
