AllocationInstance([7.0 44.0 93.0 98.0; 4.0 4.0 28.0 98.0], [4.0 5.0 7.0 8.0 34.0 36.0 40.0 42.0 43.0 51.0 56.0 56.0 59.0 60.0 76.0 87.0 88.0 93.0 97.0 100.0; 3.0 14.0 14.0 24.0 31.0 38.0 38.0 43.0 44.0 51.0 51.0 53.0 63.0 63.0 73.0 73.0 78.0 81.0 85.0 93.0], 259.0, [21.0, 14.0, 94.0, 17.0, 26.0, 27.0, 33.0, 94.0, 75.0, 60.0, 1.0, 12.0, 78.0, 3.0, 27.0, 57.0, 68.0, 66.0, 40.0, 53.0], 0.3)
AllocationInstance([33.0 36.0 37.0 83.0; 15.0 17.0 74.0 78.0], [7.0 20.0 22.0 24.0 28.0 36.0 47.0 48.0 49.0 50.0 60.0 60.0 76.0 79.0 80.0 86.0 87.0 88.0 89.0 100.0; 2.0 7.0 10.0 11.0 12.0 12.0 24.0 25.0 43.0 51.0 54.0 65.0 68.0 71.0 72.0 74.0 81.0 83.0 83.0 91.0], 175.0, [23.0, 72.0, 13.0, 72.0, 49.0, 10.0, 43.0, 20.0, 7.0, 64.0, 6.0, 32.0, 7.0, 30.0, 35.0, 24.0, 31.0, 25.0, 11.0, 11.0], 0.3)
AllocationInstance([26.0 53.0 61.0 77.0; 35.0 36.0 53.0 88.0], [4.0 18.0 22.0 26.0 26.0 30.0 31.0 46.0 49.0 51.0 52.0 58.0 64.0 65.0 65.0 68.0 70.0 71.0 78.0 85.0; 1.0 9.0 14.0 19.0 24.0 33.0 38.0 43.0 54.0 61.0 64.0 68.0 70.0 75.0 78.0 81.0 94.0 95.0 96.0 99.0], 384.0, [5.0, 60.0, 62.0, 61.0, 96.0, 92.0, 37.0, 83.0, 92.0, 13.0, 84.0, 64.0, 52.0, 99.0, 43.0, 43.0, 60.0, 100.0, 97.0, 38.0], 0.3)
AllocationInstance([24.0 71.0 84.0 89.0; 18.0 54.0 75.0 91.0], [2.0 8.0 9.0 10.0 14.0 17.0 24.0 33.0 36.0 36.0 37.0 40.0 40.0 42.0 42.0 42.0 82.0 93.0 94.0 94.0; 9.0 16.0 20.0 21.0 25.0 29.0 33.0 34.0 37.0 38.0 42.0 47.0 54.0 54.0 56.0 58.0 65.0 65.0 74.0 85.0], 271.0, [6.0, 90.0, 6.0, 64.0, 67.0, 51.0, 64.0, 14.0, 71.0, 99.0, 44.0, 39.0, 51.0, 34.0, 51.0, 78.0, 6.0, 47.0, 12.0, 11.0], 0.3)
AllocationInstance([3.0 63.0 80.0 89.0; 28.0 31.0 49.0 71.0], [13.0 18.0 20.0 21.0 25.0 32.0 37.0 55.0 60.0 60.0 60.0 63.0 65.0 73.0 73.0 89.0 95.0 96.0 97.0 100.0; 2.0 12.0 16.0 21.0 28.0 35.0 35.0 43.0 44.0 52.0 57.0 61.0 63.0 73.0 89.0 92.0 93.0 95.0 95.0 99.0], 291.0, [64.0, 34.0, 23.0, 62.0, 69.0, 50.0, 98.0, 100.0, 61.0, 76.0, 13.0, 5.0, 29.0, 39.0, 42.0, 67.0, 22.0, 37.0, 51.0, 31.0], 0.3)
AllocationInstance([40.0 70.0 71.0 98.0; 19.0 30.0 80.0 91.0], [1.0 7.0 8.0 9.0 27.0 36.0 41.0 45.0 46.0 47.0 56.0 57.0 63.0 75.0 75.0 76.0 80.0 94.0 95.0 95.0; 12.0 16.0 17.0 18.0 20.0 21.0 26.0 28.0 31.0 35.0 47.0 61.0 67.0 78.0 83.0 84.0 86.0 92.0 96.0 98.0], 327.0, [71.0, 94.0, 92.0, 20.0, 93.0, 99.0, 50.0, 90.0, 6.0, 13.0, 34.0, 67.0, 80.0, 45.0, 46.0, 7.0, 24.0, 88.0, 43.0, 29.0], 0.3)
AllocationInstance([37.0 41.0 53.0 81.0; 37.0 55.0 95.0 95.0], [6.0 7.0 13.0 16.0 17.0 20.0 30.0 38.0 45.0 45.0 46.0 47.0 52.0 56.0 59.0 71.0 72.0 92.0 92.0 95.0; 2.0 8.0 11.0 16.0 17.0 20.0 28.0 28.0 37.0 38.0 46.0 62.0 65.0 70.0 72.0 80.0 85.0 88.0 95.0 100.0], 337.0, [100.0, 83.0, 61.0, 71.0, 35.0, 44.0, 50.0, 32.0, 69.0, 9.0, 82.0, 98.0, 32.0, 41.0, 87.0, 3.0, 47.0, 95.0, 7.0, 80.0], 0.3)
AllocationInstance([19.0 22.0 67.0 81.0; 30.0 38.0 71.0 95.0], [1.0 2.0 4.0 11.0 12.0 20.0 27.0 35.0 45.0 47.0 51.0 53.0 55.0 74.0 74.0 75.0 76.0 80.0 92.0 98.0; 9.0 21.0 26.0 27.0 27.0 31.0 39.0 51.0 53.0 54.0 55.0 63.0 65.0 67.0 71.0 74.0 84.0 87.0 97.0 99.0], 284.0, [45.0, 92.0, 54.0, 89.0, 13.0, 93.0, 40.0, 11.0, 21.0, 83.0, 52.0, 54.0, 12.0, 93.0, 6.0, 62.0, 14.0, 43.0, 60.0, 11.0], 0.3)
AllocationInstance([9.0 40.0 47.0 54.0; 3.0 20.0 31.0 95.0], [7.0 7.0 9.0 10.0 15.0 24.0 24.0 26.0 28.0 44.0 58.0 61.0 67.0 76.0 76.0 83.0 86.0 87.0 92.0 94.0; 5.0 11.0 15.0 22.0 22.0 25.0 26.0 27.0 28.0 29.0 30.0 32.0 35.0 36.0 58.0 65.0 77.0 80.0 88.0 97.0], 310.0, [19.0, 77.0, 55.0, 53.0, 68.0, 76.0, 60.0, 44.0, 22.0, 11.0, 66.0, 67.0, 62.0, 61.0, 8.0, 42.0, 41.0, 23.0, 81.0, 100.0], 0.3)
AllocationInstance([32.0 43.0 43.0 89.0; 22.0 33.0 42.0 59.0], [2.0 3.0 7.0 15.0 16.0 23.0 23.0 24.0 33.0 36.0 42.0 49.0 49.0 64.0 66.0 67.0 70.0 83.0 84.0 90.0; 6.0 9.0 20.0 21.0 23.0 26.0 30.0 32.0 37.0 37.0 41.0 41.0 50.0 56.0 72.0 88.0 90.0 95.0 95.0 96.0], 322.0, [67.0, 68.0, 97.0, 44.0, 34.0, 82.0, 78.0, 50.0, 24.0, 47.0, 69.0, 55.0, 78.0, 9.0, 89.0, 28.0, 40.0, 49.0, 60.0, 8.0], 0.3)
