instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
10,8,6,1,0.316,2.404,10.773,6.5,2.0688440469241813e7,2.0688440469241813e7,2.068844046924181e7,8,10,0.1,1
11,7,6,1,0.256,1.934,8.925,5.0,1.2985829265417302e7,1.2985829265417302e7,1.2985829265417302e7,8,10,0.1,1
12,9,8,1,0.282,2.095,9.355,2.0,1.6224173742359662e7,1.6224173742359662e7,1.6224173742359664e7,8,10,0.1,1
13,9,8,1,0.396,2.921,12.539,2.0,1.5532049366591921e7,1.5532049366591921e7,1.5532049366591921e7,8,10,0.1,1
14,10,9,1,0.268,1.972,8.869,2.0,2.2578915195479296e7,2.2578915195479296e7,2.2578915195479296e7,8,10,0.1,1
15,11,10,1,0.293,2.234,9.894,0.5,2.0467593944001533e7,2.0467593944001533e7,2.0467593944001537e7,8,10,0.1,1
16,10,9,1,0.28,2.063,9.298,0.3333333333333357,2.167299719841891e7,2.167299719841891e7,2.1672997198418923e7,8,10,0.1,1
17,11,9,1,0.278,1.982,8.837,4.5,2.229767353061949e7,2.229767353061949e7,2.2297673530619495e7,8,10,0.1,1
18,11,10,1,0.301,2.25,9.856,0.5,2.792332173421645e7,2.792332173421645e7,2.792332173421645e7,8,10,0.1,1
19,11,10,1,0.285,2.138,9.254,2.499999999999999,1.8849629624028556e7,1.8849629624028556e7,1.8849629624028556e7,8,10,0.1,1
1,11,10,1,0.293,2.084,9.459,3.0,1.581782760715914e7,1.581782760715914e7,1.5817827607159141e7,8,10,0.1,1
20,11,10,1,0.337,2.462,10.818,1.25,2.3929014253614586e7,2.3929014253614586e7,2.392901425361459e7,8,10,0.1,1
21,11,10,1,0.333,2.444,10.163,1.0,1.7138952937869757e7,1.7138952937869757e7,1.7138952937869757e7,8,10,0.1,1
22,10,7,1,0.328,2.455,10.565,2.0,1.17451993328485e7,1.17451993328485e7,1.1745199332848502e7,8,10,0.1,1
23,10,9,1,0.273,1.995,8.97,3.3333333333333584,2.4706029087581612e7,2.4706029087581612e7,2.4706029087581616e7,8,10,0.1,1
24,8,6,1,0.253,1.95,8.913,5.0,1.2857650181343544e7,1.2857650181343544e7,1.2857650181343546e7,8,10,0.1,1
25,8,6,1,0.261,2.032,9.257,4.0,7.053643856778625e6,7.053643856778625e6,7.053643856778625e6,8,10,0.1,1
26,10,9,1,0.372,2.787,12.005,1.8000000000000007,2.1633180981246118e7,2.1633180981246118e7,2.163318098124612e7,8,10,0.1,1
27,9,8,1,0.259,1.992,8.811,3.3333333333333335,2.3131074026174344e7,2.3131074026174344e7,2.3131074026174344e7,8,10,0.1,1
28,8,5,1,0.278,2.14,9.852,13.0,1.1692232964863595e7,1.1692232964863595e7,1.16922329648636e7,8,10,0.1,1
29,9,8,1,0.315,2.39,10.382,1.0,1.6291950400882013e7,1.6291950400882013e7,1.6291950400882017e7,8,10,0.1,1
2,10,9,1,0.297,2.168,9.512,1.5,1.7904040800750125e7,1.7904040800750125e7,1.7904040800750125e7,8,10,0.1,1
30,11,10,1,0.316,2.254,9.875,2.0,2.8962286739336967e7,2.8962286739336967e7,2.8962286739336967e7,8,10,0.1,1
31,10,9,1,0.306,2.22,9.924,3.333333333333332,2.0150746331443366e7,2.0150746331443366e7,2.015074633144337e7,8,10,0.1,1
32,11,10,1,0.297,2.103,9.384,4.333333333333332,2.537726490925411e7,2.537726490925411e7,2.5377264909254104e7,8,10,0.1,1
33,10,9,1,0.285,2.046,8.868,3.0,1.982014989500444e7,1.982014989500444e7,1.982014989500444e7,8,10,0.1,1
34,10,9,1,0.373,2.681,11.98,0.25,2.0053990393633433e7,2.0053990393633433e7,2.0053990393633436e7,8,10,0.1,1
35,11,10,1,0.296,2.138,9.055,3.0,3.1174538486972056e7,3.1174538486972056e7,3.1174538486972056e7,8,10,0.1,1
