instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
10,2570,51,1,34.514,14.528,9.377,3.0,1.6357369300183065e7,1.6357369300183069e7,1.6731901007786045e7,8,15,0.3,2
11,60670,70,1,1972.676,41.238,12.825,0.5714285714285694,1.8616909109469682e7,1.8616909109469682e7,2.0079533013388988e7,8,15,0.3,2
12,25500,61,1,568.06,28.448,9.241,0.6923076923076934,1.5937827958786748e7,1.5937827958786746e7,1.723338847892225e7,8,15,0.3,2
13,21632,62,1,386.215,22.081,10.196,0.0833333333333357,1.945471832927259e7,1.945471832927259e7,2.1901656826094832e7,8,15,0.3,2
14,48,10,1,0.612,2.532,9.237,1.0,3.763867644551971e6,3.763867644551971e6,3.7638676445519715e6,8,15,0.3,2
15,11510,50,1,161.003,18.29,8.804,1.8000000000000007,1.9148782666633945e7,1.9148782666633945e7,1.914878266663396e7,8,15,0.3,2
16,832,49,1,11.028,13.175,11.278,0.8333333333333321,1.5532271144630048e7,1.5532271144630052e7,1.5532271144630056e7,8,15,0.3,2
17,3544,34,1,40.697,7.029,8.899,0.5,1.3622746137714855e7,1.3622746137714855e7,1.373816710634708e7,8,15,0.3,2
18,123657,45,1,3600.011,11.892,8.874,3.9999040737370706e-6,1.5173706487721723e7,1.505139520415157e7,1.6152484703559719e7,8,15,0.3,2
19,22126,55,1,500.55,21.039,13.394,1.000000000000003,1.5340366375111219e7,1.534036637511122e7,1.5855900361828899e7,8,15,0.3,2
1,9626,42,1,155.02,13.317,12.293,0.7272718841222385,1.0942733348853257e7,1.0942733348853257e7,1.1434404111789016e7,8,15,0.3,2
20,75326,82,1,3600.001,71.994,9.001,0.0714285714285704,3.0360199926992994e7,2.8879380232892394e7,3.295164029052588e7,8,15,0.3,2
21,2358,40,1,36.779,11.442,11.187,0.11111111122222539,1.2929629829214284e7,1.2929629829214286e7,1.3825535561748829e7,8,15,0.3,2
22,310,17,1,2.796,3.358,8.953,2.0,1.0020448411034795e7,1.0020448411034796e7,1.0020448411034796e7,8,15,0.3,2
23,150,33,1,1.733,6.66,10.585,1.0,6.410062078884454e6,6.410062078884456e6,6.410062078884456e6,8,15,0.3,2
24,6512,40,1,67.802,7.777,9.251,0.9999998120752025,1.228617641978976e7,1.2286176419789763e7,1.2286176419789763e7,8,15,0.3,2
25,80,20,1,1.267,5.116,11.593,1.0,7.067590432068535e6,7.067590432068536e6,7.067590432068537e6,8,15,0.3,2
26,40619,72,1,839.546,36.205,8.871,4.285632859091226e-6,2.4200000723407585e7,2.4200000723407425e7,2.5536892940138165e7,8,15,0.3,2
27,526,33,1,7.233,8.38,11.235,0.5555555555555571,1.2493378121798854e7,1.2493378121798795e7,1.262349345525345e7,8,15,0.3,2
28,55687,83,1,3600.09,74.735,10.394,0.0833333333333357,3.2285941722536698e7,2.994276163562107e7,3.436874953300326e7,8,15,0.3,2
29,2,1,1,0.266,1.981,9.061,0.0,1498.9735838292215,1498.9735837746412,1498.9735838292215,8,15,0.3,2
2,84,20,1,1.163,4.814,11.448,1.0,5.440129222990321e6,5.440129222990321e6,5.440129222990322e6,8,15,0.3,2
30,1020,38,1,10.37,6.269,9.289,0.22222208085315387,6.199041276915738e6,6.199041276915738e6,6.31597288085582e6,8,15,0.3,2
31,62255,94,1,1953.886,75.042,11.887,0.1666666666666643,1.805432602196919e7,1.805432602196919e7,1.923166594573877e7,8,15,0.3,2
32,2004,24,1,24.611,6.111,11.229,1.0,8.033897440924854e6,8.033897440924855e6,8.033897440924856e6,8,15,0.3,2
33,39148,139,1,3600.116,566.763,9.243,0.46666666666666856,3.402424557447193e7,2.8355576984324683e7,3.4226720264248215e7,8,15,0.3,2
34,178,31,1,2.313,7.171,11.792,1.0,8.500621128462989e6,8.50062112846299e6,8.50062112846299e6,8,15,0.3,2
35,12,9,1,0.342,2.184,9.235,1.0,1.8938008450994727e6,1.893800845099473e6,1.893800845099473e6,8,15,0.3,2
36,94,17,1,1.049,3.454,9.993,1.0,7.01279310087272e6,7.012793100872721e6,7.012793100872721e6,8,15,0.3,2
37,18884,46,1,277.755,11.059,10.279,1.0000000002000036,1.0861146549732037e7,1.0861145884169938e7,1.1078261574311487e7,8,15,0.3,2
38,127780,51,1,3600.003,19.13,11.771,1.1665512023029123e-6,1.6668184405086197e7,1.666811946410476e7,1.773183418149858e7,8,15,0.3,2
39,40338,61,1,684.552,12.907,9.23,0.8461538461538467,1.4676156824379744e7,1.4676156824379748e7,1.4676156824379748e7,8,15,0.3,2
3,48338,139,1,3600.139,296.338,9.381,0.33333333333333215,2.3403336019830454e7,2.1275911067525e7,2.3876093594592817e7,8,15,0.3,2
40,86760,45,1,2336.617,10.026,9.335,0.3076923076923066,2.0133510410494223e7,2.013351041049423e7,2.0409285681321766e7,8,15,0.3,2
41,26278,45,1,420.567,11.253,10.145,0.3333333333333286,1.3196452994216934e7,1.3196452994216934e7,1.3537621605736677e7,8,15,0.3,2
42,4792,43,1,49.542,8.313,8.999,0.2142857142857153,9.80776643272846e6,9.807766432728462e6,9.92590618048509e6,8,15,0.3,2
43,34506,85,1,3600.093,129.231,11.149,0.18181818181817988,5.98133672591689e7,4.774176073115084e7,5.99505459747191e7,8,15,0.3,2
44,44710,97,1,3600.121,196.936,11.975,0.19999999999998863,2.3907546526771948e7,2.2692053014877297e7,2.43127242655484e7,8,15,0.3,2
45,15094,45,1,189.277,9.082,8.939,0.1666666666666643,1.1738754682583014e7,1.1738754682583015e7,1.1993878182088649e7,8,15,0.3,2
46,238,20,1,3.004,5.03,11.12,2.0,8.083421238639105e6,8.083421238639107e6,8.083421238639107e6,8,15,0.3,2
47,73236,76,1,3600.06,62.247,9.846,0.2857142857142847,2.8873624596152015e7,2.759046443467567e7,3.1824892967547614e7,8,15,0.3,2
