instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
10,14,13,1,0.388,2.056,9.062,1.0000000002000058,3.3287936925909467e7,3.3287936925909467e7,3.3287936925909467e7,6,15,0.1,1
11,15,14,1,0.429,2.145,9.429,1.5714285714285714,2.909882613079282e7,2.909882613079282e7,2.9098826130792823e7,6,15,0.1,1
12,14,13,1,0.471,2.446,10.593,1.125,3.0441740968387887e7,3.0441740968387887e7,3.0441740968387894e7,6,15,0.1,1
13,12,11,1,0.378,2.159,10.019,1.0,2.803705211478801e7,2.803705211478801e7,2.803705211478801e7,6,15,0.1,1
14,12,10,1,0.331,2.105,9.687,3.0,1.6633135277606886e7,1.6633135277606886e7,1.6633135277606886e7,6,15,0.1,1
15,10,10,1,0.379,2.283,10.08,1.5,2.4953311306733854e7,2.4953311306733854e7,2.4953311306733858e7,6,15,0.1,1
16,13,12,1,0.442,2.393,10.343,1.0,2.9530095693805423e7,2.9530095693805423e7,2.9530095693805426e7,6,15,0.1,1
17,15,15,1,0.483,2.058,8.96,1.0,2.4583874393952504e7,2.4583874393952504e7,2.4583874393952508e7,6,15,0.1,1
18,13,12,1,0.413,2.138,9.417,3.3999999999999986,2.6445532054547876e7,2.6445532054547876e7,2.6445532054547872e7,6,15,0.1,1
19,10,11,1,0.397,2.95,12.544,0.9999999999999929,2.275903793307741e7,2.275903793307741e7,2.2759037933077414e7,6,15,0.1,1
1,13,12,1,0.531,2.241,9.747,2.5,2.335113432479032e7,2.335113432479032e7,2.3351134324790318e7,6,15,0.1,1
20,13,12,1,0.448,2.402,10.453,1.0000000002000036,2.246365348923435e7,2.246365348923435e7,2.246365348923435e7,6,15,0.1,1
21,12,12,1,0.434,2.258,10.231,1.0,2.5910723728203207e7,2.5910723728203207e7,2.5910723728203204e7,6,15,0.1,1
22,13,12,1,0.439,2.383,9.961,1.3333333333333357,2.7482679812963683e7,2.7482679812963683e7,2.7482679812963687e7,6,15,0.1,1
23,12,11,1,0.406,2.13,9.435,2.6666666666666985,3.379328639377667e7,3.379328639377667e7,3.379328639377668e7,6,15,0.1,1
24,10,9,1,0.366,2.203,9.974,2.0,2.6036994374744084e7,2.6036994374744084e7,2.6036994374744084e7,6,15,0.1,1
25,15,15,1,0.449,2.157,9.362,0.5000000001500098,3.497370958451249e7,3.497370958451249e7,3.497370958451249e7,6,15,0.1,1
26,16,15,1,0.466,2.185,9.331,0.6666666666666643,3.1259846498918116e7,3.1259846498918116e7,3.1259846498918112e7,6,15,0.1,1
27,11,10,1,0.327,2.143,9.922,1.6666666666666643,2.535971710658814e7,2.535971710658814e7,2.535971710658814e7,6,15,0.1,1
28,12,12,1,0.358,2.057,9.437,2.0,3.121601589524084e7,3.121601589524084e7,3.1216015895240836e7,6,15,0.1,1
29,13,12,1,0.406,2.1,9.511,2.6666666666666994,2.78362543613708e7,2.78362543613708e7,2.7836254361370802e7,6,15,0.1,1
2,15,14,1,0.483,2.569,10.634,2.0,3.444086816692806e7,3.444086816692806e7,3.444086816692805e7,6,15,0.1,1
30,14,13,1,0.524,2.822,11.779,0.5999999999999979,3.318823315842339e7,3.318823315842339e7,3.3188233158423387e7,6,15,0.1,1
31,12,11,1,0.398,2.314,9.918,0.25,2.9316757006741874e7,2.9316757006741874e7,2.9316757006741874e7,6,15,0.1,1
32,7,7,1,0.299,1.987,8.96,3.000000000400007,1.821316763919606e7,1.821316763919606e7,1.8213167639196064e7,6,15,0.1,1
33,10,11,1,0.292,2.0,9.034,2.0,2.0804711184822645e7,2.0804711184822645e7,2.080471118482265e7,6,15,0.1,1
34,14,13,1,0.499,2.792,11.904,1.8000000000000007,3.159450131934908e7,3.159450131934908e7,3.159450131934908e7,6,15,0.1,1
35,13,11,1,0.38,2.406,9.93,1.0,2.034280451239603e7,2.034280451239603e7,2.0342804512396026e7,6,15,0.1,1
36,9,8,1,0.341,2.115,9.642,1.0,1.9126304783202097e7,1.9126304783202097e7,1.9126304783202093e7,6,15,0.1,1
37,16,15,1,0.65,2.899,12.575,0.4285714285714306,3.713298633774029e7,3.713298633774029e7,3.713298633774028e7,6,15,0.1,1
38,16,15,1,0.506,2.268,9.59,0.400000000140011,4.286844652230331e7,4.286844652230331e7,4.286844652230331e7,6,15,0.1,1
39,14,12,1,0.443,2.146,9.488,0.6666666666666679,3.0760184424443558e7,3.0760184424443558e7,3.0760184424443565e7,6,15,0.1,1
