instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
1,47609,135,1,3600.05,301.052,9.588,5.615828778893217e-6,1.5461044349552855e7,1.2725698057229077e7,1.5817827607159141e7,8,10,0.1,2
10,83231,135,1,2224.582,99.919,9.445,1.7550683050204796e-6,1.70452111325132e7,1.7045211132513195e7,2.068844046924181e7,8,10,0.1,2
11,318624,94,1,3600.013,32.969,8.578,3.999803993792739e-6,1.1076169609876554e7,1.0948869773149641e7,1.2985829265417302e7,8,10,0.1,2
12,54282,86,1,3600.08,52.728,8.543,0.7999999999999994,1.474926086357665e7,1.282054798499994e7,1.6224173742359664e7,8,10,0.1,2
13,43064,88,1,709.755,37.787,10.284,0.5,1.2831034788734473e7,1.2831034788734363e7,1.5532049366591921e7,8,10,0.1,2
14,56111,137,1,3600.041,213.735,9.476,0.25000474987973575,2.1492260696569916e7,1.8956843691370845e7,2.2578915195479296e7,8,10,0.1,2
15,45253,154,1,3600.025,330.44,10.775,2.597907533541388e-6,1.9916783763894007e7,1.6152847137988463e7,2.0467593944001537e7,8,10,0.1,2
16,42468,175,1,3600.138,941.472,10.878,0.6000000000000006,2.144840868580084e7,1.7630403971293535e7,2.1672997198418923e7,8,10,0.1,2
17,48063,134,1,3600.106,405.208,9.685,1.1999999999999993,2.178212333907652e7,1.8817709655164994e7,2.2297673530619495e7,8,10,0.1,2
18,44671,161,1,3600.081,486.805,9.878,0.400000000140011,2.7790355573107697e7,2.2471709128757402e7,2.792332173421645e7,8,10,0.1,2
19,46043,166,1,3600.091,277.944,9.825,0.40000639944665295,1.8723122707221605e7,1.5687014589386344e7,1.8849629624028556e7,8,10,0.1,2
2,48248,137,1,3600.051,314.759,9.57,1.8000000000000036,1.7574532075524222e7,1.4828625977079166e7,1.7904040800750125e7,8,10,0.1,2
20,48690,110,1,3600.169,246.428,9.159,0.4285714285714306,2.3530206029025372e7,1.967505985799632e7,2.392901425361459e7,8,10,0.1,2
21,48395,109,1,3600.13,133.691,9.157,0.5,1.678680071083417e7,1.34999604791681e7,1.7138952937869757e7,8,10,0.1,2
22,52002,83,1,1060.802,48.751,11.126,0.25000000012500934,1.0171169362613568e7,1.0171169362613568e7,1.1745199332848502e7,8,10,0.1,2
23,43252,152,1,3600.09,617.183,12.314,2.0,2.4323979352599367e7,1.9484706558116283e7,2.4706029087581616e7,8,10,0.1,2
24,24351,93,1,393.828,38.451,12.51,0.2499999999999991,1.1292417413284864e7,1.1292414450046629e7,1.2857650181343546e7,8,10,0.1,2
25,7636,37,1,93.914,10.858,11.428,0.25,6.080896192072715e6,6.080896192072716e6,7.053643856778625e6,8,10,0.1,2
