instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
10,17,16,1,0.594,2.462,10.176,0.375,3.8526586430462845e7,3.8526586430462845e7,3.852658643046284e7,6,20,0.1,1
11,18,16,1,0.605,2.227,9.197,0.33333333333333215,3.474976555172504e7,3.474976555172504e7,3.474976555172504e7,6,20,0.1,1
12,15,13,1,0.485,2.117,9.129,1.1666666666666679,3.8600054148320496e7,3.8600054148320496e7,3.8600054148320496e7,6,20,0.1,1
13,15,14,1,0.456,2.1,9.094,1.0000000002000036,4.036034564058739e7,4.036034564058739e7,4.03603456405874e7,6,20,0.1,1
14,13,12,1,0.469,2.501,10.689,0.75,3.055185812124058e7,3.055185812124058e7,3.0551858121240586e7,6,20,0.1,1
15,17,17,1,0.534,2.437,9.995,3.000000000400007,3.3910277063147716e7,3.3910277063147716e7,3.3910277063147716e7,6,20,0.1,1
16,13,13,1,0.509,2.863,11.513,1.875,3.3466745317785352e7,3.3466745317785352e7,3.3466745317785364e7,6,20,0.1,1
17,11,11,1,0.386,2.428,10.752,0.1666666666666643,2.3540440075627048e7,2.3540440075627048e7,2.3540440075627048e7,6,20,0.1,1
18,15,14,1,0.495,2.265,9.664,1.8571428571428577,3.5877510971538916e7,3.5877510971538916e7,3.587751097153891e7,6,20,0.1,1
19,15,14,1,0.467,2.207,9.29,0.9999999999999869,3.443342893209008e7,3.443342893209008e7,3.4433428932090074e7,6,20,0.1,1
1,12,10,1,0.494,3.031,12.224,1.0,2.206761687806326e7,2.206761687806326e7,2.2067616878063265e7,6,20,0.1,1
20,12,11,1,0.348,2.155,9.781,2.0,2.906844539823932e7,2.906844539823932e7,2.9068445398239322e7,6,20,0.1,1
21,14,15,1,0.408,2.174,9.306,1.0000000002000036,2.336240895667709e7,2.336240895667709e7,2.3362408956677094e7,6,20,0.1,1
22,11,9,1,0.347,2.002,9.01,2.0,2.1130770105375618e7,2.1130770105375618e7,2.113077010537562e7,6,20,0.1,1
23,21,20,1,0.757,2.453,9.449,0.8571428571428577,5.262133725016698e7,5.262133725016698e7,5.262133725016698e7,6,20,0.1,1
24,17,16,1,0.797,2.99,12.195,0.5,4.3428194966687836e7,4.3428194966687836e7,4.3428194966687836e7,6,20,0.1,1
25,15,15,1,0.717,3.38,13.546,2.1999999999999993,3.770389639974573e7,3.770389639974573e7,3.770389639974575e7,6,20,0.1,1
26,16,15,1,0.475,2.181,9.374,1.0,3.0884256044282235e7,3.0884256044282235e7,3.0884256044282243e7,6,20,0.1,1
27,9,7,1,0.311,2.128,9.634,3.000000000400007,1.8720692667751163e7,1.8720692667751163e7,1.8720692667751163e7,6,20,0.1,1
28,11,7,1,0.453,2.681,11.379,1.0000000002000036,1.7555770056056e7,1.7555770056056e7,1.7555770056055997e7,6,20,0.1,1
29,12,14,1,0.458,2.581,10.681,1.0,3.184168313194398e7,3.184168313194398e7,3.184168313194398e7,6,20,0.1,1
2,13,12,1,0.445,2.35,10.328,1.0,2.6608093266653188e7,2.6608093266653188e7,2.6608093266653184e7,6,20,0.1,1
30,14,12,1,0.413,2.12,9.329,1.0,3.069576412546298e7,3.069576412546298e7,3.0695764125462983e7,6,20,0.1,1
31,12,12,1,0.363,2.053,9.548,1.0000000002000036,3.450798132336682e7,3.450798132336682e7,3.450798132336682e7,6,20,0.1,1
32,15,14,1,0.479,2.478,10.081,0.25000000012500045,3.1239759699581623e7,3.1239759699581623e7,3.1239759699581634e7,6,20,0.1,1
33,11,10,1,0.403,2.241,9.881,2.0,2.7773682517592624e7,2.7773682517592624e7,2.7773682517592624e7,6,20,0.1,1
