instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
10,2762,46,1,34.414,17.756,11.634,2.2222222222222214,1.1165186533031514e7,1.1165186533031512e7,1.2712600716299482e7,8,10,0.3,2
11,18042,50,1,284.97,19.43,12.121,0.5,1.586221554123537e7,1.5862215541235372e7,1.9083803348513022e7,8,10,0.3,2
12,8006,45,1,117.962,11.179,8.783,0.8750000000000036,2.2351385625124894e7,2.2351385625124894e7,2.8035736071745865e7,8,10,0.3,2
13,820,40,1,9.881,11.104,13.721,0.29999999999999716,7.279960153585685e6,7.279960153585685e6,7.67692051015732e6,8,10,0.3,2
14,2654,32,1,21.735,6.655,8.676,0.999999999999996,1.1223733565296322e7,1.1223733565296333e7,1.2767793633666055e7,8,10,0.3,2
15,81882,59,1,2496.315,21.618,11.18,3.7142857142857153,2.977728629261856e7,2.977728629261856e7,3.765162740791196e7,8,10,0.3,2
16,217943,87,1,3600.001,26.134,10.348,3.999803995569096e-6,1.9252259963836506e7,1.9252259612515133e7,2.1123909535958488e7,8,10,0.3,2
17,6916,33,1,104.05,9.194,11.795,0.25,2.0918712585575968e7,2.0918712585575964e7,2.540977315074318e7,8,10,0.3,2
18,2,1,1,0.251,2.136,9.455,0.0,1254.925843577975,1254.9258435601369,1254.9258435779752,8,10,0.3,2
19,1116,40,1,10.635,8.921,8.758,0.37499999999999734,1.4477196559512855e7,1.447719655951279e7,1.6713230995741425e7,8,10,0.3,2
1,68758,211,1,3600.019,846.379,8.687,0.44444444444444314,2.6736832510947455e7,2.419072774445023e7,2.8137249591677334e7,8,10,0.3,2
20,9572,58,1,132.535,26.778,11.322,0.25,1.8275134839798205e7,1.8275134839798205e7,2.091968868427465e7,8,10,0.3,2
21,2624,35,1,21.316,5.556,8.94,0.4285714285714306,1.1386585129594436e7,1.1386585129594438e7,1.2752794483976116e7,8,10,0.3,2
22,14278,44,1,180.774,10.536,10.675,0.3749999999999929,1.7742910713016942e7,1.7742910713016942e7,2.102304181051816e7,8,10,0.3,2
23,256148,47,1,3600.001,8.072,8.871,2.0,1.7966725193038147e7,1.7843816421480477e7,1.895108285161556e7,8,10,0.3,2
24,88,19,1,0.986,3.838,10.765,1.0,7.7679468697553435e6,7.7679468697553435e6,7.767946869755344e6,8,10,0.3,2
25,20,9,1,0.418,2.361,9.366,4.0,2.813610508629837e6,2.813610508629837e6,2.813610508629837e6,8,10,0.3,2
26,74442,92,1,3600.025,85.206,12.645,0.14285714285714235,2.1122526599461094e7,1.9809928078950178e7,2.350911478366921e7,8,10,0.3,2
27,4268,51,1,39.386,10.678,9.706,0.11111111111111072,1.1900784187525239e7,1.1900784187525239e7,1.2146132918926077e7,8,10,0.3,2
28,7202,42,1,64.552,7.301,8.932,0.3333333333333357,1.8248525124056377e7,1.824852512405638e7,1.9875428477337115e7,8,10,0.3,2
29,46053,113,1,3600.028,149.664,11.855,1.2000000000000028,2.2053595463827774e7,1.934935389376466e7,2.3301710843109686e7,8,10,0.3,2
2,9088,64,1,82.239,15.029,8.786,0.11111234353672828,1.1824480740352277e7,1.1824480493332991e7,1.3193476593120074e7,8,10,0.3,2
30,256,20,1,2.081,3.216,9.386,0.1428571428571459,3.844174291845357e6,3.844174291845357e6,3.8441742918453575e6,8,10,0.3,2
31,23510,65,1,319.404,19.02,9.833,0.11111111111111072,2.079969370896031e7,2.0799693708960313e7,2.4245618250837483e7,8,10,0.3,2
32,11414,38,1,156.008,11.106,12.45,0.5714285715857272,1.8825323810443833e7,1.882532381044383e7,2.353134247650494e7,8,10,0.3,2
33,181517,76,1,3600.001,37.604,9.035,2.5201102253902263e-6,1.5694397593193406e7,1.5579904804839507e7,1.8672547041909393e7,8,10,0.3,2
34,30394,60,1,488.628,16.663,9.275,1.999999339722308,2.2309833568983734e7,2.230983356898374e7,2.5879147228498697e7,8,10,0.3,2
35,3416,44,1,34.766,16.823,9.645,0.9999999999980673,1.7925524464714956e7,1.7925524464714956e7,1.9757129888466034e7,8,10,0.3,2
36,12596,72,1,171.83,31.622,12.225,2.0,2.1495376437421896e7,2.1495376437421896e7,2.3297187467299704e7,8,10,0.3,2
37,2342,38,1,31.843,12.224,12.867,1.375,1.0287952349368157e7,1.0287952349368159e7,1.1430772174914818e7,8,10,0.3,2
38,3724,50,1,44.38,16.951,11.045,2.249927291586573e-6,1.7184797097483702e7,1.7184797097483702e7,1.9730490377809767e7,8,10,0.3,2
39,226224,54,1,3600.001,13.045,8.957,0.2222222222222232,1.6968022776946004e7,1.6967887788912643e7,2.006393728385125e7,8,10,0.3,2
3,98000,100,1,1835.111,63.27,8.831,0.11111111111111427,2.7792410745231263e7,2.7792410745231263e7,3.244470158711022e7,8,10,0.3,2
40,368,34,1,3.242,4.915,10.458,1.0,5.794327448873522e6,5.794327448873523e6,5.794327448873523e6,8,10,0.3,2
41,237369,53,1,3600.001,19.366,9.822,2.666536007112086e-6,1.3018433356223118e7,1.3018433356223118e7,1.455688768209957e7,8,10,0.3,2
