instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
10,44601,153,1,3600.049,768.498,12.533,4.999905037550434e-6,1.7151669855690982e7,1.4657095568457488e7,1.756741265914151e7,4,10,0.1,2
11,84055,96,1,3600.039,61.62,9.18,3.9999373744803395e-6,1.4710804692343637e7,1.3683195516606178e7,1.6533743785511628e7,4,10,0.1,2
12,43083,157,1,3600.054,600.418,12.02,0.3333333333333333,1.5736324651875157e7,1.2840107183821982e7,1.6025932037764836e7,4,10,0.1,2
13,49302,188,1,3600.001,966.058,10.04,0.24999999999999156,2.6838049473989416e7,2.3673340753363818e7,2.9623017516042884e7,4,10,0.1,2
14,81950,101,1,3600.057,73.274,9.994,1.0,1.3155410548040908e7,1.2251639326738514e7,1.4661695188658902e7,4,10,0.1,2
15,50892,111,1,3600.123,97.545,10.505,0.40000000000000036,1.74046415802418e7,1.498416951884551e7,1.7865683877650615e7,4,10,0.1,2
16,47886,76,1,895.833,30.139,12.648,2.0,1.2501449894863758e7,1.2501449894863755e7,1.5001665085602349e7,4,10,0.1,2
17,46072,73,1,941.608,55.808,9.366,1.1416289377545279e-6,1.324082915083849e7,1.3237583903911253e7,1.6215869989027029e7,4,10,0.1,2
18,44062,136,1,3600.069,198.39,13.255,0.1999999999999993,2.075506880268888e7,1.6391969529407207e7,2.099091621098501e7,4,10,0.1,2
19,48473,160,1,3600.025,603.525,9.294,0.5000000001500027,2.2473243557380438e7,1.7759499804632913e7,2.2582865635448687e7,4,10,0.1,2
1,53033,143,1,3600.039,185.852,11.42,0.9999999999999913,1.889988602984799e7,1.6440358229639173e7,1.9806027850977555e7,4,10,0.1,2
20,47724,105,1,3600.091,73.362,11.985,1.0000000002000036,1.7236284423766643e7,1.4460053837883253e7,1.7930342058261074e7,4,10,0.1,2
21,187384,73,1,3600.001,21.064,9.574,9.488080038977387e-6,9.854121518259605e6,9.852436412310189e6,1.2212813094219891e7,4,10,0.1,2
