instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,5,5,1,0.311,2.41,10.375,1.0,1.6731901007786043e7,1.6731901007786043e7,1.6731901007786045e7
11,6,9,1,0.335,2.52,10.504,1.0000000002000036,2.0079533013388988e7,2.0079533013388988e7,2.0079533013388988e7
12,9,8,1,0.386,2.602,10.849,2.799999999999997,1.7233388478922248e7,1.7233388478922248e7,1.723338847892225e7
13,8,8,1,0.338,2.087,9.456,1.7142857142857153,2.1901656826094832e7,2.1901656826094832e7,2.1901656826094832e7
14,5,4,1,0.29,2.02,9.291,1.0000000002000036,3.763867644551971e6,3.763867644551971e6,3.7638676445519715e6
15,6,5,1,0.321,2.073,9.578,2.0,1.9148782666633956e7,1.9148782666633956e7,1.914878266663396e7
16,5,4,1,0.287,1.955,9.104,1.0,1.5532271144630052e7,1.5532271144630052e7,1.5532271144630056e7
17,4,3,1,0.282,1.932,9.188,9.0,1.3738167106347077e7,1.3738167106347077e7,1.373816710634708e7
18,6,5,1,0.316,2.04,9.686,1.0,1.6152484703559717e7,1.6152484703559717e7,1.6152484703559719e7
19,9,7,1,0.389,2.666,11.916,2.0,1.5855900361828897e7,1.5855900361828897e7,1.5855900361828899e7
1,6,8,1,0.32,2.155,9.715,0.25,1.1434404111789014e7,1.1434404111789014e7,1.1434404111789016e7
20,9,7,1,0.394,2.328,10.489,0.5,3.2951640290525883e7,3.2951640290525883e7,3.295164029052588e7
21,5,4,1,0.302,2.023,9.761,1.0,1.3825535561748825e7,1.3825535561748825e7,1.3825535561748829e7
22,7,9,1,0.293,1.948,8.986,1.0,1.0020448411034796e7,1.0020448411034796e7,1.0020448411034796e7
23,4,4,1,0.275,2.191,10.067,4.0,6.410062078884454e6,6.410062078884454e6,6.410062078884456e6
24,6,6,1,0.272,2.049,9.402,3.0,1.2286176419789765e7,1.2286176419789763e7,1.2286176419789763e7
25,5,4,1,0.31,2.001,9.536,1.0,7.067590432068536e6,7.067590432068536e6,7.067590432068537e6
26,7,6,1,0.402,2.739,12.135,2.0,2.5536892940138165e7,2.5536892940138165e7,2.5536892940138165e7
27,5,5,1,0.317,2.281,9.944,1.0,1.262349345525345e7,1.262349345525345e7,1.262349345525345e7
28,9,9,1,0.444,2.683,12.16,0.9000000000000057,3.436874953300326e7,3.436874953300326e7,3.436874953300326e7
29,2,1,1,0.261,1.944,9.045,0.0,1498.9735838292215,1498.9735838292215,1498.9735838292215
2,3,5,1,0.279,1.865,8.929,1.0,5.440129222990323e6,5.440129222990323e6,5.440129222990322e6
30,6,3,1,0.487,2.883,13.416,3.0,6.315972880855819e6,6.315972880855819e6,6.31597288085582e6
31,8,7,1,0.433,2.803,12.806,4.0,1.923166594573877e7,1.923166594573877e7,1.923166594573877e7
32,5,4,1,0.357,2.488,11.451,6.0,8.033897440924855e6,8.033897440924855e6,8.033897440924856e6
33,10,10,1,0.454,2.439,10.519,5.18181818181818,3.422672026424821e7,3.422672026424821e7,3.4226720264248215e7
34,5,6,1,0.286,1.948,8.938,1.0,8.500621128462989e6,8.500621128462989e6,8.50062112846299e6
35,4,8,1,0.301,2.011,9.606,1.0,1.893800845099473e6,1.893800845099473e6,1.893800845099473e6
36,5,3,1,0.348,2.217,10.309,12.0,7.012793100872721e6,7.012793100872721e6,7.012793100872721e6
37,8,5,1,0.316,2.006,9.439,3.0,1.1078261574311486e7,1.1078261574311486e7,1.1078261574311487e7
38,6,5,1,0.263,1.907,8.955,4.0,1.7731834181498576e7,1.7731834181498576e7,1.773183418149858e7
39,8,6,1,0.385,2.467,10.234,10.0,1.4676156824379746e7,1.4676156824379746e7,1.4676156824379748e7
3,9,8,1,0.362,2.219,9.883,1.0,2.3876093594592817e7,2.3876093594592817e7,2.3876093594592817e7
40,8,4,1,0.361,2.389,9.626,1.0,2.0409285681321763e7,2.0409285681321763e7,2.0409285681321766e7
41,6,6,1,0.336,2.058,9.608,1.0,1.3537621605736673e7,1.3537621605736673e7,1.3537621605736677e7
42,5,4,1,0.264,2.017,9.309,12.0,9.925906180485088e6,9.925906180485088e6,9.92590618048509e6
43,12,12,1,0.424,2.305,10.1,0.6153846153846143,5.995054597471909e7,5.995054597471909e7,5.99505459747191e7
44,9,7,1,0.363,2.208,10.241,4.0,2.4312724265548404e7,2.4312724265548404e7,2.43127242655484e7
45,6,5,1,0.323,2.274,9.831,3.0,1.1993878182088647e7,1.1993878182088647e7,1.1993878182088649e7
46,3,5,1,0.239,1.939,8.994,2.0,8.083421238639107e6,8.083421238639107e6,8.083421238639107e6
47,11,8,1,0.446,2.229,10.339,0.29999999999999716,3.182489296754761e7,3.182489296754761e7,3.1824892967547614e7
48,8,5,1,0.372,2.762,11.957,4.0,1.0397584161551204e7,1.0397584161551204e7,1.0397584161551204e7
49,6,5,1,0.333,2.263,10.146,6.0,1.7952567344940305e7,1.7952567344940305e7,1.7952567344940305e7
4,3,3,1,0.33,2.366,10.028,8.000000000900002,8.634256046105854e6,8.634256046105854e6,8.634256046105854e6
50,9,7,1,0.332,2.088,9.537,6.0,2.8837184568642594e7,2.8837184568642594e7,2.8837184568642594e7
5,4,4,1,0.286,2.007,9.756,1.0,8.569268816891178e6,8.569268816891178e6,8.569268816891178e6
6,9,7,1,0.377,2.266,10.233,1.0,1.78560809193113e7,1.78560809193113e7,1.7856080919311304e7
7,8,7,1,0.365,2.367,10.914,1.3333333333333357,1.9586507054860868e7,1.9586507054860868e7,1.9586507054860864e7
8,6,4,1,0.316,2.03,9.303,4.0,1.3302268226959694e7,1.3302268226959694e7,1.3302268226959696e7
