instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
10,45541,150,1,3600.056,3600.077,10.198,2.0,1.6357370976217369e7,1.510894508309289e7,1.6731901007786045e7,8,15,0.3,3
11,30656,63,1,3600.195,3600.097,10.816,5.0,2.0079533013388984e7,1.555886613989424e7,2.0079533013388988e7,8,15,0.3,3
12,31043,76,1,3600.071,3600.046,10.423,5.0,1.7103831541632112e7,1.39945575284271e7,1.723338847892225e7,8,15,0.3,3
13,29000,72,1,3600.188,3600.133,9.764,7.083333333333293,2.1656963411240865e7,1.6885470523368727e7,2.1901656826094832e7,8,15,0.3,3
14,60827,35,1,1380.809,27.796,10.976,0.9999951884722122,3.6463540987112815e6,3.763867644551971e6,3.7638676445519715e6,8,15,0.3,3
15,32729,126,1,3600.071,3600.055,10.252,2.4615384615384635,1.9148782666633945e7,1.7553282300939362e7,1.914878266663396e7,8,15,0.3,3
16,37018,116,1,3600.192,1524.283,11.092,0.3571428571428541,1.5532271144630047e7,1.4522376027613822e7,1.5532271144630056e7,8,15,0.3,3
17,37992,137,1,3600.184,3600.064,10.403,3.1428571428571423,1.3622749019064179e7,1.28148065819426e7,1.373816710634708e7,8,15,0.3,3
18,37534,113,1,3600.133,3600.055,10.418,2.3076923076923066,1.5907792108713362e7,1.3705546691022336e7,1.6152484703559719e7,8,15,0.3,3
19,32080,100,1,3600.229,3600.109,10.159,3.0,1.5727016865149474e7,1.3922647459004853e7,1.5855900361828899e7,8,15,0.3,3
1,36043,107,1,3600.188,3600.027,9.248,2.166666666666657,1.13114890112942e7,9.959426071815256e6,1.1434404111789016e7,8,15,0.3,3
20,24744,63,1,3600.052,3600.14,12.495,6.166666666666657,3.2951640290525876e7,2.3449443216037363e7,3.295164029052588e7,8,15,0.3,3
21,42821,152,1,3600.107,3226.065,11.226,0.12500000011248602,1.3063929654213198e7,1.2033756748429056e7,1.3825535561748829e7,8,15,0.3,3
22,39765,110,1,3600.131,452.767,10.75,1.0,1.0020448411034785e7,1.002044828994021e7,1.0020448411034796e7,8,15,0.3,3
23,58948,69,1,3600.054,174.193,10.48,1.0,6.410062078884454e6,6.410061964460606e6,6.410062078884456e6,8,15,0.3,3
24,35155,110,1,3600.001,3600.044,12.636,2.0,1.190642256480072e7,1.1779818097882235e7,1.2286176419789763e7,8,15,0.3,3
25,52459,95,1,3600.014,416.127,12.206,0.25,6.936758478784944e6,6.805955836882968e6,7.067590432068537e6,8,15,0.3,3
26,29091,79,1,3600.034,3600.035,12.392,6.461538461538454,2.5269513060566045e7,2.1125153453646787e7,2.5536892940138165e7,8,15,0.3,3
27,44718,112,1,3600.058,3600.043,8.954,2.0,1.2493378121798856e7,1.1712758932852382e7,1.262349345525345e7,8,15,0.3,3
28,31546,84,1,3600.118,3600.04,10.804,8.0,3.371786577890755e7,2.5386707349740155e7,3.436874953300326e7,8,15,0.3,3
29,2,1,1,0.25,2.093,9.172,0.0,1498.9735838292215,1498.9735837751068,1498.9735838292215,8,15,0.3,3
2,112169,70,1,2839.512,144.628,11.217,1.0,5.316573567514742e6,5.440129222990322e6,5.440129222990322e6,8,15,0.3,3
30,41930,141,1,3600.131,3600.067,12.773,1.0,6.082113507234123e6,5.84826180212936e6,6.31597288085582e6,8,15,0.3,3
31,30268,69,1,3600.001,3600.05,9.403,4.999999999999975,1.6625235869111657e7,1.530720079169959e7,1.923166594573877e7,8,15,0.3,3
32,38250,172,1,3600.162,3437.724,9.289,0.0769230769230731,8.033897440924854e6,7.807628319181886e6,8.033897440924856e6,8,15,0.3,3
33,26884,71,1,3600.135,3600.033,9.237,6.8000000007800026,3.422672026424821e7,2.2179537638807442e7,3.4226720264248215e7,8,15,0.3,3
34,44864,196,1,3600.003,3600.034,10.857,0.9333333333333336,8.379220963718456e6,8.379222171512244e6,8.50062112846299e6,8,15,0.3,3
35,45,19,1,0.674,7.277,10.378,1.0,1.893800845099473e6,1.893800845099473e6,1.893800845099473e6,8,15,0.3,3
36,59673,87,1,3600.094,285.044,9.605,0.3999999999999986,6.891930063505901e6,6.771067026139082e6,7.012793100872721e6,8,15,0.3,3
37,33539,139,1,3600.022,3600.051,10.019,1.0,1.0969702648301331e7,1.0318266324054848e7,1.1078261574311487e7,8,15,0.3,3
38,31456,106,1,3600.102,3600.082,10.884,3.25,1.737729012386057e7,1.5131804596188892e7,1.773183418149858e7,8,15,0.3,3
39,31458,121,1,3600.131,3600.059,9.313,5.625,1.4676156824379744e7,1.347333840936025e7,1.4676156824379748e7,8,15,0.3,3
3,27057,92,1,3600.183,3600.05,10.078,6.0,2.3876093594592813e7,1.7848524436849684e7,2.3876093594592817e7,8,15,0.3,3
40,32764,111,1,3600.116,3600.057,9.008,3.846155686496068,2.040928568132176e7,1.820328256392587e7,2.0409285681321766e7,8,15,0.3,3
41,34483,103,1,3600.112,3600.037,9.096,3.0,1.3423897139448099e7,1.2286487802401844e7,1.3537621605736677e7,8,15,0.3,3
42,32125,128,1,3600.053,3600.047,9.721,3.0,9.925906180485088e6,9.217067693945315e6,9.92590618048509e6,8,15,0.3,3
43,26803,85,1,3600.054,3600.047,9.405,6.3076923084230785,5.995054597471909e7,3.882516292512338e7,5.99505459747191e7,8,15,0.3,3
44,29496,56,1,3600.144,3600.052,10.135,6.999999999999999,2.43127242655484e7,1.850521351300502e7,2.43127242655484e7,8,15,0.3,3
45,33362,130,1,3600.066,3600.086,9.428,4.0,1.1866322164875047e7,1.0973455016491283e7,1.1993878182088649e7,8,15,0.3,3
46,47014,118,1,3600.148,1239.804,9.507,0.2142857142857153,7.969620180112455e6,7.855807248169209e6,8.083421238639107e6,8,15,0.3,3
47,31767,58,1,3600.157,3600.044,9.123,8.0,3.1824892967547607e7,2.2715109019471996e7,3.1824892967547614e7,8,15,0.3,3
48,32821,87,1,3600.195,3600.022,9.433,2.8333333333333357,1.0291568499657333e7,9.019382170530418e6,1.0397584161551204e7,8,15,0.3,3
49,31843,101,1,3600.184,3600.042,13.024,3.33333333333335,1.7713247428091586e7,1.6037863391075207e7,1.7952567344940305e7,8,15,0.3,3
4,45196,102,1,3600.024,405.492,12.118,1.0,8.63425604610585e6,8.634256046105854e6,8.634256046105854e6,8,15,0.3,3
