instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,33946,86,1,3600.116,3600.045,9.447,7.800000000000001,2.0688440469241813e7,1.3141795193990204e7,2.068844046924181e7
11,29994,92,1,3600.031,3600.028,13.012,5.5,1.2858518621714585e7,8.911888666930377e6,1.2985829265417302e7
12,37866,100,1,3600.125,3600.029,10.536,6.000000000000001,1.6224173742359662e7,1.0324572947334763e7,1.6224173742359664e7
13,33126,94,1,3600.003,3600.066,11.768,4.33333333333333,1.553204936659192e7,1.0535094565708593e7,1.5532049366591921e7
14,31875,78,1,3600.144,3600.059,10.698,8.333333333333332,2.2578915195479296e7,1.412727282696027e7,2.2578915195479296e7
15,27291,90,1,3600.038,3600.095,17.76,5.5,2.0467593944001533e7,1.2501967692845708e7,2.0467593944001537e7
16,29459,77,1,3600.22,3600.039,13.365,8.2,2.167299719841891e7,1.3026469107950587e7,2.1672997198418923e7
17,32925,83,1,3600.128,3600.043,9.712,7.399999999999991,2.229767353061949e7,1.4306877977974292e7,2.2297673530619495e7
18,33604,86,1,3600.001,3600.04,9.308,11.75,2.167544329187268e7,1.6621650023208898e7,2.792332173421645e7
19,36586,87,1,3600.02,3600.023,9.301,6.600000000000001,1.8849629624028556e7,1.138572153241864e7,1.8849629624028556e7
1,31997,84,1,3600.079,3600.039,10.492,5.4,1.581782760715914e7,9.276759750668356e6,1.5817827607159141e7
20,36764,78,1,3600.046,3600.044,9.184,5.8333333333333295,2.3929014253614586e7,1.4756577759366166e7,2.392901425361459e7
21,32221,82,1,3600.002,3600.065,9.086,5.499999999999999,1.7138952937869757e7,1.0330447250869328e7,1.7138952937869757e7
22,34020,86,1,3600.1,3600.108,8.801,4.399999999999999,1.17451993328485e7,8.112795531905634e6,1.1745199332848502e7
23,33691,80,1,3600.167,3600.091,9.377,8.200000000000003,2.4706029087581612e7,1.4263416783914942e7,2.4706029087581616e7
24,33819,100,1,3600.046,3600.033,10.641,5.0,1.2745846782468554e7,9.391753195672367e6,1.2857650181343546e7
25,35631,126,1,3600.064,3600.031,10.335,1.1999999999999993,6.81043201496166e6,5.472766864721037e6,7.053643856778625e6
26,34816,77,1,3600.013,3600.028,8.681,8.000000000900002,2.1633180981246118e7,1.3027802335916525e7,2.163318098124612e7
27,35884,93,1,3600.146,3600.06,9.048,6.333333333333331,2.3131074026174344e7,1.4357669779300828e7,2.3131074026174344e7
28,35748,102,1,3600.15,3600.029,8.959,4.0,1.1692232964863595e7,8.335125813887599e6,1.16922329648636e7
29,32200,83,1,3600.078,3600.053,10.548,4.0,1.6291950400882011e7,1.0779687011788748e7,1.6291950400882017e7
2,30514,86,1,3600.414,3600.045,11.164,4.222222222222221,1.7904040800750125e7,1.1423844436237233e7,1.7904040800750125e7
30,30443,80,1,3600.22,3600.061,10.97,10.4,2.8962286739336964e7,1.692804208842686e7,2.8962286739336967e7
31,34318,80,1,3600.137,3600.06,9.393,5.8333333333333295,2.0150746331443366e7,1.2202552431644674e7,2.015074633144337e7
32,34525,80,1,3600.183,3600.035,8.986,9.200000000000003,2.5377264909254104e7,1.483612031467333e7,2.5377264909254104e7
33,36844,83,1,3600.137,3600.027,9.101,7.199999999999999,1.982014989500444e7,1.2091790782948846e7,1.982014989500444e7
34,36110,89,1,3600.091,3600.054,9.327,4.000000000500002,2.005399039363343e7,1.2838938385020755e7,2.0053990393633436e7
35,32009,93,1,3600.137,3600.052,9.862,5.0,3.1174538486972056e7,1.7661317370215394e7,3.1174538486972056e7
36,34111,81,1,3600.156,3600.037,9.907,9.0,2.342044252083418e7,1.3932216922757378e7,2.342044252083419e7
37,34307,83,1,3600.086,3600.042,9.412,7.5,1.929400893631032e7,1.2395050224112565e7,1.929400893631032e7
38,30781,88,1,3600.162,3600.041,11.916,4.5,2.0285990109967098e7,1.2369629270499399e7,2.02859901099671e7
39,36227,97,1,3600.104,3600.035,9.226,4.3333333333333295,2.6414382787855174e7,1.5538405503308462e7,2.6414382787855178e7
3,32378,80,1,3600.175,3600.043,10.261,6.666666666666667,2.7913118833928503e7,1.5842821344955113e7,2.7913118833928503e7
40,31702,94,1,3600.006,3600.055,10.945,5.6,1.4649824807516862e7,1.0751213131548095e7,1.4767964555273496e7
41,31901,99,1,3600.089,3600.037,10.222,5.6000000000000005,1.8315228975917015e7,1.1893105082271717e7,1.8434157525895562e7
42,32464,75,1,3600.03,3600.037,9.66,7.833333333333328,1.6931257703798417e7,1.0899802252366545e7,1.693125770379842e7
43,33345,87,1,3600.052,3600.04,9.197,4.142857142857142,1.948207968999831e7,1.261287478491309e7,1.9482079689998318e7
44,34757,89,1,3600.008,3600.042,9.554,7.166666666666671,1.7949809984638494e7,1.169111412593213e7,1.7949809984638497e7
45,34499,114,1,3600.05,3600.028,9.361,6.4,1.331039604551135e7,1.023039604551135e7,1.353039604551135e7
46,32512,101,1,3600.082,3600.037,9.04,6.000000000000001,1.8199495972921986e7,1.1224970999715129e7,1.819949597292199e7
47,36350,131,1,3600.041,3600.04,10.02,1.4285714285714284,8.286070224224244e6,6.501429302411964e6,8.795972175583525e6
48,37057,94,1,3600.023,3600.041,9.053,3.0,1.527671264461724e7,1.1054000488437487e7,1.5400910068100987e7
49,31294,79,1,3600.094,3600.034,11.366,6.0,1.3980626695256911e7,9.06157395588573e6,1.3980626695256915e7
4,34062,82,1,3600.044,3600.035,11.273,4.399999999999995,1.925755682079942e7,1.2121117367710786e7,1.9257556820799425e7
50,31229,99,1,3600.182,3600.038,11.519,10.0,1.8942631545599345e7,1.2927182352064418e7,1.9070619826312855e7
5,35962,95,1,3600.071,3600.056,12.972,4.833333333333334,1.4707715917420337e7,9.805359253136428e6,1.4707715917420339e7
6,31658,118,1,3600.069,3600.032,9.557,2.714285714657141,1.6184709647328652e7,1.0676494161020419e7,1.6295261955884006e7
7,33588,86,1,3600.043,3600.043,9.408,5.000000000600011,2.042975882008181e7,1.2355979113932122e7,2.0429758820081808e7
8,34628,104,1,3600.028,3600.037,9.423,3.249999999999999,1.1177543172627617e7,7.367070655185276e6,1.1177543172627619e7
9,33793,88,1,3600.099,3600.038,9.463,5.500000000000001,1.6038561256344954e7,1.0162012213902231e7,1.6038561256344955e7
