instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,8,6,1,0.277,2.136,9.361,6.5,2.0688440469241813e7,2.0688440469241813e7,2.068844046924181e7
11,7,6,1,0.303,2.289,10.157,5.0,1.2985829265417302e7,1.2985829265417302e7,1.2985829265417302e7
12,9,8,1,0.342,2.581,11.031,2.0,1.6224173742359662e7,1.6224173742359662e7,1.6224173742359664e7
13,9,8,1,0.253,1.985,8.995,2.0,1.5532049366591921e7,1.5532049366591921e7,1.5532049366591921e7
14,10,9,1,0.273,2.018,9.218,2.0,2.2578915195479296e7,2.2578915195479296e7,2.2578915195479296e7
15,11,10,1,0.299,2.147,9.401,0.5,2.0467593944001533e7,2.0467593944001533e7,2.0467593944001537e7
16,10,9,1,0.348,2.578,10.429,0.3333333333333357,2.167299719841891e7,2.167299719841891e7,2.1672997198418923e7
17,11,9,1,0.284,2.062,9.117,4.5,2.229767353061949e7,2.229767353061949e7,2.2297673530619495e7
18,11,10,1,0.299,2.114,9.275,0.5,2.792332173421645e7,2.792332173421645e7,2.792332173421645e7
19,11,10,1,0.287,2.124,9.347,2.499999999999999,1.8849629624028556e7,1.8849629624028556e7,1.8849629624028556e7
1,11,10,1,0.365,2.141,8.703,3.0,1.581782760715914e7,1.581782760715914e7,1.5817827607159141e7
20,11,10,1,0.344,2.504,10.764,1.25,2.3929014253614586e7,2.3929014253614586e7,2.392901425361459e7
21,11,10,1,0.277,2.07,9.211,1.0,1.7138952937869757e7,1.7138952937869757e7,1.7138952937869757e7
22,10,7,1,0.281,2.171,9.857,2.0,1.17451993328485e7,1.17451993328485e7,1.1745199332848502e7
23,10,9,1,0.288,2.024,8.893,3.3333333333333584,2.4706029087581612e7,2.4706029087581612e7,2.4706029087581616e7
24,8,6,1,0.339,2.512,11.186,5.0,1.2857650181343544e7,1.2857650181343544e7,1.2857650181343546e7
25,8,6,1,0.263,1.96,8.931,4.0,7.053643856778625e6,7.053643856778625e6,7.053643856778625e6
26,10,9,1,0.294,2.098,9.131,1.8000000000000007,2.1633180981246118e7,2.1633180981246118e7,2.163318098124612e7
27,9,8,1,0.284,2.186,9.768,3.3333333333333335,2.3131074026174344e7,2.3131074026174344e7,2.3131074026174344e7
28,8,5,1,0.354,2.584,11.747,13.0,1.1692232964863595e7,1.1692232964863595e7,1.16922329648636e7
29,9,8,1,0.281,2.08,8.909,1.0,1.6291950400882013e7,1.6291950400882013e7,1.6291950400882017e7
2,10,9,1,0.292,2.161,9.316,1.5,1.7904040800750125e7,1.7904040800750125e7,1.7904040800750125e7
30,11,10,1,0.3,2.137,9.34,2.0,2.8962286739336967e7,2.8962286739336967e7,2.8962286739336967e7
31,10,9,1,0.319,2.312,10.497,3.333333333333332,2.0150746331443366e7,2.0150746331443366e7,2.015074633144337e7
32,11,10,1,0.301,2.163,9.357,4.333333333333332,2.537726490925411e7,2.537726490925411e7,2.5377264909254104e7
33,10,9,1,0.362,2.596,11.883,3.0,1.982014989500444e7,1.982014989500444e7,1.982014989500444e7
34,10,9,1,0.404,2.174,8.801,0.25,2.0053990393633433e7,2.0053990393633433e7,2.0053990393633436e7
35,11,10,1,0.306,2.156,9.281,3.0,3.1174538486972056e7,3.1174538486972056e7,3.1174538486972056e7
36,11,10,1,0.309,2.291,10.124,1.0,2.3420442520834185e7,2.3420442520834185e7,2.342044252083419e7
37,10,9,1,0.318,2.165,9.247,4.0,1.929400893631032e7,1.929400893631032e7,1.929400893631032e7
38,10,9,1,0.278,1.99,8.725,1.7500000000000036,2.02859901099671e7,2.02859901099671e7,2.02859901099671e7
39,11,10,1,0.398,2.834,11.076,0.75,2.6414382787855174e7,2.6414382787855174e7,2.6414382787855178e7
3,11,10,1,0.322,2.332,10.038,2.0,2.7913118833928503e7,2.7913118833928503e7,2.7913118833928503e7
40,7,6,1,0.375,2.084,8.759,3.333333333333332,1.4767964555273496e7,1.4767964555273496e7,1.4767964555273496e7
41,8,7,1,0.285,2.156,9.372,5.999999999999998,1.843415752589556e7,1.843415752589556e7,1.8434157525895562e7
42,10,9,1,0.308,2.283,10.062,2.0,1.6931257703798424e7,1.6931257703798424e7,1.693125770379842e7
43,10,8,1,0.344,2.236,9.244,2.75,1.9482079689998314e7,1.9482079689998314e7,1.9482079689998318e7
44,10,9,1,0.277,2.014,8.766,2.25,1.7949809984638494e7,1.7949809984638494e7,1.7949809984638497e7
45,8,6,1,0.316,2.402,10.861,4.0,1.353039604551135e7,1.353039604551135e7,1.353039604551135e7
46,11,10,1,0.301,2.213,9.469,0.3333333333333357,1.8199495972921986e7,1.8199495972921986e7,1.819949597292199e7
47,6,5,1,0.314,2.506,10.822,5.5,8.795972175583523e6,8.795972175583523e6,8.795972175583525e6
48,9,8,1,0.293,2.316,9.641,3.1999999999999993,1.5400910068100981e7,1.5400910068100981e7,1.5400910068100987e7
49,10,9,1,0.348,2.574,11.484,4.0,1.3980626695256911e7,1.3980626695256911e7,1.3980626695256915e7
4,10,9,1,0.389,2.141,8.756,1.0,1.925755682079942e7,1.925755682079942e7,1.9257556820799425e7
50,8,7,1,0.278,2.159,9.177,1.2500000000000018,1.9070619826312855e7,1.9070619826312855e7,1.9070619826312855e7
5,9,8,1,0.406,2.359,9.811,2.0,1.4707715917420337e7,1.4707715917420337e7,1.4707715917420339e7
6,8,7,1,0.298,2.135,9.397,2.1999999999999993,1.6295261955884004e7,1.6295261955884004e7,1.6295261955884006e7
7,11,10,1,0.312,2.244,9.941,1.75,2.042975882008181e7,2.042975882008181e7,2.0429758820081808e7
8,8,7,1,0.34,2.613,11.334,2.333333333333334,1.1177543172627617e7,1.1177543172627617e7,1.1177543172627619e7
9,10,9,1,0.269,2.028,8.812,2.5,1.6038561256344954e7,1.6038561256344954e7,1.6038561256344955e7
