instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,83231,135,1,2192.279,111.268,9.442,1.7550683050204796e-6,1.70452111325132e7,1.7045211132513195e7,2.068844046924181e7
11,287719,94,1,3600.002,35.673,9.393,3.999803993792739e-6,1.1076169609876554e7,1.0948869773149641e7,1.2985829265417302e7
12,51047,86,1,3600.045,57.36,9.372,0.7999999999999994,1.5658998105764559e7,1.282054798499994e7,1.6224173742359664e7
13,43064,88,1,713.377,43.01,9.932,0.5,1.2831034788734473e7,1.2831034788734363e7,1.5532049366591921e7
14,48761,137,1,3600.149,270.875,12.846,0.25000474987973575,2.1492260696569916e7,1.8956843691370845e7,2.2578915195479296e7
15,46658,154,1,3600.117,411.749,9.933,2.597907533541388e-6,1.9916783763894007e7,1.6152847137988463e7,2.0467593944001537e7
16,45022,175,1,3600.001,908.746,10.465,0.6000000000000006,2.144840868580084e7,1.7630403971293535e7,2.1672997198418923e7
17,49231,134,1,3600.001,695.009,10.024,1.1999999999999993,2.0751022955990564e7,1.8817709655164994e7,2.2297673530619495e7
18,45164,161,1,3600.128,475.704,11.338,0.400000000140011,2.7790355573107697e7,2.2471709128757402e7,2.792332173421645e7
19,47327,166,1,3600.098,276.276,9.615,0.40000639944665295,1.8723122707221605e7,1.5687014589386344e7,1.8849629624028556e7
1,44986,135,1,3600.088,311.713,11.759,5.615828778893217e-6,1.5461044349552855e7,1.2725698057229077e7,1.5817827607159141e7
20,47939,110,1,3600.089,246.558,9.545,0.4285714285714306,2.3530206029025372e7,1.967505985799632e7,2.392901425361459e7
21,49297,109,1,3600.074,253.95,10.139,0.5,1.678680071083417e7,1.34999604791681e7,1.7138952937869757e7
22,52002,83,1,807.149,47.156,8.953,0.25000000012500934,1.0171169362613568e7,1.0171169362613568e7,1.1745199332848502e7
23,49603,152,1,3600.139,643.14,9.733,2.0,2.4323979352599367e7,1.9484706558116283e7,2.4706029087581616e7
24,24351,93,1,283.169,34.257,9.737,0.2499999999999991,1.1292417413284864e7,1.1292414450046629e7,1.2857650181343546e7
25,7636,37,1,92.443,8.24,9.364,0.25,6.080896192072715e6,6.080896192072716e6,7.053643856778625e6
26,50478,130,1,3600.097,336.486,9.379,4.5,2.1513661108421553e7,1.7689025078909893e7,2.163318098124612e7
27,55320,142,1,3600.047,198.721,9.447,0.1428571429714296,2.1801713277543634e7,1.834537526052932e7,2.3131074026174344e7
28,233482,91,1,3600.001,40.249,11.587,1.9999019968963694e-6,1.0303080705390217e7,1.0303080705390213e7,1.16922329648636e7
29,54746,114,1,3600.102,194.514,10.147,5.999906001363797e-6,1.5924465707323223e7,1.3719594488378538e7,1.6291950400882017e7
2,45907,137,1,3600.028,350.427,12.299,1.8000000000000036,1.7574532075524222e7,1.4828625977079166e7,1.7904040800750125e7
30,45910,218,1,3600.175,1883.713,9.833,0.3333333333333336,2.869779477348545e7,2.3672447422306627e7,2.8962286739336967e7
31,43318,125,1,3600.002,198.69,10.909,0.7499997151721942,1.9814907488854162e7,1.6344568195832789e7,2.015074633144337e7
32,45197,144,1,3600.015,535.45,9.905,0.1999999999999993,2.5116988133494146e7,2.043200616981489e7,2.5377264909254104e7
33,50968,119,1,3600.025,148.807,9.313,8.602234061072522e-6,1.9446195352312416e7,1.6080631160238164e7,1.982014989500444e7
34,59807,111,1,3600.097,153.876,9.124,0.3333333333333357,1.9205161755277254e7,1.6022151362800334e7,2.0053990393633436e7
35,46718,124,1,3600.134,341.442,9.516,0.6000000000000014,3.0773157307887394e7,2.314690453124227e7,3.1174538486972056e7
