instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,8,5,1,0.47,3.268,14.518,7.666666666666657,2.1978261300448082e7,2.1978261300448082e7,2.197826130044808e7
11,6,5,1,0.339,2.645,11.468,2.0,1.514612588008258e7,1.514612588008258e7,1.514612588008258e7
12,8,8,1,0.245,1.889,8.368,2.3999999999999986,2.5251296830347475e7,2.5251296830347475e7,2.525129683034748e7
13,6,4,1,0.288,2.306,10.077,5.0,1.4782104101156984e7,1.4782104101156984e7,1.4782104101156984e7
14,5,4,1,0.285,2.466,10.472,4.0,7.676004987933196e6,7.676004987933196e6,7.676004987933197e6
15,9,8,1,0.309,2.297,10.325,1.0,2.6518381332137614e7,2.6518381332137614e7,2.6518381332137614e7
16,8,8,1,0.358,2.599,11.212,2.0,3.014108028198072e7,3.014108028198072e7,3.0141080281980716e7
17,5,3,1,0.233,1.844,8.47,1.0,1.739475284623336e6,1.739475284623336e6,1.739475284623336e6
18,5,3,1,0.284,2.237,10.101,5.0,8.758854288710767e6,8.758854288710767e6,8.758854288710766e6
19,5,5,1,0.269,2.242,9.884,4.0,1.2428293143451858e7,1.2428293143451858e7,1.2428293143451858e7
1,6,5,1,0.388,2.912,12.647,5.375,2.5430095141768746e7,2.5430095141768746e7,2.5430095141768754e7
20,7,6,1,0.264,2.228,9.78,2.0,8.1987209471832095e6,8.1987209471832095e6,8.198720947183211e6
21,6,5,1,0.303,2.229,10.305,1.0,1.4696874924518913e7,1.4696874924518913e7,1.4696874924518917e7
22,9,8,1,0.264,1.873,8.472,1.8571428571428612,2.308052551240907e7,2.308052551240907e7,2.308052551240907e7
23,10,8,1,0.33,2.298,9.895,1.1666666666666714,2.9208592434572116e7,2.9208592434572116e7,2.9208592434572116e7
24,6,6,1,0.325,2.361,10.426,1.9999999999999982,1.5054035544615919e7,1.5054035544615919e7,1.5054035544615922e7
25,7,5,1,0.241,1.867,8.419,4.0,1.044565185169942e7,1.044565185169942e7,1.044565185169942e7
26,8,7,1,0.293,2.327,10.456,1.0000000002000036,2.5404450738764644e7,2.5404450738764644e7,2.5404450738764644e7
27,4,3,1,0.248,2.109,9.642,14.0,6.254466887738635e6,6.254466887738635e6,6.254466887738636e6
28,7,6,1,0.345,3.04,13.155,2.0,8.1987209471832095e6,8.1987209471832095e6,8.198720947183211e6
29,5,5,1,0.316,2.54,11.41,5.0,1.0609941780755995e7,1.0609941780755995e7,1.0609941780755993e7
2,9,8,1,0.393,2.976,12.835,3.0,3.475013605929239e7,3.475013605929239e7,3.475013605929239e7
30,9,8,1,0.281,2.203,9.7,1.0,3.2023025430999067e7,3.2023025430999067e7,3.2023025430999067e7
31,5,4,1,0.274,2.352,10.268,3.0,1.2400881278358176e7,1.2400881278358176e7,1.2400881278358178e7
32,6,5,1,0.304,2.415,10.429,4.111111111111114,1.7334275736509364e7,1.7334275736509364e7,1.7334275736509368e7
33,5,4,1,0.228,1.829,8.349,2.0,1.0905000396232435e7,1.0905000396232435e7,1.0905000396232434e7
34,7,6,1,0.287,2.255,9.94,3.0,1.9151468299321286e7,1.9151468299321286e7,1.9151468299321286e7
35,10,9,1,0.415,3.067,13.976,1.0,2.3043657276484136e7,2.3043657276484136e7,2.3043657276484136e7
36,9,8,1,0.33,2.518,11.315,1.0,2.631178631745611e7,2.631178631745611e7,2.6311786317456115e7
37,7,5,1,0.287,2.188,10.555,2.0,1.7838568598450363e7,1.7838568598450363e7,1.7838568598450363e7
38,7,6,1,0.281,2.249,10.171,1.0,8.870982113607887e6,8.870982113607887e6,8.870982113607889e6
39,9,6,1,0.312,2.373,10.413,0.4285714285714306,1.282667691305649e7,1.282667691305649e7,1.282667691305649e7
3,4,3,1,0.266,1.956,8.756,7.0,5.142497129270973e6,5.142497129270973e6,5.142497129270974e6
40,9,4,1,0.253,1.915,8.501,7.0,9.184062238402389e6,9.184062238402389e6,9.184062238402389e6
41,4,3,1,0.274,2.278,10.094,5.0,7.439434831866649e6,7.439434831866649e6,7.439434831866648e6
42,6,5,1,0.256,2.008,8.739,5.0,1.842238586322618e7,1.842238586322618e7,1.842238586322618e7
43,9,5,1,0.293,2.194,9.541,1.0,1.3826181691797199e7,1.3826181691797199e7,1.3826181691797199e7
44,6,5,1,0.283,2.305,9.993,7.0,7.697083449545674e6,7.697083449545674e6,7.697083449545676e6
45,6,6,1,0.262,2.125,10.361,2.0,1.6657146538666522e7,1.6657146538666522e7,1.6657146538666522e7
46,7,5,1,0.247,1.943,8.64,2.857142857142861,1.5084181670024265e7,1.5084181670024265e7,1.5084181670024266e7
