instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,37129,121,1,3600.132,3600.045,9.13,2.0,2.1633348759895064e7,1.610285161359002e7,2.197826130044808e7
11,43040,87,1,3600.012,3600.038,8.938,5.0,1.4540321997505745e7,1.2117101724945031e7,1.514612588008258e7
12,38039,132,1,3600.109,3600.039,11.229,5.142857142857144,2.5141038043849524e7,1.786419781161332e7,2.525129683034748e7
13,62325,179,1,3600.024,3600.039,9.089,0.33333333333333215,1.365480983996077e7,1.252760490051377e7,1.4782104101156984e7
14,102100,97,1,3600.012,421.29,9.061,0.44444444444444464,7.128054260221297e6,6.908949145266084e6,7.676004987933197e6
15,35871,94,1,3600.171,3600.036,9.043,5.0,2.6518381332137614e7,1.8667021611834522e7,2.6518381332137614e7
16,32801,100,1,3600.02,3600.03,10.297,6.888888888888889,3.0019055694294464e7,2.1111350037326057e7,3.0141080281980716e7
17,9381,25,1,66.889,6.989,9.221,0.8888886788249345,1.7394752846233358e6,1.739475284623336e6,1.739475284623336e6
18,47522,160,1,3600.016,3600.055,9.961,0.11111111122222539,8.0460351874913e6,7.333229046150084e6,8.758854288710766e6
19,46544,137,1,3600.057,3600.061,8.796,0.3999999999999986,1.1457564687530512e7,9.321830930671364e6,1.2428293143451858e7
1,32876,127,1,3600.082,3600.046,9.99,4.0,2.5230054538493577e7,1.8327229652205728e7,2.5430095141768754e7
20,48240,128,1,3600.113,3600.157,9.069,1.666666666666676,7.961121902375131e6,7.485923812758979e6,8.198720947183211e6
21,41617,130,1,3600.227,3600.024,10.112,0.75,1.436039487294094e7,1.1780919127092343e7,1.4696874924518917e7
22,33779,114,1,3600.2,3600.124,11.565,9.0,1.997847614890839e7,1.5759746640158197e7,2.308052551240907e7
23,29448,108,1,3600.052,3600.093,13.31,7.428571428571431,2.9077622972482666e7,2.0302911689684387e7,2.9208592434572116e7
24,33200,87,1,3600.21,3600.062,18.565,1.4285767853517974,1.44421422975311e7,1.1505001269610938e7,1.5054035544615922e7
25,34583,91,1,3600.056,3600.177,10.004,2.666666666666667,9.8841950759268e6,8.761260059146723e6,1.044565185169942e7
26,36772,109,1,3600.035,3600.037,11.905,3.0,2.5277434991709407e7,1.70214901533723e7,2.5404450738764644e7
27,112975,67,1,1659.162,38.22,9.039,0.9999999999999947,5.641703615250451e6,5.641703615250451e6,6.254466887738636e6
28,50284,129,1,3600.154,3600.148,8.765,1.4444444444444429,7.961121902375131e6,7.485923699710215e6,8.198720947183211e6
29,48275,172,1,3600.159,3600.046,8.948,0.29999999999999716,1.0291734143807665e7,9.549187332261905e6,1.0609941780755993e7
2,28536,92,1,3600.048,3600.057,14.155,7.0,3.4622849970484555e7,2.354892419566825e7,3.475013605929239e7
30,36878,100,1,3600.038,3600.025,9.076,5.25,3.2023025430999063e7,2.1904730126674395e7,3.2023025430999067e7
31,50361,111,1,3600.13,3600.049,9.117,1.0,1.1220047266655434e7,9.566829818124156e6,1.2400881278358178e7
32,38317,110,1,3600.081,3600.032,8.918,3.1999999999999993,1.7110624221871078e7,1.3420478911959609e7,1.7334275736509368e7
33,50394,158,1,3600.02,3600.039,9.042,1.9999999999999998,1.0445950425440608e7,1.0216405263593946e7,1.0905000396232434e7
34,37103,127,1,3600.12,3600.041,9.174,3.2500028497478866,1.915146829932128e7,1.3928597313937133e7,1.9151468299321286e7
35,33688,120,1,3600.214,3600.03,9.12,6.1999999999999975,2.3043657276484136e7,1.6165613443229392e7,2.3043657276484136e7
36,37645,119,1,3600.148,3600.114,9.149,3.500000000450001,2.588653355311047e7,1.8517525865227625e7,2.6311786317456115e7
37,41456,132,1,3600.006,3600.031,9.263,3.555555555555559,1.7201615966820277e7,1.4526054996184185e7,1.7838568598450363e7
38,58606,129,1,3600.11,1241.832,9.251,0.375,8.397949345186925e6,7.806680322855599e6,8.870982113607889e6
39,35382,112,1,3600.167,3600.035,9.086,2.25,1.2453138127374323e7,9.838376299035471e6,1.282667691305649e7
3,81184,104,1,3600.071,491.581,12.496,0.29999999999999716,4.525710425428575e6,4.422946428380031e6,5.142497129270974e6
40,48111,111,1,3600.002,596.287,8.946,0.19999999999998863,8.12856897515224e6,8.550766034094505e6,9.184062238402389e6
41,82761,114,1,3600.108,987.813,10.423,4.4998545656316224e-6,6.809123316129904e6,6.809117451493871e6,7.439434831866648e6
42,38716,132,1,3600.115,3600.073,11.179,1.4444444444444429,1.7231848336595725e7,1.4116107943885356e7,1.842238586322618e7
43,56238,99,1,3600.002,3600.027,20.027,0.8999999999999982,1.2968848912528649e7,1.1254182738696238e7,1.3826181691797199e7
44,42084,149,1,3600.078,2427.776,11.849,1.9999686600158384e-6,7.018128370030101e6,6.339173290514527e6,7.697083449545676e6
45,39839,114,1,3600.109,3600.045,8.895,4.0000000000000036,1.6425819929734476e7,1.2955982143837163e7,1.6657146538666522e7
46,44752,104,1,3600.016,3600.025,8.934,2.1999999999999993,1.4209846796986943e7,1.486909698414601e7,1.5084181670024266e7
47,40937,37,1,502.07,19.601,10.089,0.20000032678508717,2.4283974451793744e6,2.428397445179375e6,2.4283974451793744e6
48,38174,99,1,3600.001,3600.061,9.889,2.4285714285714284,1.1477057571356803e7,9.32842515715321e6,1.197498674048031e7
49,41703,113,1,3600.025,3600.022,9.818,1.5555555555555554,6.901749416403587e6,5.981692030097912e6,7.085744528288458e6
4,32991,140,1,3600.178,3600.08,14.203,2.0,1.9863362695308223e7,1.39053638734979e7,1.9863362695308223e7
50,66670,136,1,3600.016,3600.031,8.99,2.8999999999999986,1.902208618058513e7,1.5714173243399514e7,2.2329999117770758e7
5,36247,129,1,3600.036,3600.039,9.061,6.857142857142861,3.36625946940838e7,2.2122612025119353e7,3.366259469408381e7
6,46038,160,1,3600.042,1952.543,9.441,0.25,1.1885954140061004e7,1.0509906123116894e7,1.2136154060124941e7
7,38666,87,1,3600.114,3600.021,9.137,4.714285714285714,1.7011665184642248e7,1.3095576405612322e7,1.7256414142797124e7
8,35833,48,1,613.019,44.832,9.129,0.1111111111111112,4.33163047035492e6,4.331627105824914e6,4.79957436887284e6
9,57250,163,1,3600.032,2974.634,9.702,0.125,9.228641334972944e6,8.995008782511406e6,9.812448350910258e6
