instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,30539,36,1,3600.011,3600.056,9.006,10.5,2.1978261300448082e7,1.0226923301862441e7,2.197826130044808e7
11,30930,39,1,3600.112,3600.055,9.346,10.0,1.4667459086889058e7,7.997403816565298e6,1.514612588008258e7
12,29080,34,1,3600.158,3600.034,8.887,14.199999999999998,2.525129683034747e7,1.1248988712805951e7,2.525129683034748e7
13,28118,43,1,3600.214,3600.094,10.51,9.5,1.4782104101156982e7,8.51990627894268e6,1.4782104101156984e7
14,31715,44,1,3600.149,3600.068,12.751,7.0,7.676004987933194e6,5.155761607660862e6,7.676004987933197e6
15,26987,38,1,3600.187,3600.064,10.599,12.555555555555557,2.6518381332137614e7,1.1457812438538551e7,2.6518381332137614e7
16,23585,31,1,3600.102,3600.047,18.769,14.75,3.0141080281980716e7,1.305836455788191e7,3.0141080281980716e7
17,36562,195,1,3600.05,2833.755,8.818,0.44444444444444287,1.7394752846232946e6,1.6236758307824288e6,1.739475284623336e6
18,28381,36,1,3600.066,3600.063,12.19,4.555555555555557,8.459691844583966e6,4.889467587931828e6,8.758854288710766e6
19,24236,41,1,3600.203,3600.04,14.332,7.444444444444445,1.2137055145384587e7,6.312343637991453e6,1.2428293143451858e7
1,26645,37,1,3600.046,3600.03,10.725,14.199999999999989,2.5327153410677806e7,1.1430181927424787e7,2.5430095141768754e7
20,26517,40,1,3600.006,3600.077,12.938,6.0,7.961121902375132e6,5.347581659602937e6,8.198720947183211e6
21,28264,40,1,3600.141,3600.056,9.581,8.714285714285706,1.4584720955758449e7,7.518915190204382e6,1.4696874924518917e7
22,28948,49,1,3600.172,3600.112,17.205,9.125,2.3080525512409065e7,1.005215368626883e7,2.308052551240907e7
23,29563,37,1,3600.084,3600.048,8.918,11.666666666666657,2.9208592434572116e7,1.2576114468864782e7,2.9208592434572116e7
24,32485,44,1,3600.182,3600.044,9.026,6.875,1.4686897861920234e7,7.833669163827021e6,1.5054035544615922e7
25,26347,39,1,3600.081,3600.152,9.321,7.7777777777777795,1.0445651851699417e7,6.291131877652172e6,1.044565185169942e7
26,29738,37,1,3600.053,3600.057,8.798,11.249999999999988,2.5283356465809416e7,1.092551988837038e7,2.5404450738764644e7
27,27507,71,1,3600.126,3600.089,12.862,3.0000000000000004,6.131914233240998e6,4.661253750736311e6,6.254466887738636e6
28,26568,40,1,3600.254,3600.084,11.978,6.0,7.961121902375132e6,5.347581659602937e6,8.198720947183211e6
29,28625,54,1,3600.027,3600.077,9.969,6.199999999999999,1.0509290261125796e7,6.8973012110266825e6,1.0609941780755993e7
