instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,33199,37,1,3600.134,3600.094,8.967,7.777777777777779,1.2159925404746668e7,6.522984360799723e6,1.2712600716299482e7
11,30227,34,1,3600.043,3600.048,8.989,10.0,1.8835991704238288e7,8.427799268968303e6,1.9083803348513022e7
12,30811,30,1,3600.142,3600.068,8.886,10.7,2.7906546288868114e7,1.1759407726604082e7,2.8035736071745865e7
13,32991,41,1,3600.193,3600.067,9.043,6.0,7.412277354190649e6,4.633580604112062e6,7.67692051015732e6
14,32407,42,1,3600.142,3600.035,8.904,8.571428571428571,1.256191192713279e7,7.106287060316906e6,1.2767793633666055e7
15,28181,41,1,3600.163,3600.025,9.11,11.571428572685711,3.765162740791196e7,1.5629961278160052e7,3.765162740791196e7
16,30060,32,1,3600.065,3600.095,9.137,10.875,2.1123909535958488e7,1.0027782495981129e7,2.1123909535958488e7
17,29751,39,1,3600.046,3600.047,8.918,9.857142857142861,2.5409773150743175e7,1.3092098349607954e7,2.540977315074318e7
18,2,1,1,0.248,2.045,9.035,26.0,1254.925843577975,1254.9258434288204,1254.9258435779752
19,31573,44,1,3600.108,3600.031,8.912,9.666666666666668,1.600711485798503e7,1.4008226028310962e7,1.6713230995741425e7
1,26883,39,1,3600.091,3600.117,8.861,11.333333333333332,2.8137249591677334e7,1.2096330087662324e7,2.8137249591677334e7
20,27049,48,1,3600.103,3600.196,9.552,10.0,2.0919688684274647e7,1.0822229366091995e7,2.091968868427465e7
21,25627,52,1,3600.114,3600.17,11.063,7.125,1.2752794483976113e7,7.060384517933693e6,1.2752794483976116e7
22,29774,33,1,3600.039,3600.058,10.171,12.0,2.0780019177827287e7,1.021015144925107e7,2.102304181051816e7
23,29991,44,1,3600.142,3600.021,10.618,14.299999999999999,1.8951082851615556e7,1.0953212247326907e7,1.895108285161556e7
24,32429,54,1,3600.149,3600.025,10.058,5.6,7.767946869755247e6,5.638627095229036e6,7.767946869755344e6
25,33968,93,1,3600.058,3600.041,9.621,2.0,2.8136105086297374e6,2.3289198856547275e6,2.813610508629837e6
26,28363,34,1,3600.113,3600.051,11.086,12.66666666666661,2.3389789362423424e7,9.786187187861755e6,2.350911478366921e7
27,30896,43,1,3600.145,3600.073,11.172,8.499999999999998,1.2146132918926075e7,7.729996618939698e6,1.2146132918926077e7
28,27646,37,1,3600.191,3600.029,10.887,10.888889768267937,1.987542847733711e7,1.1160830545825139e7,1.9875428477337115e7
29,27150,37,1,3600.13,3600.05,16.622,11.2,2.3301710843109675e7,1.0196766396857748e7,2.3301710843109686e7
2,27635,48,1,3600.135,3600.077,9.916,8.0,1.3069017764586298e7,8.091287134806058e6,1.3193476593120074e7
30,31758,74,1,3600.098,3600.128,9.8,2.0,3.7161875730538038e6,2.820147909107208e6,3.8441742918453575e6
31,29221,30,1,3600.128,3600.037,10.084,13.666666666666666,2.4122550151969895e7,1.0708741295370374e7,2.4245618250837483e7
32,29785,34,1,3600.16,3600.063,10.759,13.0,2.340750503707491e7,1.065192156387451e7,2.353134247650494e7
33,26550,38,1,3600.222,3600.087,11.907,8.599999999999998,1.8558006288636893e7,8.59274483774159e6,1.8672547041909393e7
34,28442,33,1,3600.166,3600.131,14.839,15.0,2.587914722849869e7,1.2239281325391376e7,2.5879147228498697e7
35,20948,33,1,3600.002,3600.107,12.464,11.3,1.9757129888466027e7,1.086075198215576e7,1.9757129888466034e7
36,28101,46,1,3600.04,3600.08,9.966,11.777777777777779,2.32971874672997e7,1.2486720837171946e7,2.3297187467299704e7
37,30920,45,1,3600.084,3600.109,8.928,7.250000916392582,1.1316492436748669e7,6.51673264693712e6,1.1430772174914818e7
38,31079,34,1,3600.003,3600.037,9.065,11.500000000000002,1.9730490377809767e7,9.674914577598512e6,1.9730490377809767e7
39,29660,34,1,3600.04,3600.068,9.143,10.333333333333332,2.006393728385125e7,9.166061079009252e6,2.006393728385125e7
3,28890,33,1,3600.028,3600.038,9.15,15.571429638715344,3.2444701587110218e7,1.4815408480204163e7,3.244470158711022e7
40,32866,46,1,3600.062,3600.089,8.861,4.300000000000024,5.794327448873522e6,4.012040471411503e6,5.794327448873523e6
41,32103,37,1,3600.199,3600.07,8.827,10.625,1.4201861116528261e7,7.574720029768091e6,1.455688768209957e7
42,30170,41,1,3600.136,3600.093,8.922,12.11111111111111,2.6326619247359727e7,1.2021938613659589e7,2.6326619247359734e7
43,33438,38,1,3600.156,3600.085,8.888,10.0,1.1637898252169838e7,7.031955075700675e6,1.2122736638734225e7
44,29133,50,1,3600.059,3600.131,9.216,10.250000000000002,1.8044376928673286e7,1.0442534392199252e7,1.8157840579240333e7
45,33951,54,1,3600.079,3600.027,8.673,2.5,6.136981618229923e6,3.937919126082196e6,6.136981618229923e6
46,29848,40,1,3600.081,3600.024,8.77,16.166666666666664,4.6956955717186384e7,1.8809860052941896e7,4.69569557171864e7
47,36384,160,1,3600.141,3600.041,9.188,1.0,2.6814729306444786e6,2.43781743614462e6,2.6814729306445387e6
48,38572,91,1,3600.143,3600.044,9.24,2.0,3.0057129583447655e6,2.504912341031133e6,3.130911785576133e6
49,27138,38,1,3600.09,3600.025,8.848,11.333333333333329,1.9763483049042042e7,9.567778934214287e6,1.9889356000862516e7
4,27657,31,1,3600.079,3600.061,9.618,11.285714285714288,1.6174393460730473e7,7.41929965120685e6,1.6174393460730474e7
50,32135,66,1,3600.059,3600.103,10.084,1.9999999999999964,4.241959907930149e6,3.210808655014498e6,4.24195990793015e6
5,25671,39,1,3600.05,3600.045,11.47,11.0,1.859795008746959e7,8.933192288572984e6,1.8597950087469593e7
6,23823,43,1,3600.007,3600.112,12.717,6.0,1.1288638599382978e7,6.483070474017529e6,1.1623914605085742e7
7,29576,38,1,3600.024,3600.052,8.999,8.666666666666643,1.4371099777288957e7,7.414940207092064e6,1.437109977728896e7
8,34336,56,1,3600.104,3600.058,9.027,8.0,1.434991043340838e7,8.689495589484133e6,1.4876448829142837e7
9,30057,38,1,3600.104,3600.075,8.961,12.499999999999986,2.3554776772154856e7,1.1002360121593842e7,2.3793870053444266e7
