instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,2762,46,1,24.356,15.185,9.124,2.2222222222222214,1.1165186533031514e7,1.1165186533031512e7,1.2712600716299482e7
11,18042,50,1,224.481,15.79,10.533,0.5,1.586221554123537e7,1.5862215541235372e7,1.9083803348513022e7
12,8006,45,1,102.763,16.16,9.941,0.8750000000000036,2.2351385625124894e7,2.2351385625124894e7,2.8035736071745865e7
13,820,40,1,7.192,7.816,9.618,0.29999999999999716,7.279960153585685e6,7.279960153585685e6,7.67692051015732e6
14,2654,32,1,25.416,8.985,9.892,0.999999999999996,1.1223733565296322e7,1.1223733565296333e7,1.2767793633666055e7
15,81882,59,1,2496.742,26.117,9.327,3.7142857142857153,2.977728629261856e7,2.977728629261856e7,3.765162740791196e7
16,192631,87,1,3600.002,31.788,9.492,3.999803995569096e-6,1.9385940318739723e7,1.9252259612515133e7,2.1123909535958488e7
17,6916,33,1,83.291,8.568,9.373,0.25,2.0918712585575968e7,2.0918712585575964e7,2.540977315074318e7
18,2,1,1,0.258,2.082,9.444,26.0,1254.925843577975,1254.9258435601369,1254.9258435779752
19,1116,40,1,10.422,7.595,9.329,0.37499999999999734,1.4477196559512855e7,1.447719655951279e7,1.6713230995741425e7
1,59103,211,1,3600.04,1062.355,8.986,0.44444444444444314,2.71187644420556e7,2.419072774445023e7,2.8137249591677334e7
20,9572,58,1,108.658,16.539,9.599,0.25,1.8275134839798205e7,1.8275134839798205e7,2.091968868427465e7
21,2624,35,1,28.274,7.278,10.835,0.4285714285714306,1.1386585129594436e7,1.1386585129594438e7,1.2752794483976116e7
22,14278,44,1,182.032,9.836,9.29,0.3749999999999929,1.7742910713016942e7,1.7742910713016942e7,2.102304181051816e7
23,237854,47,1,3600.001,11.357,9.467,2.0,1.7843816421480477e7,1.7843816421480477e7,1.895108285161556e7
24,88,19,1,0.874,3.692,9.999,1.0,7.7679468697553435e6,7.7679468697553435e6,7.767946869755344e6
25,20,9,1,0.503,3.136,12.169,4.0,2.813610508629837e6,2.813610508629837e6,2.813610508629837e6
26,107930,92,1,2928.989,53.077,9.467,0.14285714285714235,1.9809928463589035e7,1.9809928078950178e7,2.350911478366921e7
27,4268,51,1,38.295,11.328,9.73,0.11111111111111072,1.1900784187525239e7,1.1900784187525239e7,1.2146132918926077e7
28,7202,42,1,84.426,8.413,9.466,0.3333333333333357,1.8248525124056377e7,1.824852512405638e7,1.9875428477337115e7
29,59131,113,1,3600.076,175.019,9.545,1.2000000000000028,2.2053595463827774e7,1.934935389376466e7,2.3301710843109686e7
2,9088,64,1,99.896,25.938,9.99,0.11111234353672828,1.1824480740352277e7,1.1824480493332991e7,1.3193476593120074e7
30,256,20,1,2.033,3.712,10.418,0.1428571428571459,3.844174291845357e6,3.844174291845357e6,3.8441742918453575e6
31,23510,65,1,327.394,22.821,9.761,0.11111111111111072,2.079969370896031e7,2.0799693708960313e7,2.4245618250837483e7
32,11414,38,1,133.135,11.409,10.993,0.5714285715857272,1.8825323810443833e7,1.882532381044383e7,2.353134247650494e7
33,172821,76,1,3600.002,37.895,9.552,2.5201102253902263e-6,1.5694395810512811e7,1.5579904804839507e7,1.8672547041909393e7
34,30394,60,1,473.109,18.921,10.437,1.999999339722308,2.2309833568983734e7,2.230983356898374e7,2.5879147228498697e7
35,3416,44,1,32.619,13.242,9.447,0.9999999999980673,1.7925524464714956e7,1.7925524464714956e7,1.9757129888466034e7
36,12596,72,1,140.379,19.346,10.422,2.0,2.1495376437421896e7,2.1495376437421896e7,2.3297187467299704e7
37,2342,38,1,21.596,9.506,9.641,1.375,1.0287952349368157e7,1.0287952349368159e7,1.1430772174914818e7
38,3724,50,1,41.902,13.734,9.924,2.249927291586573e-6,1.7184797097483702e7,1.7184797097483702e7,1.9730490377809767e7
39,196256,54,1,3600.001,14.585,9.577,0.2222222222222232,1.6968009217078175e7,1.6967887788912643e7,2.006393728385125e7
3,98000,100,1,2156.145,109.553,9.239,0.11111111111111427,2.7792410745231263e7,2.7792410745231263e7,3.244470158711022e7
40,368,34,1,3.028,4.619,9.391,1.0,5.794327448873522e6,5.794327448873523e6,5.794327448873523e6
41,253678,53,1,3600.002,19.745,9.12,2.666536007112086e-6,1.3018433356223118e7,1.3018433356223118e7,1.455688768209957e7
42,69297,93,1,3600.086,64.107,8.935,0.375,2.4523522276124638e7,2.2359852092297025e7,2.6326619247359734e7
43,1770,38,1,16.266,7.336,9.58,0.25,1.0789440847685212e7,1.0789440847685212e7,1.2122736638734225e7
44,7655,67,1,101.699,25.335,10.794,0.9999999999999971,1.656935674232505e7,1.6569356742325053e7,1.8157840579240333e7
45,1414,39,1,13.04,7.662,9.793,3.999604691218296e-6,6.021236207953749e6,6.021236207953749e6,6.136981618229923e6
46,56722,102,1,3600.002,94.69,9.564,0.20000000000000284,4.354871712087044e7,3.669795009903801e7,4.69569557171864e7
47,30,10,1,0.579,3.858,13.353,4.0,2.6814729306445387e6,2.6814729306445387e6,2.6814729306445387e6
48,18,7,1,0.404,2.418,9.632,5.0,3.130911785576103e6,3.130911785576133e6,3.130911785576133e6
49,34502,66,1,542.349,20.215,11.685,0.14285714285714235,1.7875388771734897e7,1.7875388771734897e7,1.9889356000862516e7
4,56354,66,1,1202.225,19.454,9.173,0.1666666666666643,1.4217301229894122e7,1.4217301229894122e7,1.6174393460730474e7
50,236,14,1,2.16,3.463,11.235,2.0,4.241959907930149e6,4.24195990793015e6,4.24195990793015e6
5,6246,58,1,67.737,16.694,10.426,0.3333333333333499,1.5661807703375835e7,1.566179930729778e7,1.8597950087469593e7
6,2022,30,1,22.201,6.571,11.861,0.14286209207966305,1.0171051913707094e7,1.0171051913707068e7,1.1623914605085742e7
7,17122,54,1,194.905,20.757,8.971,0.28571428571428825,1.2546474245542472e7,1.2546474245542474e7,1.437109977728896e7
8,3154,41,1,31.263,7.661,9.364,0.14285714285714096,1.342848064734704e7,1.3428479710461216e7,1.4876448829142837e7
9,39972,62,1,605.597,24.765,9.722,0.28571428571428437,1.9729162341919784e7,1.9729162341919784e7,2.3793870053444266e7
