instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,13,14,1,0.39,2.32,9.561,0.7142857142857224,2.5996843862803094e7,2.5996843862803094e7,2.599684386280309e7
11,11,10,1,0.433,2.924,12.965,1.599999999999996,2.83558401839947e7,2.83558401839947e7,2.8355840183994703e7
12,9,8,1,0.285,2.18,9.563,2.6666666666666643,1.4475224046683045e7,1.4475224046683045e7,1.4475224046683045e7
13,10,9,1,0.355,2.432,10.73,1.0000000002000036,1.9385874796476662e7,1.9385874796476662e7,1.9385874796476662e7
14,13,12,1,0.427,2.777,12.321,0.800000000180006,2.061748370612701e7,2.061748370612701e7,2.0617483706127003e7
15,8,9,1,0.293,2.315,9.878,3.0,2.2634320738637585e7,2.2634320738637585e7,2.2634320738637585e7
16,12,11,1,0.434,2.311,10.12,1.9999999999999998,2.573963546615307e7,2.573963546615307e7,2.5739635466153074e7
17,12,11,1,0.543,2.96,12.287,1.0,2.1996133670677073e7,2.1996133670677073e7,2.1996133670677073e7
18,12,11,1,0.587,2.334,9.435,1.625,3.2835757780675065e7,3.2835757780675065e7,3.2835757780675057e7
19,12,10,1,0.378,2.28,9.453,3.0,1.9879581681345098e7,1.9879581681345098e7,1.98795816813451e7
1,12,11,1,0.663,2.573,9.39,1.3999999999999986,2.4409793810916636e7,2.4409793810916636e7,2.4409793810916632e7
20,13,11,1,0.369,2.329,9.87,0.25,3.1348776007204417e7,3.1348776007204417e7,3.1348776007204413e7
21,13,12,1,0.487,2.903,13.231,1.1428571428571423,3.0900317830647126e7,3.0900317830647126e7,3.0900317830647126e7
22,13,12,1,0.438,2.365,9.848,1.0,2.806669910371253e7,2.806669910371253e7,2.8066699103712533e7
23,14,13,1,0.404,2.335,9.687,0.8571428571428577,3.0011319913532354e7,3.0011319913532354e7,3.0011319913532346e7
24,11,11,1,0.47,2.792,11.277,3.000000000400007,1.7319269569752034e7,1.7319269569752034e7,1.7319269569752034e7
25,15,14,1,0.545,2.894,12.362,0.6666666666666643,3.705442237288461e7,3.705442237288461e7,3.705442237288461e7
26,11,10,1,0.457,2.278,9.561,4.800000000000001,3.330554630974638e7,3.330554630974638e7,3.330554630974638e7
27,14,13,1,0.417,2.379,9.685,0.5000000001500098,2.6289003736442175e7,2.6289003736442175e7,2.6289003736442175e7
28,15,14,1,0.441,2.394,9.936,1.8000000000000007,2.5745027317760058e7,2.5745027317760058e7,2.5745027317760058e7
29,13,13,1,0.476,2.427,9.419,1.0000000002000036,3.0215748647092704e7,3.0215748647092704e7,3.0215748647092707e7
2,13,11,1,0.518,2.91,13.137,1.0,1.6534007545271218e7,1.6534007545271218e7,1.653400754527122e7
30,9,8,1,0.305,2.144,9.854,2.5,1.8856032006306004e7,1.8856032006306004e7,1.8856032006306e7
31,12,11,1,0.387,2.299,9.457,0.25000000000000444,2.7648161193440635e7,2.7648161193440635e7,2.764816119344063e7
32,10,9,1,0.468,3.125,12.465,1.8000000000000007,2.3407646458695367e7,2.3407646458695367e7,2.340764645869537e7
33,13,13,1,0.453,2.626,10.406,1.4285714285714306,2.8781501506500624e7,2.8781501506500624e7,2.878150150650062e7
34,12,10,1,0.402,2.355,9.78,0.12499999999999734,1.5047933805035273e7,1.5047933805035273e7,1.5047933805035273e7
