instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,20387,30,1,3600.104,3600.052,11.994,11.0,1.0e20,1.2941878956822416e7,2.5268114827893924e7
11,20369,36,1,3600.251,3600.055,10.992,14.0,3.751431230425426e7,2.0037119577074107e7,3.751431230425426e7
12,21971,65,1,3600.2,3600.154,9.944,10.0,9.60632972670831e6,7.20662661268154e6,9.606329726708312e6
13,22362,54,1,3600.143,3600.111,11.612,8.0,1.9970048339516856e7,1.2744173371847913e7,1.9970048339516863e7
14,23382,141,1,3600.006,3600.197,10.284,4.0,3.704134183701317e6,2.8954994345579124e6,3.7041341837013173e6
15,21014,40,1,3600.22,3600.077,9.97,14.149999999999999,3.730575971576968e7,2.1765537717497855e7,3.7305759715769686e7
16,23989,95,1,3600.134,3600.057,10.512,3.0,4.688100268070817e6,4.6881002680708375e6,4.6881002680708375e6
17,18122,41,1,3600.247,3600.261,13.258,7.0,1.5276362464573404e7,1.0534914625595693e7,1.5276362464573402e7
18,22343,39,1,3600.226,3600.047,9.714,9.04999999999999,1.984951226150719e7,1.2512268699944006e7,1.9849512261507194e7
19,24619,87,1,3600.07,3600.1,9.847,3.0,5.288571161267966e6,3.7484414448743085e6,5.288571161267968e6
1,20683,31,1,3600.147,3600.074,10.335,8.529411764705877,1.5373110924730452e7,8.156779066205768e6,1.5373110924730452e7
20,22454,47,1,3600.167,3600.029,10.404,7.0,1.372704125624327e7,9.496334482116986e6,1.372704125624327e7
21,20700,34,1,3600.07,3600.067,10.735,9.533333333333333,1.6502212200638073e7,9.618170356488569e6,1.6502212200638074e7
22,20146,48,1,3600.174,3600.031,11.357,7.5,1.464731297406981e7,1.0012239167002967e7,1.4647312974069811e7
23,25187,108,1,3600.173,3600.109,14.426,3.0,6.102449477375533e6,4.609361303343133e6,6.102449477375536e6
24,23903,70,1,3600.035,3600.129,9.613,5.0,8.475563949502092e6,5.813457545258762e6,8.475563949502096e6
25,23576,94,1,3600.123,3600.055,10.333,2.0,3.279490312393941e6,2.7518785906392476e6,3.279490312394111e6
26,23934,69,1,3600.109,3600.042,13.92,3.0,6.720531235998049e6,5.141760673858739e6,6.720531235998049e6
