instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,20355,37,1,3600.254,3600.124,12.475,9.875,2.5268114827893928e7,1.5488588627669698e7,2.5268114827893924e7
11,22500,49,1,3600.203,3600.043,9.767,12.199999999999994,3.751431230425426e7,2.3434757854844827e7,3.751431230425426e7
12,23472,69,1,3600.147,3600.048,11.587,5.0,9.606329726708308e6,7.892413491992873e6,9.606329726708312e6
13,24985,67,1,3600.093,3600.057,10.217,7.0,1.9970048339516856e7,1.5560389013568643e7,1.9970048339516863e7
14,28359,214,1,3600.103,3600.067,10.873,1.0,3.704134183701317e6,3.588624431025912e6,3.7041341837013173e6
15,23476,59,1,3600.008,3600.056,9.866,12.111111111111114,3.730575971576967e7,2.5589623407340936e7,3.7305759715769686e7
16,26757,179,1,3600.077,3600.098,9.311,1.0,4.688100268070837e6,4.5680233238815265e6,4.6881002680708375e6
17,23878,65,1,3600.031,3600.06,9.211,10.0,1.5276362464573402e7,1.2500728010838782e7,1.5276362464573402e7
18,24535,59,1,3600.126,3600.058,10.264,7.0,1.984951226150719e7,1.4918339146524673e7,1.9849512261507194e7
19,25554,150,1,3600.106,3600.111,10.632,2.0,5.288571161267965e6,4.958524431038488e6,5.288571161267968e6
1,26852,62,1,3600.191,3600.04,10.002,5.0,1.5373110924730452e7,1.3101531988419594e7,1.5373110924730452e7
20,26281,84,1,3600.074,3600.041,9.411,6.0,1.3727041256243268e7,1.1290814460561063e7,1.372704125624327e7
21,25678,59,1,3600.106,3600.059,9.75,7.0833342491926174,1.6502212200638073e7,1.139857778118591e7,1.6502212200638074e7
22,23531,71,1,3600.237,3600.068,10.391,6.0,1.464731297406981e7,1.1719648756351808e7,1.4647312974069811e7
23,27372,156,1,3600.086,3600.059,10.139,1.0,6.102449477375533e6,5.480411883812064e6,6.102449477375536e6
24,22455,115,1,3600.285,3600.051,17.542,3.9999999999999964,8.475563949502092e6,7.14449087288218e6,8.475563949502096e6
25,28951,168,1,3600.002,3600.024,10.011,0.9999999999999966,3.2794903123941096e6,3.0684356093154894e6,3.279490312394111e6
26,27008,119,1,3600.06,3600.046,10.426,2.0,6.720531235998049e6,5.668013257872535e6,6.720531235998049e6
27,54464,54,1,3600.132,3600.058,11.732,4.0,8.260709062021747e6,1.0497606384870077e7,1.3799343546096552e7
28,31539,55,1,3600.14,93.004,10.676,2.0,677959.9155677129,677959.9155680364,677959.9155680363
29,25328,58,1,3600.217,3600.103,9.965,8.0,2.056433096863645e7,1.5996669300336067e7,2.0564330968636453e7
2,27029,85,1,3600.169,3600.072,10.517,3.9999999999999982,1.053459441681845e7,8.59995968569716e6,1.0534594416818451e7
30,22566,59,1,3600.032,3600.082,10.375,7.764705882352942,2.3169157259002537e7,1.6495258094593778e7,2.3169157259002537e7
31,25526,68,1,3600.138,3600.075,9.541,6.0,1.99776251213481e7,1.5109135820803089e7,1.9977625121348105e7
32,27991,52,1,3600.159,3600.035,9.201,9.000000000000108,1.7986626297797192e7,1.3549278473098645e7,1.7986626297797196e7
33,24606,41,1,3600.068,3600.045,10.526,10.444444444444443,2.3197913123584352e7,1.5278470569000492e7,2.319791312358436e7
34,25515,50,1,3600.063,3600.034,9.934,8.999999999999998,1.5484791317909133e7,1.1292881812375013e7,1.5484791317909135e7
35,25419,70,1,3600.003,3600.036,10.588,4.0,8.78286583362486e6,7.219620749437142e6,9.143626854155052e6
36,25962,77,1,3600.054,3600.147,10.308,5.526315789473685,1.3260322878196705e7,1.0827887695319833e7,1.3260322878196709e7
37,24397,77,1,3600.093,3600.124,10.261,5.526315789473685,1.3260322878196705e7,1.0827887695319833e7,1.3260322878196709e7
38,28995,162,1,3600.038,3600.067,10.151,1.0,2.600111469746545e6,2.487323744524285e6,2.6001114697469044e6
39,2,1,1,0.273,2.181,9.739,0.0,7757.985771461817,7757.985771173611,7757.985771461819
3,25058,45,1,3600.048,3600.061,9.598,6.0,2.078684629848518e7,1.4540798431399709e7,2.0786846298485186e7
40,26943,56,1,3600.142,3600.082,9.101,6.9999999999999805,1.940739354789736e7,1.3752251278482951e7,1.9407393547897365e7
41,30916,54,1,3600.136,50.141,9.543,1.0,621614.7959742454,621614.7959742454,621614.7959742452
42,26190,51,1,3600.161,3600.041,9.564,8.529411764705884,2.8377595075478405e7,1.951164228272823e7,2.850424815386029e7
43,25496,47,1,3600.247,3600.02,9.505,11.400000000000002,3.499350659705647e7,2.266647567461191e7,3.499350659705648e7
44,20371,39,1,3600.199,3600.03,10.298,12.157894736842103,1.0e20,2.7159154482450485e7,5.4200217020470485e7
45,22010,59,1,3600.054,3600.146,11.048,9.0,2.3818269432296854e7,1.8088302788822774e7,2.3818269432296854e7
46,22357,50,1,3600.093,3600.09,10.334,8.000000000000144,2.3286266801514436e7,1.5162082394666648e7,2.3286266801514436e7
47,30596,153,1,3600.076,3600.026,10.435,2.0,6.879289414398801e6,5.842601022586061e6,6.879289414398799e6
48,31163,95,1,3600.175,191.458,10.244,1.0,1.0650007659894023e6,1.0650007659897152e6,1.0650007659897162e6
49,28093,116,1,3600.187,3600.051,10.257,2.3333333333333397,8.791464245189434e6,7.890643757654892e6,8.791464245189438e6
