instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,23626,54,1,3600.074,3600.086,9.251,7.0,1.900081689627694e7,1.5106928691722633e7,1.923681913453678e7
11,23372,76,1,3600.239,3600.097,9.772,8.7,2.000962441116492e7,1.5831122988767385e7,2.000962441116493e7
12,23645,58,1,3600.228,3600.058,8.947,11.399999999999999,3.8193614069320634e7,2.3940173871136714e7,3.819361406932064e7
13,27812,93,1,3600.148,3600.07,8.975,4.999999999999998,9.205423769717235e6,7.631459719663107e6,9.205423769717239e6
14,25010,46,1,3600.057,3600.041,9.147,12.0,2.5926874240042426e7,1.6621159449403774e7,2.592687424004243e7
15,26946,99,1,3600.195,3600.092,8.928,4.0,1.0461057645312283e7,8.831907660130907e6,1.0461057645312289e7
16,24423,47,1,3600.072,3600.162,8.924,6.15789473684211,1.1546135180329314e7,9.17455892595268e6,1.154613518032932e7
17,28164,107,1,3600.003,1023.766,8.96,1.0,2.487898091822766e6,2.4878979828155525e6,2.4878980918230903e6
18,25608,57,1,3600.052,3600.04,8.92,5.0,1.4983842791215865e7,1.1748066089345431e7,1.4983842791215867e7
19,22620,35,1,3600.083,3600.106,8.888,8.0,2.4794816191644862e7,1.565525635918444e7,2.4794816191644862e7
1,22917,57,1,3600.223,3600.096,11.121,4.0,1.5121628342268646e7,1.1642750353585199e7,1.512162834226865e7
20,24768,42,1,3600.098,3600.054,9.415,7.0,2.048890461167722e7,1.4785256747364204e7,2.0488904611677222e7
21,23866,78,1,3600.06,3600.066,10.992,6.999999999999999,1.6664305036788182e7,1.3490585399960423e7,1.6664305036788184e7
22,2,1,1,0.269,2.063,9.333,0.0,1998.9382156507927,1998.9382156507709,1998.938215650793
23,23151,52,1,3600.059,3600.027,8.985,6.999999999999973,1.809786752406444e7,1.3672476318784714e7,1.8097867524064455e7
24,2,1,1,0.283,2.127,9.619,0.0,4090.7817979268393,4090.781797851436,4090.7817979268398
25,24680,50,1,3600.088,3600.048,9.774,10.470588605079854,3.4531024717598476e7,2.0771583055450667e7,3.47858277608064e7
26,24528,54,1,3600.211,3600.033,9.14,8.0,2.1617654205078702e7,1.615088985048905e7,2.1617654205078714e7
27,22813,48,1,3600.003,3600.093,8.995,9.000000000000027,2.8599440150214348e7,1.8092610980940253e7,2.859944015021435e7
28,20412,37,1,3600.12,3600.075,10.705,12.94736842105263,3.060839296113783e7,1.8931283582070056e7,3.0608392961137842e7
29,2,1,1,0.289,2.331,10.295,0.0,4021.7778397597895,4021.77783975979,4021.7778397597904
2,24084,94,1,3600.179,3600.057,9.461,4.0,1.1496651643792482e7,9.492079793252243e6,1.1496651643792486e7
30,25716,80,1,3600.184,3600.073,9.159,6.0,1.1924184685926683e7,9.54027291385325e6,1.1924184685926687e7
31,22305,47,1,3600.143,3600.049,9.437,9.0,2.7939232580776557e7,1.8908256736817602e7,2.7939232580776565e7
32,26157,117,1,3600.203,3600.108,9.3,2.0,6.208836794696311e6,5.322184900275169e6,6.208836794696645e6
33,35411,38,1,3600.196,3600.086,9.799,6.0,1.3849344818640009e7,1.316855763209076e7,1.813912291190012e7
34,22684,47,1,3600.039,3600.087,9.046,7.315789473684212,2.325846212088154e7,1.5106163924954413e7,2.3258462120881546e7
35,2,1,1,0.264,2.148,9.53,0.0,3251.499774127473,3251.499774127473,3251.499774127473
36,22747,45,1,3600.002,3600.045,9.998,9.749999999999998,2.798870937036992e7,2.1937630655067164e7,3.1770472407742865e7
37,19022,41,1,3600.09,3600.084,9.494,11.0,1.0e20,1.5485717495311104e7,2.6336229152589098e7
38,30183,122,1,3600.302,1085.647,10.228,1.0,1.6967352511957604e6,1.6967352511960731e6,1.6967352511960736e6
39,23294,54,1,3600.159,3600.038,10.157,9.0,2.5231684680199686e7,1.763903320294619e7,2.5231684680199694e7
3,25306,68,1,3600.259,3600.091,9.088,6.0,1.4320327160976432e7,1.1111340894022943e7,1.4320327160976436e7
40,22637,58,1,3600.246,3600.064,11.269,7.3500000000000005,2.0221736797535837e7,1.504723157073788e7,2.0221736797535844e7
41,26725,109,1,3600.001,737.751,9.088,1.0,3.4441673367617577e6,3.973072141801375e6,3.9730721418013754e6
42,22839,53,1,3600.154,3600.092,9.289,9.92857142857143,4.290750012038994e7,2.6208165332378075e7,4.2907500120389946e7
43,2,1,1,0.253,2.046,9.351,0.0,2025.3106725605232,2025.3106725605232,2025.3106725605235
44,25602,85,1,3600.032,3600.041,9.792,3.0,1.3148745100220688e7,1.1587120366260871e7,1.314874510022069e7
45,2,1,1,0.25,1.983,9.054,0.0,4681.0659506328675,4681.065950632868,4681.065950632868
46,24161,47,1,3600.153,3600.041,9.141,8.0,1.7151552839715354e7,1.2895988472978238e7,1.7151552839715358e7
47,20789,43,1,3600.001,3600.084,9.562,6.0,1.501279932111288e7,1.25520121702906e7,1.919622210499171e7
48,20357,86,1,3600.018,3600.168,13.805,2.0,7.269176522967723e6,5.867125929019842e6,7.269176522967725e6
49,22349,44,1,3600.035,3600.093,9.907,6.941176470588242,2.111085068664573e7,1.3944906071200853e7,2.111085068664574e7
4,25341,51,1,3600.224,3600.053,9.089,5.0,1.8942754857355084e7,1.341918376021802e7,1.8942754857355088e7
