instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,21637,43,1,3600.023,3600.085,9.131,7.235294117647058,1.923681913453678e7,1.1802800008262616e7,1.923681913453678e7
11,20862,46,1,3600.147,3600.142,9.232,8.631578947368418,2.000962441116492e7,1.3805494569700029e7,2.000962441116493e7
12,20417,38,1,3600.152,3600.082,9.63,9.650000000000006,3.8193614069320634e7,2.0578578370309066e7,3.819361406932064e7
13,21205,54,1,3600.057,3600.046,9.637,4.0,9.205423769717235e6,6.299520511625159e6,9.205423769717239e6
14,21682,33,1,3600.098,3600.065,9.22,10.941176470588236,2.592687424004243e7,1.6621040612120159e7,2.592687424004243e7
15,22791,71,1,3600.234,3600.048,9.18,8.0,1.0461057645312283e7,6.930859688802833e6,1.0461057645312289e7
16,20033,51,1,3600.251,3600.104,9.762,7.0,1.1546135180329317e7,7.772722877180327e6,1.154613518032932e7
17,22454,105,1,3600.002,3600.06,9.331,2.0,1.5722127288681644e6,2.0954601772059873e6,2.4878980918230903e6
18,20090,40,1,3600.199,3600.115,10.145,9.0,1.4983842791215867e7,1.0189732424439436e7,1.4983842791215867e7
19,19372,38,1,3600.128,3600.062,10.152,10.999999999999996,2.4794816191644862e7,1.4402728271896755e7,2.4794816191644862e7
1,19791,34,1,3600.154,3600.093,12.812,6.0,1.5121628342268646e7,1.0442962323320096e7,1.512162834226865e7
20,19468,30,1,3600.013,3600.062,10.94,9.000000000000039,2.048890461167722e7,1.2452545208885921e7,2.0488904611677222e7
21,19613,60,1,3600.246,3600.065,10.215,9.85,1.6664305036788182e7,1.177141643441767e7,1.6664305036788184e7
22,2,1,1,0.271,2.91,11.871,23.0,1998.9382156507925,1998.9382156507709,1998.938215650793
23,17407,31,1,3600.174,3600.086,12.595,8.25,1.8097867524064444e7,1.1459202396241069e7,1.8097867524064455e7
24,2,1,1,0.247,2.01,9.292,32.0,4090.7817979268393,4090.7817979268398,4090.7817979268398
25,20103,36,1,3600.292,3600.046,9.849,13.0,3.47858277608064e7,1.6440113751310784e7,3.47858277608064e7
26,20838,31,1,3600.002,3600.065,9.223,9.999999999999993,2.1617654205078702e7,1.297234210574425e7,2.1617654205078714e7
27,18251,34,1,3600.107,3600.067,9.229,9.0,2.8599440150214348e7,1.4767661110672705e7,2.859944015021435e7
28,19860,29,1,3600.003,3600.041,10.089,13.555555555555554,3.0608392961137835e7,1.561288856454771e7,3.0608392961137842e7
29,2,1,1,0.257,2.087,9.426,34.0,4021.77783975979,4021.7778396140784,4021.7778397597904
2,20532,60,1,3600.136,3600.176,11.36,4.0,1.1496651643792482e7,7.7550085465779705e6,1.1496651643792486e7
30,22021,46,1,3600.234,3600.114,9.671,9.000000000000002,1.1924184685926683e7,7.513840205151705e6,1.1924184685926687e7
31,19627,33,1,3600.265,3600.095,10.599,13.315789473684212,2.793923258077656e7,1.5656919353631316e7,2.7939232580776565e7
32,21358,57,1,3600.293,3600.073,10.684,4.0,6.208836794696311e6,4.308838693674e6,6.208836794696645e6
33,31687,31,1,3600.096,3600.209,12.288,7.0,1.331212752178231e7,1.0481602245628057e7,1.813912291190012e7
34,19752,32,1,3600.136,3600.094,10.566,7.611111111111114,2.325846212088154e7,1.1900711061663235e7,2.3258462120881546e7
35,2,1,1,0.277,2.292,10.365,21.0,3251.499774127473,3251.499774127473,3251.499774127473
36,19783,39,1,3600.205,3600.11,10.853,11.157894736842106,3.1770472407742858e7,1.841052225515134e7,3.1770472407742865e7
37,18192,35,1,3600.183,3600.059,11.966,10.538461538461537,2.633700436871729e7,1.2681662797288505e7,2.6336229152589098e7
38,26372,173,1,3600.221,3221.126,9.761,1.0,1.696735251195753e6,1.6967352511960731e6,1.6967352511960736e6
39,20053,35,1,3600.329,3600.098,11.84,11.0,2.523168468019969e7,1.4679763158029728e7,2.5231684680199694e7
3,22274,45,1,3600.138,3600.096,9.107,9.166666666666668,1.4320327160976432e7,9.753927219349353e6,1.4320327160976436e7
40,20657,37,1,3600.296,3600.06,11.36,10.0,2.022173679753584e7,1.2400373264056744e7,2.0221736797535844e7
41,20646,140,1,3600.245,3600.31,11.03,1.0,3.973072141801374e6,3.4442012110237647e6,3.9730721418013754e6
42,18469,37,1,3600.289,3600.088,11.187,13.200000000000001,4.2907500120389946e7,2.118424884669055e7,4.2907500120389946e7
43,2,1,1,0.239,2.037,9.37,20.0,2025.3106725605235,2025.3106725605232,2025.3106725605235
