instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,37708,152,1,3600.011,1533.507,11.499,0.6666666666666661,2.9163115109105352e7,2.4788707720669754e7,2.928462642545079e7
11,36455,165,1,3600.011,3600.063,11.007,1.6000000000000014,3.1305748704113986e7,2.7140657803673208e7,3.1440105210026734e7
12,41290,127,1,3600.146,252.994,10.041,0.1666666666666643,2.367358967537078e7,2.054220645162178e7,2.4049352524958897e7
13,35271,180,1,3600.063,1831.696,11.284,1.625,2.8052085802620582e7,2.4077159734093986e7,2.816565516468624e7
14,35773,158,1,3600.046,3600.028,9.693,1.625000000000001,3.1941907265985996e7,2.765860013620402e7,3.2064287819996834e7
15,34692,166,1,3600.083,3600.039,9.694,1.7777777777777746,3.469769435123976e7,2.9192233667661045e7,3.469769435123977e7
16,37932,179,1,3600.05,578.677,9.722,0.4285748570391399,2.655441942684267e7,2.2852204401284065e7,2.655441942684267e7
17,39161,150,1,3600.025,791.584,9.7,1.714285714285714,2.550376641263468e7,2.13349171709374e7,2.5626379625625774e7
18,41520,151,1,3600.07,443.12,9.081,0.14285714285714413,2.6061192118994262e7,2.1563999995012898e7,2.6176504737557884e7
19,37712,162,1,3600.123,1871.95,10.143,1.9999686635685487e-6,4.1515999400703005e7,3.374010958767162e7,4.151599940070301e7
1,51845,134,1,3600.06,467.449,8.863,1.0,2.3439623585364856e7,2.1851452359325178e7,2.4795084129774734e7
20,70156,90,1,3600.003,50.155,8.946,0.571428571428573,1.533493845043167e7,1.4954868090639384e7,1.609533045459794e7
21,38902,166,1,3600.056,3600.036,9.01,1.2857142857142938,3.0676596540613685e7,2.5481483381654207e7,3.067659654061369e7
22,39177,157,1,3600.017,3600.023,9.45,1.0000000002000036,3.463411766843143e7,2.80256378100855e7,3.463411766843143e7
23,39137,238,1,3600.004,2355.696,9.568,0.14285714285714235,3.290876878895011e7,2.8175507831241354e7,3.313416621573223e7
24,39111,153,1,3600.001,1287.019,10.008,0.3750046248672163,3.2585084378749143e7,2.7481463750140622e7,3.271594690203217e7
25,52898,76,1,3600.001,76.16,11.13,4.4998545352115116e-6,1.4893674449129572e7,1.4167178750587594e7,1.5499087531247886e7
26,39908,133,1,3600.116,1449.589,10.194,0.7777777777777786,2.1697413494717885e7,1.9098311726798825e7,2.192342234410215e7
27,40091,135,1,3600.004,2118.678,9.794,2.5,2.9402831011334196e7,2.5329770245767348e7,2.9530114160258163e7
28,38963,164,1,3600.048,2693.228,10.043,1.249999999999993,2.8541864074783545e7,2.3846782493223943e7,2.8665419730259128e7
29,36830,184,1,3600.078,1487.034,10.914,1.2499996914818752,3.6510541707945324e7,3.1065030951109298e7,3.651054170794533e7
2,39435,152,1,3600.07,3600.04,8.958,2.4000000003400053,4.061382292979426e7,3.3479191396257594e7,4.0613822929794274e7
30,77296,61,1,2366.902,41.455,9.441,0.5000000001500098,1.7280560854971446e7,1.7280549702025007e7,1.8720541715891752e7
31,39757,140,1,3600.066,3600.031,9.834,2.571428571428552,2.956274024721336e7,2.4874465441199385e7,2.9562740247213367e7
32,34554,169,1,3600.149,3600.102,9.825,0.8888888888888893,2.5909835625108473e7,2.2129102848849673e7,2.5909835625108477e7
33,40154,117,1,3600.017,417.892,11.272,0.25,2.3805064923793558e7,2.0512942373436637e7,2.393168640696289e7
34,42698,193,1,3600.075,2739.287,8.842,0.14285714285714413,2.5483069256648544e7,2.213683794366374e7,2.561177046099411e7
35,68510,96,1,3600.013,92.534,9.882,0.75,2.213139204365408e7,2.070779483938596e7,2.407266095856515e7
