instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,21801,49,1,3600.222,3600.074,11.427,10.833333333333332,1.0e20,1.3245168652240295e7,2.928462642545079e7
11,24203,45,1,3600.219,3600.027,10.27,10.857142857142856,1.0e20,1.3705060033921454e7,3.1440105210026734e7
12,22044,52,1,3600.254,3600.078,10.272,9.333333333333332,2.4049352524958894e7,1.2024896548078066e7,2.4049352524958897e7
13,23022,49,1,3600.059,3600.028,11.159,11.666666666666668,1.0e20,1.3288170662213841e7,2.816565516468624e7
14,23142,40,1,3600.049,3600.034,11.047,12.666666666666657,1.0e20,1.4686429158016546e7,3.2064287819996834e7
15,24162,46,1,3600.165,3600.039,10.61,12.0,1.0e20,1.5748840653081361e7,3.469769435123977e7
16,23960,45,1,3600.122,3600.039,10.658,9.444444444444445,1.0e20,1.225622432226701e7,2.655441942684267e7
17,23744,46,1,3600.168,3600.028,11.301,9.333333333333334,1.0e20,1.1648633505061073e7,2.5626379625625774e7
18,24068,44,1,3600.025,3600.035,10.355,9.0,1.0e20,1.1877926002312444e7,2.6176504737557884e7
19,21447,41,1,3600.028,3600.051,11.948,12.25,1.0e20,1.8715771577904575e7,4.151599940070301e7
1,24904,49,1,3600.037,3600.026,10.837,10.75,2.4795084129774738e7,1.3020557047976505e7,2.4795084129774734e7
20,25544,53,1,3600.018,3600.056,10.981,9.666666666666668,1.6095330454597943e7,8.238002524512351e6,1.609533045459794e7
21,20261,44,1,3600.259,3600.048,13.844,11.166666666666668,1.0e20,1.360698795590348e7,3.067659654061369e7
22,20331,43,1,3600.224,3600.045,9.631,10.545454545454543,1.0e20,1.5665203560433356e7,3.463411766843143e7
23,23749,42,1,3600.027,3600.028,9.509,13.0,1.0e20,1.465190788331608e7,3.313416621573223e7
24,25056,43,1,3600.168,3600.044,9.484,10.88888888888889,3.271594690203217e7,1.5442165803701555e7,3.271594690203217e7
25,25748,46,1,3600.092,3600.029,9.587,9.0,1.5499087531247886e7,8.234346429574848e6,1.5499087531247886e7
26,24742,40,1,3600.235,3600.032,9.655,10.0,2.192342234410215e7,1.0735996736497419e7,2.192342234410215e7
27,25165,51,1,3600.181,3600.038,9.636,11.0,1.0e20,1.349256606956218e7,2.9530114160258163e7
28,23943,40,1,3600.046,3600.038,9.754,11.166666666666664,1.0e20,1.285039805258121e7,2.8665419730259128e7
29,21191,41,1,3600.335,3600.033,9.655,14.857142857142858,1.0e20,1.6337453114595236e7,3.651054170794533e7
2,24842,45,1,3600.116,3600.041,9.64,12.88888888888889,1.0e20,1.783790362147597e7,4.0613822929794274e7
30,25995,51,1,3600.193,3600.052,10.02,8.0,1.8720541715891745e7,1.1651844654630741e7,1.8720541715891752e7
31,23462,48,1,3600.125,3600.044,10.275,11.444444444444445,1.0e20,1.3283953842406046e7,2.9562740247213367e7
32,23111,44,1,3600.16,3600.031,9.421,11.75,1.0e20,1.2566771797073439e7,2.5909835625108477e7
33,25158,44,1,3600.08,3600.058,9.435,9.09090909090907,2.3931686406962886e7,1.1776068589252932e7,2.393168640696289e7
34,24256,52,1,3600.113,3600.049,10.1,10.285714285714285,1.0e20,1.1326316976623889e7,2.561177046099411e7
35,24746,49,1,3600.025,3600.045,9.989,11.2,2.4072660958565146e7,1.255465137438158e7,2.407266095856515e7
36,24293,48,1,3600.001,3600.062,11.004,9.0,1.7475036565945555e7,1.009520814708349e7,1.850735992811039e7
37,22064,40,1,3600.234,3600.051,9.496,12.000000001300002,1.0e20,1.5421454669665007e7,3.62920719712133e7
38,24769,44,1,3600.19,3600.039,9.364,11.0,2.4009462107169315e7,1.273996042081422e7,2.4009462107169315e7
39,23481,56,1,3600.15,3600.073,9.766,8.0,1.9862335100831423e7,1.1640002349859891e7,1.9862335100831427e7
3,26516,45,1,3600.147,3600.031,11.768,11.666666666666666,1.0e20,1.2436772842053264e7,2.814558608369696e7
40,24030,51,1,3600.016,3600.029,10.216,10.300000001130002,2.23074704377345e7,1.1154350570169874e7,2.23074704377345e7
41,23430,48,1,3600.189,3600.101,10.193,9.0,1.0e20,1.0448339340031069e7,2.341294060738549e7
42,23861,48,1,3600.095,3600.051,10.07,11.833333333333336,1.0e20,1.2555471790209008e7,2.771616873428297e7
43,24949,37,1,3600.108,3600.054,9.834,12.181818181818176,1.0e20,1.2911227405273948e7,2.9137913093259577e7
44,23149,42,1,3600.126,3600.06,9.937,12.83333333333332,1.0e20,1.5187437487096708e7,3.348626258311861e7
45,23066,42,1,3600.101,3600.043,9.666,12.222222222222221,1.0e20,1.4424568871779969e7,3.2512858246896014e7
46,21082,40,1,3600.111,3600.06,10.022,12.300000000000006,1.0e20,1.6388659345446121e7,3.903154898039708e7
47,23967,46,1,3600.212,3600.037,10.754,12.750000000000043,1.0e20,1.5448597004826227e7,3.364466750432992e7
48,23056,50,1,3600.189,3600.032,9.895,11.0,1.0e20,1.4074135909276424e7,3.1041354772427022e7
49,27668,41,1,3600.166,3600.031,9.569,11.5,2.407467698360795e7,1.2832204050763194e7,2.407467698360795e7
4,24570,46,1,3600.025,3600.075,9.608,7.875,1.0e20,1.1292658530298742e7,2.38672812614877e7
50,22181,53,1,3600.206,3600.051,12.21,11.300000001230003,1.0e20,1.248601983331057e7,3.1851489668213233e7
5,23015,45,1,3600.224,3600.053,12.111,9.222222222222221,2.2405642618888754e7,1.1706636419538913e7,2.2405642618888758e7
6,25244,44,1,3600.058,3600.026,10.32,10.25,1.0e20,1.2484857371548243e7,2.796533067950745e7
7,27114,46,1,3600.213,3600.04,10.221,12.11111111111111,2.2275579689328715e7,1.2983688215656614e7,2.2275579689328715e7
8,24668,49,1,3600.208,3600.045,10.269,7.777777777777779,1.8560435234130226e7,9.39644791582847e6,1.8560435234130226e7
9,24009,55,1,3600.068,3600.067,11.538,8.000000000000002,1.0e20,1.114678563172468e7,2.3655095602019746e7
