instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,12,11,1,0.45,2.213,9.39,2.0,2.9284626425450787e7,2.9284626425450787e7,2.928462642545079e7
11,13,12,1,0.503,2.54,10.887,1.8333333333333357,3.144010521002673e7,3.144010521002673e7,3.1440105210026734e7
12,10,9,1,0.325,2.079,8.999,2.0,2.4049352524958894e7,2.4049352524958894e7,2.4049352524958897e7
13,13,12,1,0.503,2.363,9.961,0.4285714287142923,2.816565516468624e7,2.816565516468624e7,2.816565516468624e7
14,13,13,1,0.468,2.376,9.523,1.0,3.2064287819996834e7,3.2064287819996834e7,3.2064287819996834e7
15,15,14,1,0.533,2.91,11.481,1.0,3.469769435123976e7,3.469769435123976e7,3.469769435123977e7
16,11,10,1,0.355,2.095,9.315,1.75,2.655441942684267e7,2.655441942684267e7,2.655441942684267e7
17,12,12,1,0.407,2.26,9.314,0.8333333333333357,2.562637962562578e7,2.562637962562578e7,2.5626379625625774e7
18,13,12,1,0.412,2.589,12.135,2.0,2.6176504737557888e7,2.6176504737557888e7,2.6176504737557884e7
19,15,14,1,0.418,2.157,8.979,0.8333333333333321,4.151599940070301e7,4.151599940070301e7,4.151599940070301e7
1,9,8,1,0.387,2.853,12.722,1.7142857142857117,2.479508412977474e7,2.479508412977474e7,2.4795084129774734e7
20,8,8,1,0.274,2.094,9.137,1.0000000002000036,1.6095330454597943e7,1.6095330454597943e7,1.609533045459794e7
21,14,13,1,0.517,2.492,10.144,0.1999999999999993,3.0676596540613685e7,3.0676596540613685e7,3.067659654061369e7
22,15,14,1,0.453,2.121,8.864,1.0,3.463411766843143e7,3.463411766843143e7,3.463411766843143e7
23,12,12,1,0.422,2.568,10.289,2.0,3.3134166215732228e7,3.3134166215732228e7,3.313416621573223e7
24,12,10,1,0.421,2.145,9.359,0.3999999999999915,3.271594690203217e7,3.271594690203217e7,3.271594690203217e7
25,10,9,1,0.445,3.182,12.11,1.0000000002000036,1.5499087531247888e7,1.5499087531247888e7,1.5499087531247886e7
26,11,10,1,0.314,2.009,9.038,2.0,2.192342234410215e7,2.192342234410215e7,2.192342234410215e7
27,11,10,1,0.347,2.236,9.827,3.2857142857142883,2.953011416025816e7,2.953011416025816e7,2.9530114160258163e7
28,14,12,1,0.483,2.45,9.993,1.6000000000000014,2.866541973025912e7,2.866541973025912e7,2.8665419730259128e7
29,13,11,1,0.451,2.361,9.756,1.1666666666666536,3.6510541707945324e7,3.6510541707945324e7,3.651054170794533e7
2,15,14,1,0.594,2.953,11.627,0.8571428571428577,4.0613822929794274e7,4.0613822929794274e7,4.0613822929794274e7
30,7,8,1,0.337,2.402,9.519,1.0,1.8720541715891752e7,1.8720541715891752e7,1.8720541715891752e7
31,12,11,1,0.409,2.522,10.165,1.0,2.9562740247213364e7,2.9562740247213364e7,2.9562740247213367e7
32,14,13,1,0.468,2.139,8.954,2.000000000000014,2.5909835625108473e7,2.5909835625108473e7,2.5909835625108477e7
33,11,11,1,0.437,3.015,12.785,1.0,2.3931686406962886e7,2.3931686406962886e7,2.393168640696289e7
34,12,11,1,0.331,2.075,9.027,3.0,2.5611770460994113e7,2.5611770460994113e7,2.561177046099411e7
35,11,9,1,0.325,2.232,9.841,1.0,2.4072660958565146e7,2.4072660958565146e7,2.407266095856515e7
36,9,8,1,0.305,2.151,9.152,1.0000000002000036,1.850735992811039e7,1.850735992811039e7,1.850735992811039e7
37,15,14,1,0.579,2.497,9.133,1.8333333333333321,3.6292071971213296e7,3.6292071971213296e7,3.62920719712133e7
38,10,11,1,0.341,2.423,10.191,3.0,2.4009462107169315e7,2.4009462107169315e7,2.4009462107169315e7
39,8,7,1,0.365,2.389,9.515,1.0000000000000115,1.9862335100831427e7,1.9862335100831427e7,1.9862335100831427e7
3,14,13,1,0.445,2.633,11.289,1.0,2.814558608369696e7,2.814558608369696e7,2.814558608369696e7
40,12,10,1,0.37,2.272,9.621,2.0,2.23074704377345e7,2.23074704377345e7,2.23074704377345e7
41,11,11,1,0.383,2.673,10.803,2.0,2.3412940607385486e7,2.3412940607385486e7,2.341294060738549e7
42,13,12,1,0.351,2.089,9.004,2.3333333333333357,2.771616873428297e7,2.771616873428297e7,2.771616873428297e7
43,12,11,1,0.419,2.588,10.562,1.2000000000000028,2.9137913093259573e7,2.9137913093259573e7,2.9137913093259577e7
44,14,13,1,0.466,2.491,9.722,2.8000000000000007,3.3486262583118606e7,3.3486262583118606e7,3.348626258311861e7
45,13,12,1,0.403,2.155,11.51,4.0,3.2512858246896014e7,3.2512858246896014e7,3.2512858246896014e7
46,15,14,1,0.471,2.313,9.208,0.8000000000000007,3.903154898039708e7,3.903154898039708e7,3.903154898039708e7
47,13,13,1,0.455,2.69,11.244,0.1999999999999993,3.364466750432991e7,3.364466750432991e7,3.364466750432992e7
48,13,12,1,0.444,2.113,8.844,0.28571428571428825,3.1041354772427022e7,3.1041354772427022e7,3.1041354772427022e7
49,10,8,1,0.301,2.233,9.382,4.0,2.4074676983607955e7,2.4074676983607955e7,2.407467698360795e7
4,13,12,1,0.477,2.488,10.081,0.9999999999999964,2.38672812614877e7,2.38672812614877e7,2.38672812614877e7
50,15,14,1,0.454,2.789,13.47,0.1999999999999993,3.1851489668213226e7,3.1851489668213226e7,3.1851489668213233e7
5,10,8,1,0.443,2.68,11.846,2.6666666666666625,2.2405642618888754e7,2.2405642618888754e7,2.2405642618888758e7
6,13,11,1,0.35,2.042,9.06,0.25000000000000666,2.796533067950744e7,2.796533067950744e7,2.796533067950745e7
7,8,8,1,0.343,2.386,10.125,4.0,2.2275579689328715e7,2.2275579689328715e7,2.2275579689328715e7
8,10,9,1,0.443,2.363,9.98,1.0,1.8560435234130226e7,1.8560435234130226e7,1.8560435234130226e7
9,11,10,1,0.432,2.722,11.212,1.0,2.3655095602019742e7,2.3655095602019742e7,2.3655095602019746e7
