instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,2570,51,1,39.755,14.895,10.622,3.0,1.6357369300183065e7,1.6357369300183069e7,1.6731901007786045e7
11,60670,70,1,1655.102,37.228,9.09,0.5714285714285694,1.8616909109469682e7,1.8616909109469682e7,2.0079533013388988e7
12,25500,61,1,850.378,41.366,11.001,0.6923076923076934,1.5937827958786748e7,1.5937827958786746e7,1.723338847892225e7
13,21632,62,1,486.152,30.908,9.194,0.0833333333333357,1.945471832927259e7,1.945471832927259e7,2.1901656826094832e7
14,48,10,1,0.643,2.707,9.046,1.0,3.763867644551971e6,3.763867644551971e6,3.7638676445519715e6
15,11510,50,1,228.289,26.291,9.076,1.8000000000000007,1.9148782666633945e7,1.9148782666633945e7,1.914878266663396e7
16,832,49,1,11.533,14.39,11.483,0.8333333333333321,1.5532271144630048e7,1.5532271144630052e7,1.5532271144630056e7
17,3544,34,1,55.526,9.422,11.897,0.5,1.3622746137714855e7,1.3622746137714855e7,1.373816710634708e7
18,84130,45,1,3600.002,14.806,9.274,3.9999040737370706e-6,1.5051395273433913e7,1.505139520415157e7,1.6152484703559719e7
19,22126,55,1,337.506,15.43,8.96,1.000000000000003,1.5340366375111219e7,1.534036637511122e7,1.5855900361828899e7
1,9626,42,1,155.553,12.558,9.241,0.7272718841222385,1.0942733348853257e7,1.0942733348853257e7,1.1434404111789016e7
20,67283,82,1,3600.064,101.094,9.084,0.0714285714285704,3.0360199926992994e7,2.8879380232892394e7,3.295164029052588e7
21,2358,40,1,28.866,9.037,9.064,0.11111111122222539,1.2929629829214284e7,1.2929629829214286e7,1.3825535561748829e7
22,310,17,1,6.308,4.719,9.086,2.0,1.0020448411034795e7,1.0020448411034796e7,1.0020448411034796e7
23,150,33,1,1.57,6.895,8.983,1.0,6.410062078884454e6,6.410062078884456e6,6.410062078884456e6
24,6512,40,1,74.335,9.903,9.199,0.9999998120752025,1.228617641978976e7,1.2286176419789763e7,1.2286176419789763e7
25,80,20,1,1.013,5.033,9.448,1.0,7.067590432068535e6,7.067590432068536e6,7.067590432068537e6
26,40619,72,1,1019.442,40.533,10.314,4.285632859091226e-6,2.4200000723407585e7,2.4200000723407425e7,2.5536892940138165e7
27,526,33,1,6.87,7.961,9.883,0.5555555555555571,1.2493378121798854e7,1.2493378121798795e7,1.262349345525345e7
28,56395,83,1,3600.002,91.746,9.73,0.0833333333333357,3.2155785028013565e7,2.994276163562107e7,3.436874953300326e7
29,2,1,1,0.241,2.027,9.09,21.0,1498.9735838292215,1498.9735837746412,1498.9735838292215
2,84,20,1,1.003,3.889,9.03,1.0,5.440129222990321e6,5.440129222990321e6,5.440129222990322e6
30,1020,38,1,11.976,6.853,9.05,0.22222208085315387,6.199041276915738e6,6.199041276915738e6,6.31597288085582e6
31,62255,94,1,2424.695,74.683,9.671,0.1666666666666643,1.805432602196919e7,1.805432602196919e7,1.923166594573877e7
32,2004,24,1,20.436,5.756,9.207,1.0,8.033897440924854e6,8.033897440924855e6,8.033897440924856e6
33,32352,139,1,3600.051,995.685,11.768,0.46666666666666856,3.4125482919360064e7,2.8355576984324683e7,3.4226720264248215e7
34,178,31,1,1.986,6.157,9.944,1.0,8.500621128462989e6,8.50062112846299e6,8.50062112846299e6
35,12,9,1,0.384,2.643,10.502,1.0,1.8938008450994727e6,1.893800845099473e6,1.893800845099473e6
36,94,17,1,1.27,4.226,11.784,1.0,7.01279310087272e6,7.012793100872721e6,7.012793100872721e6
37,18884,46,1,318.062,17.294,11.803,1.0000000002000036,1.0861146549732037e7,1.0861145884169938e7,1.1078261574311487e7
38,102168,51,1,3600.004,17.779,9.036,1.1665512023029123e-6,1.6668184405086197e7,1.666811946410476e7,1.773183418149858e7
39,40338,61,1,696.443,18.12,9.245,0.8461538461538467,1.4676156824379744e7,1.4676156824379748e7,1.4676156824379748e7
3,43446,139,1,3600.088,352.394,8.91,0.33333333333333215,2.3403336019830454e7,2.1275911067525e7,2.3876093594592817e7
40,86760,45,1,2177.192,12.293,9.424,0.3076923076923066,2.0133510410494223e7,2.013351041049423e7,2.0409285681321766e7
41,26278,45,1,439.198,13.223,9.041,0.3333333333333286,1.3196452994216934e7,1.3196452994216934e7,1.3537621605736677e7
42,4792,43,1,69.547,12.167,12.298,0.2142857142857153,9.80776643272846e6,9.807766432728462e6,9.92590618048509e6
43,33747,85,1,3600.138,118.329,11.818,0.18181818181817988,5.98133672591689e7,4.774176073115084e7,5.99505459747191e7
44,51875,97,1,3600.074,121.364,9.203,0.19999999999998863,2.3772497709308326e7,2.2692053014877297e7,2.43127242655484e7
45,15094,45,1,232.856,10.635,9.967,0.1666666666666643,1.1738754682583014e7,1.1738754682583015e7,1.1993878182088649e7
