instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,25816,46,1,3600.017,3600.065,10.765,8.0,1.673190100778604e7,1.1114513068962412e7,1.6731901007786045e7
11,24417,34,1,3600.148,3600.299,10.369,9.0,2.0079533013388984e7,1.1038055110365098e7,2.0079533013388988e7
12,20541,30,1,3600.066,3600.073,14.629,10.0,1.7233388478922248e7,8.68292976921051e6,1.723338847892225e7
13,24692,31,1,3600.128,3600.024,10.266,10.571428571428571,2.1901656826094832e7,1.0768439894304235e7,2.1901656826094832e7
14,25216,99,1,3600.053,3600.157,11.006,4.0,3.7638676445519705e6,3.1763748981322083e6,3.7638676445519715e6
15,28225,39,1,3600.183,3600.02,8.88,10.0,1.9148782666633945e7,1.2367508450087333e7,1.914878266663396e7
16,29462,38,1,3600.149,3600.032,8.896,9.0,1.5532271144630048e7,1.0482730224959075e7,1.5532271144630056e7
17,29383,41,1,3600.092,3600.083,8.87,8.0,1.3738167106347077e7,9.23682724744098e6,1.373816710634708e7
18,28203,36,1,3600.124,3600.06,9.101,7.999999999999986,1.6030136838846024e7,9.54580164229344e6,1.6152484703559719e7
19,26327,38,1,3600.134,3600.062,9.282,8.399999999999999,1.5727016865149474e7,9.153942783811562e6,1.5855900361828899e7
1,23037,37,1,3600.063,3600.104,10.063,6.0,1.1434404111789012e7,7.132370890311656e6,1.1434404111789016e7
20,25691,30,1,3600.143,3600.096,8.909,13.999999999999964,3.2951640290525876e7,1.5182065006939273e7,3.295164029052588e7
21,28056,43,1,3600.059,3600.027,8.909,7.0,1.3441570719608296e7,8.066693241716316e6,1.3825535561748829e7
22,27779,59,1,3600.135,3600.035,8.958,8.0,1.002044841103468e7,7.548305607944438e6,1.0020448411034796e7
23,25804,88,1,3600.206,3600.065,12.564,5.0,6.410062078884454e6,4.931241938320135e6,6.410062078884456e6
24,22882,40,1,3600.049,3600.059,9.593,6.4666666666666615,1.228617641978976e7,8.362134454119359e6,1.2286176419789763e7
25,25783,66,1,3600.167,3600.045,9.404,6.0,7.067590432068395e6,5.105115077849846e6,7.067590432068537e6
26,22117,36,1,3600.24,3600.075,10.395,13.866666666666665,2.553689294013816e7,1.403981399788789e7,2.5536892940138165e7
27,26286,47,1,3600.026,3600.055,11.415,9.0,1.2623493455253446e7,8.46003759318663e6,1.262349345525345e7
28,22104,31,1,3600.177,3600.133,12.037,13.642857142857132,3.4368749533003256e7,1.6534739308417367e7,3.436874953300326e7
29,2,1,1,0.276,2.232,10.284,21.0,1498.9735838292215,1498.9735838021152,1498.9735838292215
2,27006,91,1,3600.005,3600.154,9.775,4.0,5.440129222990321e6,4.451766204261226e6,5.440129222990322e6
30,23880,51,1,3600.003,3600.086,10.839,5.0,6.199045111173976e6,4.211283150038104e6,6.31597288085582e6
31,22976,32,1,3600.003,3600.09,10.717,9.923076923076927,1.9231665945738766e7,1.007465366993821e7,1.923166594573877e7
32,24127,61,1,3600.094,3600.17,10.05,5.384615384615384,8.033897440924854e6,5.658084325298615e6,8.033897440924856e6
33,20900,30,1,3600.204,3600.065,10.056,13.8,1.0e20,1.4587882625652574e7,3.4226720264248215e7
34,23767,40,1,3600.108,3600.077,10.223,6.0,8.500621128462989e6,5.708557813673648e6,8.50062112846299e6
35,28736,105,1,3600.102,3600.105,9.618,1.0,1.8938008450992294e6,1.7587421088180712e6,1.893800845099473e6
36,25656,54,1,3600.1,3600.064,10.767,7.533333333333335,7.01279310087272e6,5.078944869694162e6,7.012793100872721e6
37,23875,47,1,3600.231,3600.183,9.806,6.0,1.1078261574311484e7,7.061275049066478e6,1.1078261574311487e7
38,21886,37,1,3600.216,3600.108,15.769,8.846153846153847,1.7731834181498572e7,1.016816488434555e7,1.773183418149858e7
39,19644,36,1,3600.27,3600.054,12.712,11.153846153846153,1.4676156824379744e7,9.263602416538397e6,1.4676156824379748e7
3,20307,42,1,3600.052,3600.157,11.374,9.249999999999998,2.387609359459282e7,1.146643978566418e7,2.3876093594592817e7
40,22836,44,1,3600.091,3600.235,9.92,7.999999999999991,2.040928568132176e7,1.268769418296133e7,2.0409285681321766e7
41,27284,36,1,3600.153,3600.073,8.994,7.0,1.3537621605736673e7,8.761037920439774e6,1.3537621605736677e7
42,26143,50,1,3600.08,3600.067,9.326,6.0,9.925906180485088e6,6.972431644496719e6,9.92590618048509e6
43,22509,31,1,3600.119,3600.032,8.975,15.461538461538463,1.0e20,2.346116824174441e7,5.99505459747191e7
44,25730,31,1,3600.121,3600.067,8.961,12.615384615384613,2.43127242655484e7,1.2022585764922192e7,2.43127242655484e7
45,27464,58,1,3600.074,3600.122,9.014,7.923076923076923,1.1993878182088645e7,7.658725726995039e6,1.1993878182088649e7
46,28773,47,1,3600.193,3600.039,8.971,7.0,8.083421238639105e6,5.693468313119207e6,8.083421238639107e6
47,26271,33,1,3600.124,3600.029,9.265,13.384615384615376,3.1824892967547607e7,1.694117523957705e7,3.1824892967547614e7
48,25473,39,1,3600.156,3600.027,11.261,6.142857142857142,1.03975841615512e7,6.687023901626352e6,1.0397584161551204e7
49,22795,33,1,3600.076,3600.037,12.808,11.0,1.79525673449403e7,1.0772610499573624e7,1.7952567344940305e7
4,24871,62,1,3600.207,3600.157,10.255,7.0,8.634256046105852e6,6.382647739795051e6,8.634256046105854e6
50,20410,32,1,3600.232,3600.056,12.433,15.642857142857142,2.883718456864259e7,1.4034419425780628e7,2.8837184568642594e7
5,24821,45,1,3600.147,3600.052,10.094,6.0,8.569268816891177e6,6.049533479275368e6,8.569268816891178e6
6,21330,40,1,3600.048,3600.353,10.418,8.0,1.7856080919311292e7,1.0834374348632175e7,1.7856080919311304e7
7,24694,32,1,3600.143,3600.091,10.773,11.5,1.9586507054860868e7,9.858525337400854e6,1.9586507054860864e7
8,24774,41,1,3600.046,3600.05,10.346,9.0,1.330226822695969e7,8.515683611321965e6,1.3302268226959696e7
9,22284,35,1,3600.148,3600.035,11.12,13.999999999999998,3.3873066643406674e7,1.6507131151269821e7,3.3873066643406674e7
