instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,22431,30,1,3600.142,3600.075,8.881,14.0,1.0e20,1.1871706781289719e7,3.3287936925909467e7
11,21213,32,1,3600.018,3600.029,8.996,13.5,1.0e20,9.852791636307409e6,2.9098826130792823e7
12,23415,37,1,3600.036,3600.026,9.042,11.99999999999997,1.0e20,1.0518866926689534e7,3.0441740968387894e7
13,24894,33,1,3600.047,3600.032,8.8,11.555555555555555,2.803705211478801e7,1.0529828374301184e7,2.803705211478801e7
14,24059,32,1,3600.055,3600.033,8.897,10.0,1.0e20,5.94064197601263e6,1.6633135277606886e7
15,24381,33,1,3600.04,3600.045,8.98,12.583333333333332,2.4953311306733858e7,9.342791500508385e6,2.4953311306733858e7
16,22263,36,1,3600.069,3600.026,8.821,13.88888888888889,1.0e20,1.1036423851655507e7,2.9530095693805426e7
17,19064,31,1,3600.175,3600.033,8.816,12.899999999999999,1.0e20,8.3772628295700075e6,2.4583874393952508e7
18,20756,26,1,3600.22,3600.038,9.558,12.0,1.0e20,9.313991047045065e6,2.6445532054547872e7
19,20501,31,1,3600.267,3600.043,9.652,11.600000000000001,1.0e20,8.548817829699084e6,2.2759037933077414e7
1,16185,35,1,3600.021,3600.032,13.17,10.461538461538433,1.0e20,8.35466496531464e6,2.3351134324790318e7
20,20696,36,1,3600.226,3600.036,9.592,9.166666667683337,1.0e20,7.823430709883104e6,2.246365348923435e7
21,19140,35,1,3600.216,3600.051,12.108,12.600000000000001,1.0e20,9.730897325043608e6,2.5910723728203204e7
22,20338,37,1,3600.057,3600.027,12.334,12.000000000000004,1.0e20,1.002778633973829e7,2.7482679812963687e7
23,21528,36,1,3600.053,3600.057,9.027,13.5,1.0e20,1.1520803275767157e7,3.379328639377668e7
24,24158,26,1,3600.188,3600.167,9.47,11.0,1.0e20,8.8881903504499e6,2.6036994374744084e7
25,21305,33,1,3600.218,3600.043,9.219,12.2,1.0e20,1.186971363603379e7,3.497370958451249e7
26,20807,36,1,3600.009,3600.034,9.79,11.0,1.0e20,1.124395515427295e7,3.1259846498918112e7
27,24117,27,1,3600.13,3600.031,8.848,11.8,2.535971710658814e7,9.928812622049242e6,2.535971710658814e7
28,22066,32,1,3600.101,3600.031,11.666,13.833333333333336,1.0e20,9.483785084355272e6,3.1216015895240836e7
29,21304,35,1,3600.206,3600.029,11.433,12.000000000000012,1.0e20,9.682680015261132e6,2.7836254361370802e7
2,18587,34,1,3600.15,3600.051,12.291,14.399999999999999,1.0e20,1.1320298430122064e7,3.444086816692805e7
30,24271,31,1,3600.111,3600.046,8.959,12.777777777777779,1.0e20,1.1528125360472474e7,3.3188233158423387e7
31,21320,33,1,3600.176,3600.038,8.916,11.857142858428572,1.0e20,1.0251149908201966e7,2.9316757006741874e7
32,23557,34,1,3600.076,3600.122,9.742,12.100000000000001,1.821316763919606e7,8.280007506227408e6,1.8213167639196064e7
33,22001,43,1,3600.089,3600.032,10.303,9.25,1.0e20,7.937963503809312e6,2.080471118482265e7
34,18699,28,1,3600.232,3600.031,10.935,13.375,1.0e20,9.692983489416597e6,3.159450131934908e7
35,24435,33,1,3600.141,3600.03,9.049,10.888889777630084,1.0e20,7.377573201834202e6,2.0342804512396026e7
36,22968,34,1,3600.125,3600.028,8.932,10.0,1.9126304783202097e7,8.07592114031171e6,1.9126304783202093e7
37,19749,33,1,3600.151,3600.029,9.066,15.11111111111111,1.0e20,1.211482864978636e7,3.713298633774028e7
38,18707,31,1,3600.176,3600.026,10.151,15.777777777777779,1.0e20,1.3246764681969358e7,4.286844652230331e7
39,22680,33,1,3600.055,3600.055,11.072,11.857142857142858,1.0e20,1.0554541546757268e7,3.0760184424443565e7
3,21179,33,1,3600.028,3600.063,9.715,11.0,1.0e20,9.198647652603691e6,2.5073526950598143e7
40,20273,37,1,3600.231,3600.032,9.987,11.833333333333332,1.0e20,9.298319979484182e6,2.7158420178254947e7
41,21655,29,1,3600.206,3600.05,10.833,9.7,1.0e20,8.579577664814347e6,2.586153444009582e7
42,22555,39,1,3600.226,3600.057,9.188,10.0,1.6022796195484828e7,8.570931157037629e6,1.602279619548483e7
43,22490,35,1,3600.115,3600.059,9.803,10.111111111111112,1.0e20,9.736829115248658e6,2.871521491316098e7
44,18655,36,1,3600.171,3600.121,9.815,11.727272728545476,1.0e20,1.2366860549048197e7,3.418232365531821e7
45,24557,36,1,3600.134,3600.027,9.132,10.0,2.05557837048679e7,8.575463727472488e6,2.05557837048679e7
46,21696,36,1,3600.181,3600.039,9.464,9.666666666666668,1.7596310631380506e7,6.599074752328863e6,1.7596310631380502e7
47,17558,27,1,3600.141,3600.049,9.475,11.500000000000002,1.0e20,9.18899807723826e6,2.7795420496962033e7
48,22440,28,1,3600.03,3600.023,9.789,10.625,2.134083837716128e7,8.700998635944856e6,2.134083837716128e7
49,19929,32,1,3600.079,3600.081,10.025,13.142857142857144,1.0e20,8.412644254239652e6,2.588383326781628e7
4,24154,35,1,3600.156,3600.045,11.283,11.0,1.0e20,8.814645502702415e6,2.583875041514038e7
50,23199,32,1,3600.054,3600.051,9.12,11.625,2.6581637507969927e7,9.475076293182038e6,2.6581637507969927e7
5,24613,34,1,3600.102,3600.07,8.845,14.0,1.0e20,8.230359464954397e6,2.541415416863778e7
6,21435,35,1,3600.018,3600.035,8.945,12.375,1.0e20,1.1663909021384459e7,3.1656117300856058e7
7,17716,38,1,3600.271,3600.047,10.591,11.666666666666666,1.0e20,9.88360558985802e6,2.7626037794951245e7
8,24939,38,1,3600.023,3600.043,9.05,14.0,2.22539708650775e7,9.89126812055862e6,2.2253970865077503e7
9,22237,38,1,3600.183,3600.024,8.899,11.11111111111111,1.0e20,1.1339563194235738e7,3.2106452312887195e7
