instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,4,9,1,0.282,2.245,9.728,1.0,6.7651616496322425e6,6.7651616496322425e6,6.765161649632242e6
11,5,7,1,0.267,2.028,9.14,1.0,1.0879274828052478e7,1.0879274828052478e7,1.0879274828052478e7
12,3,2,1,0.274,2.217,10.261,5.0,693796.1921042914,693796.1921042914,693796.1921042914
13,6,6,1,0.28,1.979,9.232,3.0,2.140052389387121e7,2.140041024459426e7,2.1399146097376898e7
14,9,7,1,0.312,2.128,9.502,1.0,1.0559141181643292e7,1.0559141181643292e7,1.0559141181643292e7
15,7,6,1,0.276,2.042,9.285,1.0000000002000036,2.058587620978145e7,2.058587620978145e7,2.058587620978145e7
16,9,9,1,0.367,2.341,10.425,1.0,2.157919715432e7,2.157919715432e7,2.1578974288795087e7
17,6,3,1,0.286,1.985,9.341,2.0,8.534996644337304e6,8.534996644337304e6,8.534996644337304e6
18,10,6,1,0.353,2.237,9.953,1.9166666666666643,2.08010825994653e7,2.08010825994653e7,2.08010825994653e7
19,9,4,1,0.334,2.183,9.74,6.0,1.8820969840513624e7,1.8820969840513624e7,1.8820969840513628e7
1,8,4,1,0.308,2.066,9.294,3.0,1.6271581468720324e7,1.6271581468720324e7,1.6271581468720328e7
20,6,6,1,0.344,2.439,10.971,3.0,2.140052389387121e7,2.140041024459426e7,2.1399146097376898e7
21,4,2,1,0.237,1.931,9.039,18.0,8.532568949786877e6,8.532568949786877e6,8.532568949786875e6
22,8,3,1,0.316,2.152,9.627,1.0,1.0106798284812491e7,1.0106798284812491e7,1.0106798284812493e7
23,6,6,1,0.298,2.124,9.734,3.0,5.159528039088594e6,5.159528039088594e6,5.159528039088594e6
24,8,5,1,0.373,2.49,11.042,2.0,1.5687173304656576e7,1.5687173304656576e7,1.5687173304656578e7
25,5,5,1,0.274,2.003,9.307,4.0,6.607029885460507e6,6.607029885460507e6,6.607029885460507e6
26,2,1,1,0.253,2.151,9.886,25.0,5784.427913595511,5784.427913595511,5784.427913595511
