instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,91507,74,1,3600.05,231.727,9.252,1.0,6.514809897091941e6,6.765161526693553e6,6.765161649632242e6
11,30385,132,1,3600.103,3600.04,9.021,2.0,1.0879274828052476e7,1.029464262300526e7,1.0879274828052478e7
12,13,6,1,0.331,2.903,9.071,0.9999998385135882,693796.1921042913,693796.1921042915,693796.1921042914
13,28780,89,1,3600.082,3600.077,10.48,4.111111111111114,2.1399146097376894e7,1.8088124799936924e7,2.1399146097376898e7
14,32992,138,1,3600.137,3600.041,11.217,1.0,1.0559141181643289e7,1.0324566455721479e7,1.0559141181643292e7
15,33223,106,1,3600.024,3600.094,9.532,4.0,2.0338138453119997e7,1.799690137138634e7,2.058587620978145e7
16,30424,99,1,3600.106,3600.058,9.7,6.785714285714285,2.1207013588732623e7,1.835529376414601e7,2.1578974288795087e7
17,32562,165,1,3600.207,3600.131,12.749,1.0,8.534996644337302e6,8.407647718375057e6,8.534996644337304e6
18,23930,84,1,3600.234,3600.111,13.039,5.750000000000001,2.0801082599465296e7,1.6928895913713798e7,2.08010825994653e7
19,32098,114,1,3600.11,3600.033,9.292,3.0,1.8820969840513617e7,1.715693808816151e7,1.8820969840513628e7
1,28440,135,1,3600.318,3600.085,12.617,2.5499999999999936,1.627158146872032e7,1.6277560486944757e7,1.6271581468720328e7
20,28864,91,1,3600.108,3600.063,9.435,3.529411764705884,2.1399146097376894e7,1.8088205939652987e7,2.1399146097376898e7
21,42689,108,1,3600.004,589.067,9.598,1.0,8.532568949786875e6,8.532568949786877e6,8.532568949786875e6
22,32108,162,1,3600.029,2186.773,9.406,1.0,1.0106798284811784e7,1.0106798284812491e7,1.0106798284812493e7
23,48971,92,1,3600.073,348.201,11.925,1.0,5.159528039088591e6,5.159528039088594e6,5.159528039088594e6
24,31560,117,1,3600.059,3600.032,9.278,2.000001714158868,1.5687173304656573e7,1.4542496575153384e7,1.5687173304656578e7
25,59010,131,1,3600.13,782.965,10.475,0.15789473684210265,6.348132222280634e6,6.607029885460506e6,6.607029885460507e6
26,2,1,1,0.351,2.783,11.587,25.0,5784.427913595511,5784.427913449705,5784.427913595511
27,16,26,1,0.345,10.44,11.445,1.0,685966.9989537945,685966.9988851296,685966.9989537945
28,75,15,1,1.652,8.338,9.222,1.0,2.1309662209026497e6,2.1309662209026497e6,2.1309662209026497e6
29,65472,81,1,3600.004,498.671,9.204,0.529411764705884,5.421564315419461e6,6.144028257791931e6,6.144028257791931e6
2,67327,81,1,3600.003,3600.053,11.929,7.666666666666664,3.546983895197615e7,4.702740643757347e7,4.978474331946269e7
30,36392,131,1,3600.151,3600.04,10.05,0.19999999999999574,1.1494471558983833e7,1.098951543322667e7,1.1494471558983834e7
31,32291,133,1,3600.159,3600.027,9.327,3.0,1.4921770662703661e7,1.4398320792903978e7,1.4921770662703663e7
32,61474,48,1,3600.115,58.038,10.054,1.0,7.504971613338969e6,7.504971613338971e6,7.504971613338971e6
33,25074,67,1,3600.08,3600.268,11.719,5.599999999999998,3.289156959048008e7,2.4198143869697753e7,3.2891569590480093e7
34,26721,62,1,3600.351,3600.074,11.367,9.999999999999998,3.0130993061391655e7,2.366279403996912e7,3.0130993061391655e7
