instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,25732,52,1,3600.15,3600.052,10.091,9.2,2.885027166239655e7,1.7860601446411517e7,2.8850271662396558e7
11,26545,52,1,3600.034,3600.06,9.834,5.846153846153847,5.56147728620182e6,4.260696086723831e6,5.561477286201822e6
12,21309,42,1,3600.135,3600.032,9.828,8.25,2.982144446543923e7,1.5092206920110153e7,2.982144446543923e7
13,23640,45,1,3600.002,3600.143,11.447,9.0,2.5030870473978873e7,1.5490361495493136e7,2.5030870473978877e7
14,26075,79,1,3600.118,3600.043,10.544,3.0,7.675971129433089e6,6.181408992788103e6,7.675971129433091e6
15,25802,47,1,3600.062,3600.038,8.965,8.600000000000001,1.396195469114791e7,9.140997757207284e6,1.3961954691147912e7
16,27529,37,1,3600.041,3600.24,10.068,7.692307692307693,1.5886539949926326e7,1.1270528060765434e7,1.5886539949926328e7
17,30027,59,1,3600.172,3600.06,8.904,6.0,1.4364725440774685e7,1.0836985033862641e7,1.4490715939422533e7
18,29262,58,1,3600.021,3600.076,8.824,9.0,1.6550617739058532e7,1.3486204957555026e7,1.6550617739058534e7
19,24837,40,1,3600.03,3600.072,9.686,7.692307692307693,2.503634236125347e7,1.3241989101212615e7,2.502270398225791e7
1,24998,116,1,3600.084,3600.086,10.326,3.0,8.671142468633875e6,7.765325158134679e6,8.671142468633877e6
20,25485,43,1,3600.007,3600.061,10.087,10.583333333333263,2.4584966723867588e7,1.4598312144273225e7,2.4584966723867588e7
21,63196,45,1,3600.079,3600.102,9.215,9.866666666666667,1.1849357667184876e7,1.3078104637348255e7,2.0788654503854606e7
22,31213,141,1,3600.003,3600.059,9.606,1.0,4.512214869549838e6,4.136510750433595e6,4.512214869549839e6
23,28659,57,1,3600.193,3600.071,9.092,7.0,9.332397054617083e6,6.788271028045111e6,9.417203806293665e6
24,30282,86,1,3600.194,3600.044,9.147,4.571428571428569,8.24905498013476e6,7.26452240263835e6,8.249054980134759e6
25,29089,47,1,3600.026,3600.025,9.105,5.0,1.5270185313937975e7,1.0981435844857117e7,1.5270185313937979e7
26,24201,40,1,3600.12,3600.121,11.21,10.0,2.2001855314270437e7,1.4842183225430612e7,2.2001855314270437e7
27,55009,81,1,3600.006,3600.07,9.045,4.0,5.641039659327868e6,7.17071085348218e6,8.578581941330781e6
28,28665,48,1,3600.078,3600.032,9.12,16.933333333333337,1.788036619401617e7,1.3580981420935731e7,1.7880366194016173e7
29,26925,55,1,3600.096,3600.034,9.207,7.083333333333339,1.4089349317035194e7,9.976569578981556e6,1.4089349317035193e7
2,28858,58,1,3600.001,3600.068,8.894,5.363636363636363,1.4791269529160066e7,1.134057916779703e7,1.479126952916007e7
30,26992,44,1,3600.061,3600.049,9.234,11.499999999999968,3.0542938962678343e7,1.7704820621839676e7,3.0542938962678354e7
