instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,23889,36,1,3600.051,3600.033,10.027,9.615384615384613,2.8850271662396554e7,1.5228460957719548e7,2.8850271662396558e7
11,26052,52,1,3600.066,3600.125,9.153,4.0,5.56147728620182e6,3.787604381179236e6,5.561477286201822e6
12,22895,30,1,3600.226,3600.066,9.819,11.0,1.0e20,1.2458528805473186e7,2.982144446543923e7
13,23404,37,1,3600.189,3600.073,10.623,12.142857142857142,2.503087047397887e7,1.2764373093817564e7,2.5030870473978877e7
14,25571,46,1,3600.107,3600.1,10.39,6.0,7.675971129433089e6,4.98582582026875e6,7.675971129433091e6
15,24851,34,1,3600.035,3600.062,9.508,9.583333333333336,1.396195469114791e7,7.1322346440558955e6,1.3961954691147912e7
16,22618,34,1,3600.112,3600.053,10.805,10.0,1.5886539949926326e7,9.641053867717966e6,1.5886539949926328e7
17,23208,38,1,3600.003,3600.905,10.683,7.0,1.4364725440774685e7,9.073183468135405e6,1.4490715939422533e7
18,21784,33,1,3600.045,3600.036,10.795,12.0,1.6550617739058532e7,9.809168446429256e6,1.6550617739058534e7
19,20940,31,1,3600.104,3600.058,9.622,14.0,1.0e20,1.1222391670895379e7,2.502270398225791e7
1,25965,61,1,3600.023,3600.058,9.204,6.0,8.671142468633875e6,6.342258919815489e6,8.671142468633877e6
20,22423,34,1,3600.081,3600.052,9.657,11.0,2.4584966723867588e7,1.2549733106361477e7,2.4584966723867588e7
21,52821,35,1,3600.084,3600.049,10.269,11.000000000000002,1.0399424822101664e7,1.0843544245852042e7,2.0788654503854606e7
22,27954,96,1,3600.102,3600.112,9.538,3.0,4.512214869549839e6,3.760704390580983e6,4.512214869549839e6
23,23578,38,1,3600.187,3600.076,12.119,6.714285714285715,9.417203806293663e6,5.685848980607359e6,9.417203806293665e6
24,25687,59,1,3600.068,3600.077,9.216,6.0,8.249054980134719e6,5.664839727574615e6,8.249054980134759e6
25,24458,38,1,3600.022,3600.065,9.512,8.0,1.5270185313937975e7,9.593465419186233e6,1.5270185313937979e7
26,23931,35,1,3600.227,3600.075,10.679,13.666667878255753,2.2001855314270437e7,1.2889575288060345e7,2.2001855314270437e7
27,35323,60,1,3600.055,3600.119,10.098,4.0,5.641039659327868e6,6.4030540675410675e6,8.578581941330781e6
28,24324,35,1,3600.061,3600.036,9.115,14.200000199620206,1.788036619401617e7,1.0752172968552915e7,1.7880366194016173e7
29,21529,40,1,3600.069,3600.046,9.149,6.6923076923076925,1.4089349317035194e7,8.605843968057748e6,1.4089349317035193e7
2,23389,44,1,3600.171,3600.088,10.318,9.45454545454545,1.4791269529160066e7,9.739001696940308e6,1.479126952916007e7
30,21693,37,1,3600.008,3600.128,10.277,13.071428571428541,3.0542938962678347e7,1.4119625785070721e7,3.0542938962678354e7
31,34482,118,1,3600.174,3600.233,9.754,2.0,2.294381098510406e6,2.2943810505314907e6,2.5356112790434393e6
32,23751,34,1,3600.109,3600.047,9.007,10.0,1.597748750924281e7,9.25229613590997e6,1.5977487509242812e7
33,25982,67,1,3600.01,3600.065,10.401,3.0,5.947577398438483e6,4.213884917024932e6,5.947577398438484e6
34,22583,42,1,3600.002,3600.036,10.529,9.357142857142854,1.592567173979282e7,9.029566406118115e6,1.5925671739792824e7
35,26064,34,1,3600.207,3600.04,9.016,8.600000000000005,1.7273053783157647e7,9.79786183266813e6,1.727305378315765e7
36,26586,87,1,3600.096,3600.042,9.777,5.533335491097191,8.267684597371247e6,6.390046453319179e6,8.267684597371437e6
37,25981,59,1,3600.037,3600.098,8.899,8.599999999999996,1.2974471850335598e7,9.230184076657029e6,1.2974471850335602e7
38,22236,36,1,3600.128,3600.082,11.397,16.666666666666664,3.5677590178341605e7,1.8827665685950767e7,3.567759017834161e7
39,20101,38,1,3600.117,3600.051,11.776,10.0,1.0e20,1.2306260881570833e7,2.9409229306655336e7
3,23323,39,1,3600.092,3600.051,9.955,9.461538461538462,2.0048869693637155e7,1.0936594309273824e7,2.004886969363716e7
40,21282,32,1,3600.037,3600.117,11.966,17.199999999999996,3.7989469827869765e7,1.7477819492000196e7,3.7989469827869765e7
41,22656,36,1,3600.153,3600.07,10.702,14.571428571428562,3.519735676031698e7,1.714977771120898e7,3.5947978873698905e7
42,24638,40,1,3600.115,3600.092,9.036,9.733333333333361,1.7080702566143982e7,1.0473891009293009e7,1.7080702566143986e7
43,25251,50,1,3600.027,3600.112,9.101,7.000000000000001,1.0549601307779914e7,7.433715109698136e6,1.0549601307779916e7
44,30157,98,1,3600.094,3600.064,9.159,3.0000000000000018,3.1563393970007785e6,2.455673998968575e6,3.1563393970010453e6
45,23401,39,1,3600.173,3600.1,12.598,5.0,9.999828573810916e6,6.376501877576396e6,9.99982857381092e6
46,27462,42,1,3600.044,3600.032,9.063,5.0,1.3019821239807494e7,8.203391058632443e6,1.3149984724835485e7
47,19324,29,1,3600.125,3600.093,12.404,14.615384615384613,1.0e20,1.4146789287959605e7,3.408704589710038e7
48,24513,72,1,3600.193,3600.074,12.08,3.0,7.804046922105566e6,6.055971057056845e6,7.804046922105567e6
49,21333,30,1,3600.08,3600.113,9.984,13.0,2.414664208801718e7,1.282116392868966e7,2.4146642088017188e7
4,26533,63,1,3600.152,3600.324,9.357,6.466666666666667,7.804823790194644e6,5.854085468430292e6,7.8048237901946455e6
50,29323,124,1,3600.268,3600.208,9.95,2.0,2.8699971655275766e6,2.348885755118618e6,2.86999716552785e6
5,23992,50,1,3600.234,3600.032,9.507,9.928571428571429,1.2027128749344636e7,7.518221081921461e6,1.202712874934464e7
6,22511,55,1,3600.07,3600.098,12.15,7.0,8.244748131719329e6,5.9271454202368725e6,8.244748131719329e6
7,24452,33,1,3600.017,3600.028,9.198,14.416666666666666,3.1125647913578667e7,1.5756601995527336e7,3.1125647913578667e7
8,25173,100,1,3600.089,3600.063,10.198,3.0,4.336603311444607e6,3.4701062679472174e6,4.336603311444607e6
9,23420,31,1,3600.139,3600.048,10.072,14.533333333333331,2.976941651669083e7,1.3840311589900445e7,2.976941651669084e7
