instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,43872,70,1,1330.098,41.928,12.247,0.07142857142857072,2.518713354484554e7,2.5187133544845544e7,2.8850271662396558e7
11,4878,28,1,66.44,6.161,12.1,1.0,5.56147728620182e6,5.561477286201822e6,5.561477286201822e6
12,38897,121,1,3600.02,265.551,11.438,0.2307692307692264,2.910887979371196e7,2.5271237755543515e7,2.982144446543923e7
13,67386,135,1,3600.095,268.387,8.92,4.199191596399033e-6,2.4039627644230004e7,2.329627065605827e7,2.5030870473978877e7
14,2432,28,1,43.527,8.235,9.083,0.30769230769230305,7.377070054165552e6,7.377070054165553e6,7.675971129433091e6
15,142671,79,1,3600.001,43.273,9.827,2.2856594483755543e-6,1.2857148335426725e7,1.2857148335426662e7,1.3961954691147912e7
16,4502,42,1,49.934,11.097,10.513,1.0,1.5886539949926326e7,1.5886539949926328e7,1.5886539949926328e7
17,11262,47,1,233.523,27.182,10.06,1.0,1.3986768472266372e7,1.3986768357631152e7,1.4490715939422533e7
18,13626,55,1,153.813,17.38,9.423,0.9999998577930569,1.6550617739058532e7,1.6550617739058536e7,1.6550617739058534e7
19,70805,107,1,3600.058,136.699,9.039,1.714230315030818e-6,2.2666541867224306e7,2.1320080452920906e7,2.502270398225791e7
1,544,17,1,4.955,4.033,9.035,1.0,8.671142468633875e6,8.671142468633875e6,8.671142468633877e6
20,71380,98,1,3600.016,80.513,9.022,0.09999999999999905,2.3560699599887736e7,2.2280345614040244e7,2.4584966723867588e7
21,77576,72,1,3600.015,52.777,11.914,1.1999611956720058e-6,1.900075494476588e7,1.90005158067732e7,2.0788654503854606e7
22,48,15,1,0.61,3.295,8.896,1.0000000002000036,4.512214869549839e6,4.512214869549839e6,4.512214869549839e6
23,6444,59,1,94.489,19.099,9.309,0.1666666666666714,8.908377189379409e6,8.908377189379407e6,9.417203806293665e6
24,36,14,1,0.694,3.933,12.578,1.0,8.24905498013476e6,8.249054980134761e6,8.249054980134759e6
25,3662,45,1,56.436,12.98,9.074,0.07692307692307665,1.4513341063696362e7,1.4513341063696366e7,1.5270185313937979e7
26,6948,46,1,143.929,30.425,9.314,0.23076910610970458,2.070009197980429e7,2.07000914442609e7,2.2001855314270437e7
27,26998,41,1,335.753,8.924,9.632,1.0,8.57858194133078e6,8.578581941330783e6,8.578581941330781e6
28,6556,51,1,69.449,11.902,8.99,1.0,1.7767220270536795e7,1.77672202705368e7,1.7880366194016173e7
29,40950,69,1,985.973,35.516,10.731,1.0,1.3466242056517914e7,1.3466242056518182e7,1.4089349317035193e7
2,4674,27,1,56.771,6.183,11.759,0.5833333333333286,1.4668040914308848e7,1.4668040914308848e7,1.479126952916007e7
30,45813,146,1,3600.077,304.629,8.91,0.6923076923076934,3.0080285744814254e7,2.753569297848751e7,3.0542938962678354e7
31,10,14,1,0.375,3.428,9.345,1.0,2.535611279043439e6,2.53561127904344e6,2.5356112790434393e6
32,6192,54,1,114.675,24.003,12.088,0.5,1.5376966901769593e7,1.5376966901769597e7,1.5977487509242812e7
33,154,12,1,1.55,3.257,9.195,1.0,5.947577398438483e6,5.9475773984384835e6,5.947577398438484e6
34,30632,66,1,652.229,26.529,9.95,3.0,1.5012936838520823e7,1.5012936838520825e7,1.5925671739792824e7
35,5806,43,1,162.238,21.663,9.176,0.2727272727272734,1.5984198029658953e7,1.5984198029658955e7,1.727305378315765e7
36,294,20,1,2.422,3.764,9.013,1.0,8.267684597371435e6,8.267684597371437e6,8.267684597371437e6
37,1984,13,1,22.667,3.752,8.883,1.0,1.2974471850335596e7,1.29744718503356e7,1.2974471850335602e7
38,33128,61,1,1078.15,42.642,10.07,0.2666677025456465,3.199160855548217e7,3.1991608555482175e7,3.567759017834161e7
39,40901,108,1,3600.075,231.381,9.802,0.18181818181817988,2.916314706358386e7,2.4610485621722605e7,2.9409229306655336e7
3,17398,47,1,208.941,10.962,8.944,1.0,1.8877278467995718e7,1.887727846799572e7,2.004886969363716e7
40,48389,130,1,3600.001,588.144,12.205,4.285632862366384e-6,3.697655333088677e7,3.4317543018352255e7,3.7989469827869765e7
41,48230,70,1,1307.049,40.986,9.081,4.0,3.1121407665384404e7,3.1121407665384397e7,3.5947978873698905e7
42,39930,65,1,933.848,28.127,9.367,0.2142857142857153,1.6118771175659195e7,1.6118771175659195e7,1.7080702566143986e7
43,184,28,1,4.074,7.799,9.193,1.0,1.0549601307779914e7,1.0549601307779917e7,1.0549601307779916e7
44,30,15,1,0.527,3.976,10.659,2.0,3.156339397001045e6,3.1563393970010453e6,3.1563393970010453e6
45,520,28,1,7.277,8.93,10.063,1.0,9.999828573810916e6,9.999828573810918e6,9.99982857381092e6
46,3548,36,1,52.363,11.791,9.374,0.07692307692307665,1.2368994896631068e7,1.236899447828651e7,1.3149984724835485e7
47,41665,112,1,3600.116,350.226,9.382,0.25,3.373923991670326e7,2.8638431724936444e7,3.408704589710038e7
48,64,22,1,0.741,4.01,9.233,1.0,7.804046922105567e6,7.8040469221055675e6,7.804046922105567e6
49,83582,67,1,2685.75,40.054,8.994,3.999904009788224e-6,2.1657465517341647e7,2.1657465508473445e7,2.4146642088017188e7
4,732,29,1,5.905,5.553,9.001,0.9999999345007495,7.804823790194644e6,7.804823790194645e6,7.8048237901946455e6
50,16,9,1,0.376,2.453,9.229,1.0000001326831693,2.8699971655278495e6,2.86999716552785e6,2.86999716552785e6
5,7872,39,1,106.594,9.479,8.974,0.2307692307692264,1.1651399750630822e7,1.1651399750630822e7,1.202712874934464e7
6,230,15,1,1.994,3.177,9.26,2.0,8.244748131719329e6,8.244748131719332e6,8.244748131719329e6
7,75986,93,1,3600.07,93.084,9.058,0.07142857142857295,2.9332600128490917e7,2.83078883528891e7,3.1125647913578667e7
8,146,8,1,2.027,2.632,9.022,1.0,4.336603311444607e6,4.336603311444608e6,4.336603311444607e6
9,84053,92,1,3600.047,80.362,11.518,0.07692272095744102,2.6397426006621152e7,2.6281150471791163e7,2.976941651669084e7
