instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,19886,32,1,3600.073,3600.029,9.053,13.0,1.0e20,1.5093421891917884e7,3.9293036683746554e7
11,19934,27,1,3600.227,3600.043,9.237,13.416666666666668,1.0e20,1.4212778824667875e7,4.171479950721086e7
12,18513,21,1,3600.214,3600.027,9.107,12.0,1.0e20,1.1451193439755112e7,3.422704426971655e7
13,18999,29,1,3600.223,3600.034,9.029,12.5,1.0e20,1.2541020746307198e7,3.812221436565347e7
14,22792,27,1,3600.111,3600.035,9.02,9.8,1.0e20,9.405815860180555e6,2.533134074870268e7
15,23055,33,1,3600.11,3600.032,8.92,12.000000000000052,1.0e20,1.048880939569959e7,2.5877239908225417e7
16,21258,34,1,3600.018,3600.041,9.118,12.0,1.0e20,1.4103214363583138e7,3.59810071678156e7
17,18830,23,1,3600.122,3600.032,9.194,16.0,1.0e20,1.4034868361596622e7,4.77170899449869e7
18,19077,21,1,3600.013,3600.029,9.293,14.0,1.0e20,1.124124510478625e7,3.6103378518716484e7
19,20692,26,1,3600.227,3600.039,9.22,12.16666666666669,1.0e20,1.0530011031496143e7,2.6935560185444992e7
1,21602,31,1,3600.205,3600.046,8.988,12.571428571428571,1.0e20,1.1648670902594695e7,3.1578822704526052e7
20,22676,33,1,3600.238,3600.026,8.897,9.0,2.119525589273108e7,9.682356884162165e6,2.1195255892731093e7
21,20430,31,1,3600.131,3600.032,9.077,13.928571428571427,1.0e20,1.5081447495190816e7,3.934169956346823e7
22,19340,21,1,3600.047,3600.055,8.915,13.600000000000001,1.0e20,1.0037945672935931e7,3.3740897166657425e7
23,14537,23,1,3600.16,3600.045,12.743,13.363636363636363,1.0e20,1.1523727102888271e7,3.544674838388175e7
24,17652,26,1,3600.1,3600.05,9.922,15.0,1.0e20,1.5185346881588344e7,4.206815019816934e7
25,15971,34,1,3600.113,3600.025,9.434,12.769230769230768,1.0e20,1.359772692465752e7,4.0668833470124796e7
26,16400,30,1,3600.208,3600.031,10.583,10.333333333333334,1.0e20,9.936309560302658e6,2.9921287913757637e7
27,15269,22,1,3600.196,3600.045,11.833,14.818181818181817,1.0e20,1.1641610674911734e7,3.8611328912869215e7
28,13086,28,1,3600.212,3600.031,10.896,15.0,1.0e20,1.6766859832617618e7,5.157959541850291e7
29,18002,31,1,3600.174,3600.054,10.198,14.0,1.0e20,1.333196629182962e7,3.579682188602739e7
2,20420,34,1,3600.034,3600.05,9.201,12.428571428571429,1.0e20,1.5454255498212488e7,4.205438996369476e7
30,16659,27,1,3600.226,3600.063,12.524,11.0,1.0e20,1.1310737755747603e7,3.0071228599164914e7
31,14553,28,1,3600.142,3600.045,14.568,12.8,1.0e20,1.3949058282943165e7,4.671485123420963e7
32,17964,26,1,3600.052,3600.064,9.898,12.999999999999996,1.0e20,1.3238121365991872e7,3.819540681918876e7
33,17603,26,1,3600.12,3600.034,9.926,11.818181818181817,1.0e20,1.0461191265721193e7,2.911388601855658e7
34,17575,28,1,3600.179,3600.049,10.191,14.666666666666668,1.0e20,1.2466062476509955e7,3.691620414761531e7
35,19269,22,1,3600.074,3600.037,9.919,10.833333333333334,1.0e20,8.375478800973386e6,2.432756398026558e7
36,19298,35,1,3600.222,3600.041,9.422,10.999999999999998,2.143904618869219e7,1.0604603702396074e7,2.1439046188692193e7
37,19163,26,1,3600.137,3600.028,9.534,12.714285715657141,1.0e20,9.901480436544847e6,3.2302195046575863e7
38,16723,28,1,3600.23,3600.037,10.18,15.083333333333334,1.0e20,1.4508256536559192e7,4.228069591295288e7
39,19800,33,1,3600.268,3600.06,9.501,8.666666666666664,1.0e20,7.3677157111080475e6,2.0260390698314495e7
3,21878,26,1,3600.206,3600.038,8.941,13.999999999999961,1.0e20,1.2329349908164544e7,3.2235010382947598e7
40,19084,37,1,3600.272,3600.091,9.361,11.0,2.6990487022724397e7,1.2604659730943918e7,2.6990487022724405e7
41,18220,23,1,3600.066,3600.062,10.203,11.0,1.0e20,9.888081381972546e6,3.016391086473172e7
42,17208,26,1,3600.028,3600.033,10.238,13.166666666666668,1.0e20,1.1410052956698671e7,3.534504335226442e7
43,19259,28,1,3600.29,3600.077,10.005,9.461538461538462,1.0e20,8.902435597960515e6,2.19930856554004e7
44,15786,32,1,3600.082,3600.029,10.149,13.636363636363637,1.0e20,1.3971906040065559e7,4.1410205124315e7
45,18691,27,1,3600.187,3600.051,10.479,12.0,1.0e20,9.575985816099424e6,2.58420957349277e7
46,18792,36,1,3600.076,3600.025,9.878,11.642857142857142,1.0e20,1.4395139828213692e7,3.747961781951852e7
47,19399,28,1,3600.035,3600.08,9.882,11.249999999999998,1.0e20,1.1343789031408664e7,2.9467125446422957e7
48,15537,26,1,3600.095,3600.078,10.195,14.428571430114289,1.0e20,1.046354011454156e7,3.50381320059481e7
49,15590,29,1,3600.016,3600.035,10.565,14.923076923076923,1.0e20,1.4960529711036522e7,4.779839124039523e7
4,19519,27,1,3600.032,3600.028,8.926,12.416666666666668,1.0e20,1.1849330668962188e7,3.6055900352063954e7
50,17247,31,1,3600.078,3600.114,11.228,14.666666666666666,1.0e20,1.4141869027900098e7,3.699350045179888e7
5,23666,42,1,3600.092,3600.041,8.892,7.272727272727261,2.0303836773045123e7,8.506146470262976e6,2.0303836773045115e7
6,13263,22,1,3600.273,3600.053,14.25,16.692307692307693,1.0e20,1.2185037573315978e7,4.33901905175861e7
7,15853,23,1,3600.115,3600.083,14.249,12.0,1.0e20,1.0757569249200562e7,3.419669020867652e7
8,17673,27,1,3600.048,3600.087,10.65,11.75,1.0e20,1.3301230495682985e7,3.418273670311108e7
9,18991,31,1,3600.211,3600.033,9.041,15.666666666666668,1.0e20,1.405533277402031e7,4.0038371064565144e7
