instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,13,13,1,0.453,2.131,9.142,1.0,3.9293036683746554e7,3.9293036683746554e7,3.9293036683746554e7
11,16,14,1,0.609,2.357,9.461,0.5000000001500009,4.171479950721085e7,4.171479950721085e7,4.171479950721086e7
12,16,15,1,0.857,2.884,9.782,0.625,3.422704426971655e7,3.422704426971655e7,3.422704426971655e7
13,17,16,1,0.785,3.398,12.597,0.6363636363636367,3.812221436565347e7,3.812221436565347e7,3.812221436565347e7
14,12,12,1,0.482,2.425,10.158,1.8181818181818201,2.533134074870268e7,2.533134074870268e7,2.533134074870268e7
15,12,11,1,0.344,2.069,9.139,1.0000000002000036,2.587723990822541e7,2.587723990822541e7,2.5877239908225417e7
16,13,13,1,0.502,2.622,11.072,0.875,3.5981007167815596e7,3.5981007167815596e7,3.59810071678156e7
17,18,16,1,0.533,2.347,9.041,0.4285714285714306,4.7717089944986895e7,4.7717089944986895e7,4.77170899449869e7
18,15,13,1,0.402,2.276,9.366,0.25,3.610337851871649e7,3.610337851871649e7,3.6103378518716484e7
19,10,10,1,0.364,2.411,9.932,1.0000000002000036,2.6935560185444996e7,2.6935560185444996e7,2.6935560185444992e7
1,11,10,1,0.335,2.057,9.109,2.0,3.157882270452605e7,3.157882270452605e7,3.1578822704526052e7
20,8,8,1,0.429,3.091,12.362,1.0,2.1195255892731093e7,2.1195255892731093e7,2.1195255892731093e7
21,15,14,1,0.498,2.377,9.602,1.0,3.934169956346823e7,3.934169956346823e7,3.934169956346823e7
22,14,14,1,0.419,2.235,8.864,1.0,3.3740897166657425e7,3.3740897166657425e7,3.3740897166657425e7
23,16,15,1,0.514,2.335,9.012,0.8333333333333321,3.5446748383881755e7,3.5446748383881755e7,3.544674838388175e7
24,13,13,1,0.732,3.604,11.856,1.0000000002000036,4.2068150198169336e7,4.2068150198169336e7,4.206815019816934e7
25,16,15,1,0.683,2.884,11.218,1.0,4.066883347012481e7,4.066883347012481e7,4.0668833470124796e7
26,17,15,1,0.548,2.437,9.718,1.0,2.9921287913757626e7,2.9921287913757626e7,2.9921287913757637e7
27,16,15,1,0.559,2.288,8.836,1.0,3.861132891286922e7,3.861132891286922e7,3.8611328912869215e7
28,20,18,1,0.721,2.484,9.23,1.0000000000000016,5.1579595418502904e7,5.1579595418502904e7,5.157959541850291e7
29,15,14,1,0.515,2.592,12.005,1.0,3.579682188602738e7,3.579682188602738e7,3.579682188602739e7
2,15,14,1,0.548,2.743,12.413,1.0000000002000036,4.205438996369476e7,4.205438996369476e7,4.205438996369476e7
30,13,12,1,0.375,2.063,9.116,1.0000000002000036,3.0071228599164914e7,3.0071228599164914e7,3.0071228599164914e7
31,16,16,1,0.647,3.004,11.291,1.0,4.6714851234209634e7,4.6714851234209634e7,4.671485123420963e7
32,15,15,1,0.378,2.158,9.038,0.25,3.8195406819188766e7,3.8195406819188766e7,3.819540681918876e7
33,12,11,1,0.507,2.266,9.705,0.7999999999999988,2.911388601855657e7,2.911388601855657e7,2.911388601855658e7
34,15,13,1,0.509,2.676,11.093,0.42857142857142705,3.691620414761531e7,3.691620414761531e7,3.691620414761531e7
35,13,10,1,0.452,2.267,9.661,1.8888888888888893,2.4327563980265573e7,2.4327563980265573e7,2.432756398026558e7
36,9,10,1,0.295,2.027,9.271,2.0,2.143904618869219e7,2.143904618869219e7,2.1439046188692193e7
37,13,12,1,0.428,2.123,8.855,0.3999999999999986,3.230219504657585e7,3.230219504657585e7,3.2302195046575863e7
38,17,16,1,0.59,2.542,10.265,0.400000000140011,4.2280695912952885e7,4.2280695912952885e7,4.228069591295288e7
39,9,11,1,0.296,2.041,9.137,3.000000000400007,2.0260390698314495e7,2.0260390698314495e7,2.0260390698314495e7
3,11,12,1,0.33,2.214,9.146,1.000000000000007,3.2235010382947598e7,3.2235010382947598e7,3.2235010382947598e7
40,11,7,1,0.373,2.681,10.845,6.0008206329132285,2.69904870227244e7,2.69904870227244e7,2.6990487022724405e7
41,13,10,1,0.37,2.084,9.19,1.0000000000000033,3.016391086473172e7,3.016391086473172e7,3.016391086473172e7
42,16,15,1,0.577,2.343,8.943,1.0000000002000036,3.534504335226441e7,3.534504335226441e7,3.534504335226442e7
43,12,11,1,0.448,2.28,9.89,1.000000000200007,2.1993085655400395e7,2.1993085655400395e7,2.19930856554004e7
44,15,14,1,0.587,3.105,12.196,1.0000000002000036,4.1410205124315e7,4.1410205124315e7,4.1410205124315e7
45,15,14,1,0.558,2.781,11.271,1.0000000002000036,2.5842095734927695e7,2.5842095734927695e7,2.58420957349277e7
46,13,14,1,0.496,2.634,11.175,2.0,3.7479617819518514e7,3.7479617819518514e7,3.747961781951852e7
47,11,12,1,0.403,2.465,10.503,1.3999999999999986,2.946712544642295e7,2.946712544642295e7,2.9467125446422957e7
48,16,15,1,0.573,2.775,11.357,1.3999999999999986,3.50381320059481e7,3.50381320059481e7,3.50381320059481e7
49,19,18,1,0.783,2.901,11.107,1.0,4.779839124039523e7,4.779839124039523e7,4.779839124039523e7
4,13,12,1,0.458,2.394,9.33,1.0000000002000042,3.605590035206395e7,3.605590035206395e7,3.6055900352063954e7
50,12,11,1,0.426,2.454,10.656,1.0000000002000036,3.699350045179888e7,3.699350045179888e7,3.699350045179888e7
5,9,7,1,0.437,2.414,10.015,2.3333333333333357,2.0303836773045123e7,2.0303836773045123e7,2.0303836773045115e7
6,15,16,1,0.653,3.238,13.066,1.0,4.339019051758609e7,4.339019051758609e7,4.33901905175861e7
7,14,13,1,0.661,3.433,11.67,1.3333333333333357,3.419669020867652e7,3.419669020867652e7,3.419669020867652e7
8,14,14,1,0.406,2.109,9.13,0.7777777777777786,3.418273670311108e7,3.418273670311108e7,3.418273670311108e7
9,17,15,1,0.562,2.649,10.686,0.5,4.003837106456515e7,4.003837106456515e7,4.0038371064565144e7
