instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,23057,48,1,3600.061,3600.037,10.316,10.0,3.1529393560833253e7,1.5575147086821e7,3.1529393560833253e7
11,23320,35,1,3600.059,3600.096,10.119,11.785714285714265,1.0e20,1.755974695380299e7,3.43069168442236e7
12,18866,36,1,3600.002,3600.029,10.984,12.384615384615385,2.2966722601175733e7,1.731341867427679e7,4.255744399749081e7
13,24847,41,1,3600.065,3600.05,10.465,11.285714285714286,1.0e20,1.62851818503253e7,3.0132975358277902e7
14,22045,40,1,3600.206,3600.038,10.574,11.0,1.0e20,1.6012810406242318e7,3.2147285966865826e7
15,19942,44,1,3600.217,3600.052,10.501,11.285714285714283,1.0e20,1.634958880130629e7,3.6039196450050615e7
16,25784,35,1,3600.219,3600.063,10.303,10.642857142857142,1.0e20,1.392315157947925e7,2.6343257451726142e7
17,21467,42,1,3600.118,3600.042,10.419,13.0,1.0e20,1.8275240054011934e7,3.699211939051355e7
18,18607,35,1,3600.049,3600.036,11.101,12.842105263157896,1.0e20,1.4536028474568043e7,3.388169571975981e7
19,22750,41,1,3600.078,3600.052,10.055,13.0,1.0e20,1.4621212577825913e7,3.055830708104828e7
1,16960,40,1,3600.311,3600.074,13.516,12.100000000000001,1.0e20,2.193771074149377e7,3.802154965672184e7
20,22201,44,1,3600.051,3600.042,9.955,11.764705882352946,1.0e20,1.6087236543988733e7,3.443816908555472e7
21,22131,40,1,3600.244,3600.042,9.676,13.25,1.0e20,1.8857336212076213e7,4.116295929027569e7
22,21259,44,1,3600.088,3600.039,9.923,9.399999999999999,1.0e20,1.2119993922921753e7,2.2853837401475627e7
23,22876,49,1,3600.001,3600.033,9.676,12.000004998704897,2.394452401706408e7,1.8054806798638e7,3.5714939207072705e7
24,17874,41,1,3600.071,3600.046,9.777,10.285714285714288,1.0e20,1.5013596996895825e7,3.422068018489677e7
25,25522,36,1,3600.168,3600.022,9.949,10.636363636363637,1.0e20,1.1301147783730803e7,2.347916888536596e7
26,21063,38,1,3600.158,3600.03,9.804,9.0,1.0e20,1.3149967816067161e7,2.6832192565810695e7
27,18656,38,1,3600.08,3600.044,11.378,12.25,1.0e20,1.792087624157177e7,4.102686730507045e7
28,14530,45,1,3600.044,3600.051,12.605,17.727272727272727,1.0e20,2.2533230130820572e7,5.011559867446363e7
29,23456,38,1,3600.109,3600.029,10.05,10.0,1.0e20,1.3512488852069182e7,2.7021386089335974e7
2,23197,49,1,3600.028,3600.041,9.65,9.0,1.0e20,1.3317765349189121e7,2.6510354318149246e7
30,24686,36,1,3600.163,3600.084,9.589,11.636363636363637,3.018142646954083e7,1.4604725426585268e7,3.0181426469540834e7
31,18746,43,1,3600.022,3600.05,9.186,11.999999999999995,1.0e20,1.7711947175238896e7,3.9676677903174594e7
32,22112,41,1,3600.062,3600.03,10.264,12.0,1.0e20,1.4267593546882026e7,3.1242250824206837e7
33,22191,47,1,3600.187,3600.038,10.163,12.333333333333329,1.0e20,1.508193038701024e7,3.0724301776407897e7
34,21431,43,1,3600.209,3600.032,10.024,11.333333333333332,1.0e20,1.4883032333302727e7,3.1299513303699996e7
35,20178,43,1,3600.04,3600.039,10.262,13.928571428571429,1.0e20,2.0370638751804326e7,4.8237063959891394e7
36,22904,45,1,3600.021,3600.034,9.84,9.083333333333334,2.6257670327304006e7,1.3321882251909623e7,2.6257670327304006e7
37,22898,44,1,3600.127,3600.046,11.087,10.846153846153847,2.4462804496373005e7,1.4398139455263875e7,2.4462804496373005e7
38,22895,48,1,3600.047,3600.029,9.603,11.899999999999999,1.0e20,1.6408103862938132e7,3.449035022841368e7
39,25036,52,1,3600.135,3600.078,9.593,9.0,1.972177369838127e7,1.2913340199006304e7,1.9721773698381275e7
3,21019,39,1,3600.046,3600.022,9.38,13.083333333333334,1.0e20,1.6753646004672386e7,3.875913035571566e7
40,13337,41,1,3600.027,3600.106,12.48,13.083333333333327,1.0e20,1.628115138645907e7,3.7029738931704625e7
41,22659,45,1,3600.084,3600.024,9.698,10.454545454545455,1.0e20,1.4243746804737741e7,3.0208128369439404e7
42,22229,45,1,3600.205,3600.102,11.351,10.0,2.1435871801913213e7,1.4090401897712171e7,2.143587180191321e7
43,22436,46,1,3600.027,3600.023,10.198,12.7,1.0e20,1.8438363798492376e7,4.289262235331333e7
44,15734,38,1,3600.157,3600.022,10.432,14.583333333333314,1.0e20,2.309081122286319e7,5.534366370959462e7
45,22923,36,1,3600.212,3600.05,9.282,10.0,1.0e20,1.3219357330623098e7,2.839344410421381e7
46,18463,44,1,3600.077,3600.042,10.73,10.499999999999982,1.0e20,1.5200521597371774e7,3.335508232309548e7
47,17371,42,1,3600.107,3600.025,11.272,13.846153846153847,1.0e20,1.8699388753222324e7,4.52074029372181e7
48,20990,42,1,3600.166,3600.04,10.737,10.0,2.4237056379126523e7,1.184583956311215e7,2.4237056379126523e7
49,21971,37,1,3600.072,3600.04,10.386,12.692307692307693,1.0e20,1.307945214973901e7,2.8191903546696153e7
4,22122,41,1,3600.214,3600.046,10.218,11.666666666666671,1.0e20,1.4070416788057517e7,2.848289548488076e7
50,20833,41,1,3600.171,3600.048,10.371,11.1875,1.0e20,1.5830261628231049e7,3.2387721899424113e7
5,21185,46,1,3600.002,3600.039,10.757,10.384616768256336,1.181562839210163e7,1.283206681605165e7,2.4745898361904055e7
6,22926,31,1,3600.221,3600.049,10.268,10.785714285714286,1.0e20,1.5182993053203207e7,3.2515053913435765e7
7,21344,43,1,3600.129,3600.024,9.772,13.058823529411768,1.0e20,1.7432044276837125e7,4.0906641704874374e7
8,19688,44,1,3600.187,3600.071,9.721,11.000000000000009,1.0e20,1.9079205771838687e7,4.044042896537971e7
9,19533,44,1,3600.17,3600.039,12.532,12.53846153846154,1.0e20,2.165707856440685e7,4.725021439767641e7
