instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,8,8,1,0.366,2.506,11.149,1.0000000002000036,1.4477943243833344e7,1.4477943243833344e7,1.4477943243833344e7
11,11,10,1,0.429,2.805,11.943,0.7499999999999964,2.7385485591308113e7,2.7385485591308113e7,2.738548559130811e7
12,5,4,1,0.348,2.819,12.374,1.0,2.7974154201071758e7,2.7974154201071758e7,2.7974154201071758e7
13,6,6,1,0.342,2.694,11.92,2.0,1.8230847115207665e7,1.8230847115207665e7,1.8230847115207665e7
14,11,9,1,0.388,2.449,10.87,3.0,2.8945220755180188e7,2.8945220755180188e7,2.8945220755180184e7
15,12,11,1,0.489,2.971,12.353,1.0,2.926663275729001e7,2.926663275729001e7,2.9266632757290013e7
16,4,3,1,0.504,3.62,16.244,4.0,1.2210600031979885e7,1.2210600031979885e7,1.2210600031979885e7
17,8,6,1,0.408,2.903,12.559,3.0,1.8395344065670405e7,1.8395344065670405e7,1.8395344065670405e7
18,6,5,1,0.401,2.745,12.122,2.0,2.8187512054632127e7,2.8187512054632127e7,2.8187512054632135e7
19,6,5,1,0.311,2.444,10.956,2.0,1.810571910123508e7,1.810571910123508e7,1.810571910123508e7
1,7,4,1,0.258,1.983,8.767,2.0,9.234499040999707e6,9.234499040999707e6,9.234499040999707e6
20,4,5,1,0.325,2.622,11.851,6.0,1.8186722944160674e7,1.8186722944160674e7,1.8186722944160677e7
21,2,1,1,0.35,2.787,13.027,27.0,7247.621393697333,7247.621393697333,7247.621393697333
22,4,6,1,0.472,3.757,15.871,1.0000000002000036,7.972141519279096e6,7.972141519279096e6,7.972141519279095e6
23,7,4,1,0.385,2.515,11.501,9.0,1.5304821958781965e7,1.5304821958781965e7,1.5304821958781965e7
24,10,8,1,0.356,2.427,11.001,1.0,2.0260176902929068e7,2.0260176902929068e7,2.0260176902929064e7
25,4,3,1,0.322,2.683,11.856,6.0,8.87532151716363e6,8.87532151716363e6,8.875321517163634e6
26,9,7,1,0.473,2.821,12.37,3.6666666666666643,2.4729015353611823e7,2.4729015353611823e7,2.4729015353611823e7
27,9,8,1,0.372,2.75,11.623,1.0,2.4148013118931487e7,2.4148013118931487e7,2.4148013118931487e7
28,7,7,1,0.317,2.419,10.923,2.0,1.8326783039098427e7,1.8326783039098427e7,1.8326783039098423e7
29,8,7,1,0.442,2.682,11.88,0.2727272727272734,1.9492209565335654e7,1.9492209565335654e7,1.9492209565335654e7
2,7,6,1,0.328,2.403,11.114,1.0,1.422743224781055e7,1.422743224781055e7,1.4227432247810552e7
30,3,5,1,0.395,3.543,14.757,8.0,9.097042781049583e6,9.097042781049583e6,9.097042781049587e6
31,7,4,1,0.359,3.048,12.378,1.0,2.25967744674044e7,2.25967744674044e7,2.2596774467404395e7
32,5,5,1,0.398,2.74,11.912,1.0,8.051071358171999e6,8.051071358171999e6,8.051071358171998e6
33,7,6,1,0.331,2.415,11.004,2.0,1.789519738913332e7,1.789519738913332e7,1.7895197389133327e7
34,8,5,1,0.361,2.672,11.926,2.0,2.163004157253544e7,2.163004157253544e7,2.1630041572535444e7
35,7,5,1,0.475,3.701,15.448,1.7142857142857153,1.2997843404006224e7,1.2997843404006224e7,1.2997843404006224e7
36,8,6,1,0.378,2.78,12.258,3.0,3.5835694566518135e7,3.5835694566518135e7,3.583569456651814e7
37,4,4,1,0.403,3.003,12.439,1.0,9.695148604974702e6,9.695148604974702e6,9.695148604974706e6
38,8,7,1,0.337,2.458,10.9,1.7777777777777837,2.603801534393025e7,2.603801534393025e7,2.603801534393025e7
39,9,8,1,0.289,2.124,9.487,2.0,2.460281946684476e7,2.460281946684476e7,2.4602819466844752e7
3,6,6,1,0.323,2.152,9.231,3.0,1.9834949581853136e7,1.9834949581853136e7,1.9834949581853136e7
40,8,7,1,0.277,2.057,9.194,1.0,1.4502977028812416e7,1.4502977028812416e7,1.4502977028812416e7
41,6,7,1,0.297,2.398,10.256,2.0,2.189355639047259e7,2.189355639047259e7,2.1893556390472595e7
42,8,7,1,0.365,2.737,12.285,1.0,1.9378255439534526e7,1.9378255439534526e7,1.937825543953453e7
43,4,2,1,0.461,3.754,15.374,14.0,3.8027453903671773e6,3.8027453903671773e6,3.8027453903671782e6
44,2,1,1,0.287,2.439,11.348,33.0,10569.368296311355,10569.368296311355,10569.368296311353
45,5,5,1,0.341,2.744,12.426,3.0,5.096363451178011e6,5.096363451178011e6,5.096363451178011e6
46,6,4,1,0.364,3.06,12.33,1.0,1.5404580289430872e7,1.5404580289430872e7,1.540458028943087e7
47,6,7,1,0.338,2.521,11.26,1.0,1.893760322512148e7,1.893760322512148e7,1.893760322512148e7
48,5,5,1,0.333,2.727,12.378,3.0,9.247789669235218e6,9.247789669235218e6,9.247789669235218e6
49,8,6,1,0.466,3.279,13.975,4.0,1.9117630565408e7,1.9117630565408e7,1.9117630565408e7
4,5,3,1,0.252,1.974,8.727,7.0,2.08587016796359e7,2.08587016796359e7,2.08587016796359e7
50,2,1,1,0.278,2.428,11.096,30.0,3797.2545888069444,3797.2545888069444,3797.2545888069444
5,6,6,1,0.28,2.147,9.423,3.000000000400007,1.4191191269641835e7,1.4191191269641835e7,1.4191191269641837e7
6,4,4,1,0.273,2.201,9.738,2.0,1.0451555190274667e7,1.0451555190274667e7,1.0451555190274669e7
