instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,23871,40,1,3600.192,3600.089,10.581,10.0,1.4477943243833343e7,9.995203184059251e6,1.4477943243833344e7
11,18850,36,1,3600.071,3600.037,11.395,10.399999999999977,1.0e20,1.277463967429769e7,2.738548559130811e7
12,25985,45,1,3600.128,3600.263,9.816,12.0,2.797415420107175e7,1.5775068077865068e7,2.7974154201071758e7
13,25694,42,1,3600.001,3600.175,9.365,10.333333333333336,1.6893801224898413e7,1.051483783637807e7,1.8230847115207665e7
14,22265,36,1,3600.123,3600.35,9.134,13.33333351734893,2.8945220755180188e7,1.3023153527934e7,2.8945220755180184e7
15,21753,33,1,3600.091,3600.201,10.864,12.133333333333335,1.0e20,1.2580600741770012e7,2.9266632757290013e7
16,27971,47,1,3600.03,3600.17,9.476,6.0,1.2210600031979688e7,8.070950755683779e6,1.2210600031979885e7
17,24106,41,1,3600.035,3600.035,9.286,13.142857142857142,1.8395344065670405e7,1.0605872177585391e7,1.8395344065670405e7
18,24757,35,1,3600.289,3600.035,10.463,11.0,2.805457770816309e7,1.5692857818509223e7,2.8187512054632135e7
19,25571,37,1,3600.236,3600.075,10.803,10.0,1.787365111086028e7,1.033115555026458e7,1.810571910123508e7
1,25043,73,1,3600.13,3600.035,10.098,5.0,9.234499040999705e6,7.183367645891145e6,9.234499040999707e6
20,23847,35,1,3600.169,3600.057,10.212,10.266666666666667,1.8186722944160674e7,1.141277081523236e7,1.8186722944160677e7
21,2,1,1,0.339,2.724,11.95,27.0,7247.621393697333,7247.621393590234,7247.621393697333
22,26708,56,1,3600.175,3600.098,10.121,6.0,7.9721415192790935e6,5.405848097363852e6,7.972141519279095e6
23,24263,39,1,3600.227,3600.157,10.577,8.0,1.5304821958781963e7,9.07018995077172e6,1.5304821958781965e7
24,22834,35,1,3600.053,3600.083,10.443,11.615384615384615,2.0260176902929064e7,1.1596710740095431e7,2.0260176902929064e7
25,20490,48,1,3600.172,3600.208,13.817,5.0,8.87532151716363e6,5.96491439441457e6,8.875321517163634e6
26,18862,39,1,3600.108,3600.189,13.784,12.0,2.4729015353611823e7,1.2563741686312748e7,2.4729015353611823e7
27,21954,31,1,3600.062,3600.082,10.603,14.099999999999994,2.4148013118931487e7,1.169006430203031e7,2.4148013118931487e7
28,21954,38,1,3600.19,3600.069,11.521,10.0,1.8209443542301737e7,1.137629744455181e7,1.8326783039098423e7
29,25491,37,1,3600.117,3600.067,9.503,10.153846153846157,1.9492209565335654e7,9.94209946699432e6,1.9492209565335654e7
2,26382,39,1,3600.217,3600.075,11.502,8.400000000000002,1.3888737695152847e7,9.71151618202056e6,1.4227432247810552e7
30,24985,48,1,3600.238,3600.095,10.845,5.0,9.097042781049581e6,5.909557382945053e6,9.097042781049587e6
31,23804,36,1,3600.159,3600.025,19.067,10.307692307692307,2.2596774467404395e7,1.0832722466739183e7,2.2596774467404395e7
32,25330,54,1,3600.23,3600.041,9.601,4.0,8.051071358171998e6,5.185853867427684e6,8.051071358171998e6
33,23640,39,1,3600.008,3600.043,9.679,8.642857142857144,1.789519738913332e7,9.773884513602814e6,1.7895197389133327e7
34,27689,35,1,3600.006,3600.028,9.995,12.692307692307695,2.1517993544841684e7,1.1657433811968807e7,2.1630041572535444e7
35,23503,41,1,3600.177,3600.148,10.404,9.0,1.2997843404006222e7,7.144662753416093e6,1.2997843404006224e7
36,22714,32,1,3600.124,3600.125,9.828,15.285714285714285,3.5835694566518135e7,1.6585543384694096e7,3.583569456651814e7
37,24960,65,1,3600.065,3600.039,9.509,5.0,9.695148604974702e6,6.703411562893179e6,9.695148604974706e6
38,22996,34,1,3600.014,3600.054,10.383,13.571428571428571,2.6038015343930252e7,1.2800112136749066e7,2.603801534393025e7
39,23766,29,1,3600.119,3600.063,9.788,11.416666666666671,2.4602819466844752e7,1.1843216556628548e7,2.4602819466844752e7
3,23368,39,1,3600.001,3600.034,10.534,13.0,1.690885039794326e7,1.0514819898735756e7,1.9834949581853136e7
40,23703,42,1,3600.056,3600.062,10.202,7.636363636363637,1.4502977028812416e7,8.168578678294463e6,1.4502977028812416e7
41,22407,34,1,3600.169,3600.066,12.709,13.26666666666667,2.189355639047259e7,1.203726165379602e7,2.1893556390472595e7
42,24703,35,1,3600.078,3600.165,10.528,12.07142857142857,1.9378255439534526e7,1.0721152706811558e7,1.937825543953453e7
43,29006,109,1,3600.016,3600.044,9.712,2.0,3.802745390367058e6,3.3124652059275922e6,3.8027453903671782e6
44,2,1,1,0.239,1.997,8.797,33.0,10569.368296311355,10569.368296283763,10569.368296311353
45,29536,64,1,3600.182,3600.109,8.869,4.0,5.096363451178011e6,3.57917102833753e6,5.096363451178011e6
46,27238,34,1,3600.209,3600.057,8.815,7.999999999999986,1.5404580289430868e7,9.056885006722001e6,1.540458028943087e7
47,25652,36,1,3600.052,3600.042,8.794,9.230769230769234,1.8937603225121476e7,9.663618751907928e6,1.893760322512148e7
48,28323,63,1,3600.111,3600.065,9.091,6.0,9.247789669235216e6,6.281473742533702e6,9.247789669235218e6
49,26060,40,1,3600.111,3600.067,9.058,10.666666666666664,1.8828010124140464e7,1.0140851370499456e7,1.9117630565408e7
4,25073,32,1,3600.153,3600.08,9.242,9.000000000000002,2.0858701679635897e7,1.0742734451453215e7,2.08587016796359e7
50,2,1,1,0.243,2.031,8.962,30.0,3797.2545888069444,3797.254588780459,3797.2545888069444
5,26311,52,1,3600.054,3600.119,9.694,8.099999999999994,1.4191191269641835e7,8.769347137307597e6,1.4191191269641837e7
6,23667,43,1,3600.156,3600.167,11.316,7.642857142857142,1.0451555190274665e7,7.170749780070729e6,1.0451555190274669e7
7,24990,33,1,3600.069,3600.106,10.143,7.0,1.0067928215621088e7,5.502821203168063e6,1.0171679443430722e7
8,24276,51,1,3600.227,3600.07,10.197,8.0,1.2440228840933304e7,8.073616767483227e6,1.2440228840933306e7
9,21961,33,1,3600.16,3600.038,10.487,12.0,3.823447160839998e7,1.6533037130169582e7,3.823447160839998e7
