instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,10,9,1,0.37,2.218,9.267,3.0,1.756741265914151e7,1.756741265914151e7,1.756741265914151e7
11,9,8,1,0.28,2.117,9.276,2.0,1.6533743785511628e7,1.6533743785511628e7,1.6533743785511628e7
12,11,10,1,0.316,2.4,10.172,2.3333333333333357,1.6025932037764832e7,1.6025932037764832e7,1.6025932037764836e7
13,11,10,1,0.29,2.105,9.017,2.500000000000001,2.962301751604289e7,2.962301751604289e7,2.9623017516042884e7
14,9,8,1,0.317,2.301,10.04,3.0,1.4661695188658902e7,1.4661695188658902e7,1.4661695188658902e7
15,10,8,1,0.36,2.182,9.269,4.0,1.7865683877650615e7,1.7865683877650615e7,1.7865683877650615e7
16,10,8,1,0.284,2.183,9.619,3.0,1.500166508560235e7,1.500166508560235e7,1.5001665085602349e7
17,8,7,1,0.284,2.365,10.178,5.0,1.6215869989027029e7,1.6215869989027029e7,1.6215869989027029e7
18,10,9,1,0.278,2.02,8.904,1.0000000000000353,2.0990916210985005e7,2.0990916210985005e7,2.099091621098501e7
19,10,9,1,0.316,2.375,10.101,4.0,2.2582865635448687e7,2.2582865635448687e7,2.2582865635448687e7
1,10,9,1,0.299,2.338,10.273,0.33333333333333215,1.9806027850977555e7,1.9806027850977555e7,1.9806027850977555e7
20,10,9,1,0.357,2.183,9.189,2.0,1.7930342058261074e7,1.7930342058261074e7,1.7930342058261074e7
21,9,8,1,0.311,2.407,10.486,2.666666666666668,1.2212813094219891e7,1.2212813094219891e7,1.2212813094219891e7
22,10,9,1,0.302,2.266,9.714,3.0,1.6721699744981952e7,1.6721699744981952e7,1.6721699744981954e7
23,11,10,1,0.355,2.457,10.344,1.0,1.9297646799615644e7,1.9297646799615644e7,1.9297646799615644e7
24,10,9,1,0.32,2.476,10.246,3.0,1.805744058807764e7,1.805744058807764e7,1.805744058807764e7
25,9,8,1,0.316,2.338,10.239,3.5,2.1517913893711284e7,2.1517913893711284e7,2.151791389371128e7
