instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,29394,56,1,3600.125,3600.045,10.541,9.400000000000002,1.756741265914151e7,8.00441180169963e6,1.756741265914151e7
11,27946,50,1,3600.207,3600.065,9.795,7.800000000000001,1.6533743785511628e7,8.0962926823471375e6,1.6533743785511628e7
12,25369,54,1,3600.031,3600.039,10.116,7.833333334216668,1.6025932037764832e7,6.758078474250915e6,1.6025932037764836e7
13,29559,51,1,3600.124,3600.038,9.97,12.142857142857144,2.962301751604289e7,1.3166380947055096e7,2.9623017516042884e7
14,29989,55,1,3600.002,3600.073,10.59,9.200000000000001,1.46616951886589e7,7.230756277935548e6,1.4661695188658902e7
15,28266,48,1,3600.157,3600.049,11.425,10.5,1.7865683877650615e7,8.529602774832956e6,1.7865683877650615e7
16,34161,58,1,3600.005,3600.045,9.749,6.0,1.5001665085602347e7,7.237919260768801e6,1.5001665085602349e7
17,32705,65,1,3600.174,3600.04,10.002,8.0,1.6215869989027027e7,8.163409842524612e6,1.6215869989027029e7
18,30204,51,1,3600.085,3600.044,9.859,8.857142857142858,2.099091621098501e7,9.434551710837658e6,2.099091621098501e7
19,30619,51,1,3600.013,3600.117,9.686,10.999999999999995,2.2582865635448687e7,9.757082501464235e6,2.2582865635448687e7
1,25653,61,1,3600.001,3600.046,11.699,8.857142857142858,1.1264444747152466e7,9.450209278789101e6,1.9806027850977555e7
20,31693,54,1,3600.159,3600.062,9.851,9.4,1.7930342058261074e7,8.098199277507422e6,1.7930342058261074e7
21,31075,63,1,3600.146,3600.054,9.265,7.399999999999999,1.2212813094219891e7,5.644925809270505e6,1.2212813094219891e7
22,32126,53,1,3600.097,3600.032,9.303,9.142857142857144,1.6721699744981952e7,8.040010629366236e6,1.6721699744981954e7
23,28912,56,1,3600.141,3600.088,10.219,8.285714285714286,1.9297646799615644e7,9.180009319850683e6,1.9297646799615644e7
24,29556,61,1,3600.162,3600.095,9.761,5.666666666666668,1.8057440588077635e7,8.450719878792353e6,1.805744058807764e7
25,29101,52,1,3600.118,3600.11,9.768,10.25,2.1517913893711284e7,1.037369136003212e7,2.151791389371128e7
26,29589,54,1,3600.174,3600.063,10.715,7.25,1.4531438658219e7,7.209484022586915e6,1.4531438658218998e7
27,30388,48,1,3600.051,3600.039,10.169,10.333333333333332,1.9724611256591167e7,9.010282115973849e6,1.9724611256591167e7
28,30615,50,1,3600.039,3600.036,10.017,8.6,1.2485243400533408e7,5.826989303031908e6,1.2485243400533406e7
29,30077,66,1,3600.012,3600.044,10.161,9.28571428674286,1.8705353000077493e7,8.855346886025956e6,1.870535300007749e7
