instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,17,16,1,0.581,2.487,10.043,0.375,3.8526586430462845e7,3.8526586430462845e7,3.852658643046284e7
11,18,16,1,0.71,2.625,10.301,0.33333333333333215,3.474976555172504e7,3.474976555172504e7,3.474976555172504e7
12,15,13,1,0.624,2.444,9.819,1.1666666666666679,3.8600054148320496e7,3.8600054148320496e7,3.8600054148320496e7
13,15,14,1,0.445,2.174,9.313,1.0000000002000036,4.036034564058739e7,4.036034564058739e7,4.03603456405874e7
14,13,12,1,0.4,2.142,10.032,0.75,3.055185812124058e7,3.055185812124058e7,3.0551858121240586e7
15,17,17,1,0.665,2.767,11.032,3.000000000400007,3.3910277063147716e7,3.3910277063147716e7,3.3910277063147716e7
16,13,13,1,0.423,2.199,9.301,1.875,3.3466745317785352e7,3.3466745317785352e7,3.3466745317785364e7
17,11,11,1,0.341,2.116,9.229,0.1666666666666643,2.3540440075627048e7,2.3540440075627048e7,2.3540440075627048e7
18,15,14,1,0.503,2.283,10.075,1.8571428571428577,3.5877510971538916e7,3.5877510971538916e7,3.587751097153891e7
19,15,14,1,0.669,2.52,10.2,0.9999999999999869,3.443342893209008e7,3.443342893209008e7,3.4433428932090074e7
1,12,10,1,0.437,2.407,9.378,1.0,2.206761687806326e7,2.206761687806326e7,2.2067616878063265e7
20,12,11,1,0.373,2.149,9.26,2.0,2.906844539823932e7,2.906844539823932e7,2.9068445398239322e7
21,14,15,1,0.374,2.112,9.365,1.0000000002000036,2.336240895667709e7,2.336240895667709e7,2.3362408956677094e7
22,11,9,1,0.334,2.16,9.59,2.0,2.1130770105375618e7,2.1130770105375618e7,2.113077010537562e7
23,21,20,1,0.78,2.868,10.597,0.8571428571428577,5.262133725016698e7,5.262133725016698e7,5.262133725016698e7
24,17,16,1,0.638,2.492,9.95,0.5,4.3428194966687836e7,4.3428194966687836e7,4.3428194966687836e7
25,15,15,1,0.469,2.213,9.23,2.1999999999999993,3.770389639974573e7,3.770389639974573e7,3.770389639974575e7
26,16,15,1,0.464,2.22,9.277,1.0,3.0884256044282235e7,3.0884256044282235e7,3.0884256044282243e7
27,9,7,1,0.361,2.396,10.687,3.000000000400007,1.8720692667751163e7,1.8720692667751163e7,1.8720692667751163e7
28,11,7,1,0.354,2.26,9.985,1.0000000002000036,1.7555770056056e7,1.7555770056056e7,1.7555770056055997e7
