instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
10,26514,70,1,3600.141,3600.04,9.21,7.6666666666666625,1.0e20,2.3257380933332253e7,3.852658643046284e7
11,25301,59,1,3600.033,3600.037,9.525,8.0,1.0e20,2.053954401354654e7,3.474976555172504e7
12,25254,63,1,3600.008,3600.05,9.351,11.545454545454549,1.0e20,2.3901344160412494e7,3.8600054148320496e7
13,26345,62,1,3600.033,3600.035,9.728,9.999999999999972,1.0e20,2.4044973414730657e7,4.03603456405874e7
14,25019,64,1,3600.002,3600.035,13.932,8.454545454545453,1.0e20,2.0248533089351036e7,3.0551858121240586e7
15,27759,62,1,3600.007,3600.029,9.41,10.0,1.0e20,2.016332335133845e7,3.3910277063147716e7
16,26842,61,1,3600.223,3600.034,9.132,9.2,1.0e20,2.1795301452471603e7,3.3466745317785364e7
17,29487,72,1,3600.068,3600.035,19.465,8.666666666666668,2.3540440075627048e7,1.677922342922586e7,2.3540440075627048e7
18,27757,66,1,3600.144,3600.031,9.556,11.769230769230768,1.0e20,2.254889009668837e7,3.587751097153891e7
19,27502,60,1,3600.113,3600.028,9.558,8.5,1.0e20,2.163308615455578e7,3.4433428932090074e7
1,28740,69,1,3600.112,3600.045,9.333,7.0,2.206761687806326e7,1.6351445712331034e7,2.2067616878063265e7
20,24430,80,1,3600.002,3600.045,11.385,7.0,1.920657328984132e7,1.7960726629894976e7,2.9068445398239322e7
21,24173,64,1,3600.075,3600.051,12.636,8.000000000900002,1.0e20,1.5316594504938424e7,2.3362408956677094e7
22,25611,70,1,3600.051,3600.046,11.158,6.099999999999994,2.1130770105375618e7,1.5965746079519322e7,2.113077010537562e7
23,22010,58,1,3600.026,3600.043,10.988,11.59999999999993,1.0e20,2.788972602163182e7,5.262133725016698e7
24,26336,59,1,3600.078,3600.039,9.047,9.133333333333322,1.0e20,2.4466912758067418e7,4.3428194966687836e7
25,27904,57,1,3600.136,3600.034,9.153,11.0,1.0e20,2.19737241739982e7,3.770389639974575e7
26,25072,64,1,3600.224,3600.039,9.613,10.833333333333334,1.0e20,2.0318896311392922e7,3.0884256044282243e7
27,29161,83,1,3600.042,3600.055,9.109,7.199999999999999,1.8720692667751156e7,1.5090154765521267e7,1.8720692667751163e7
28,25901,85,1,3600.03,3600.02,10.805,6.0,1.7555770056055993e7,1.3828327391762525e7,1.7555770056055997e7
29,28461,60,1,3600.023,3600.045,8.982,9.25,1.0e20,2.1496726908025153e7,3.184168313194398e7
2,27087,63,1,3600.139,3600.034,9.424,10.0,1.0e20,1.7379384113703348e7,2.6608093266653184e7
30,23728,69,1,3600.136,3600.035,9.726,8.375,1.0e20,1.8863255183382336e7,3.0695764125462983e7
31,23789,64,1,3600.155,3600.062,10.796,9.399999999999993,3.450798132336682e7,2.490826600136319e7,3.450798132336682e7
32,23365,62,1,3600.013,3600.055,11.836,7.222222222222221,1.0e20,1.9416346957739353e7,3.1239759699581634e7
33,27182,67,1,3600.091,3600.035,9.709,8.545454545454547,2.7773682517592624e7,1.8141063654167395e7,2.7773682517592624e7
34,24107,55,1,3600.063,3600.043,9.137,11.199999999999978,1.0e20,2.8626125550488345e7,4.953512873899473e7
35,26029,60,1,3600.192,3600.057,9.345,11.545454545454547,3.677002956409578e7,2.3820197288840182e7,3.677002956409578e7
36,26556,58,1,3600.059,3600.035,9.294,9.100000000000001,1.0e20,2.5663834858769774e7,4.0688896965478316e7
37,27311,72,1,3600.196,3600.054,9.166,11.538461538461538,1.0e20,2.4880986007477086e7,4.0276706615649745e7
38,23862,60,1,3600.059,3600.029,9.218,9.083333333333336,1.0e20,2.814584398892712e7,4.804370849560823e7
39,23725,60,1,3600.081,3600.036,10.473,9.846153846153847,1.0e20,2.6679415634926785e7,4.305857355621829e7
3,22845,64,1,3600.223,3600.039,10.233,11.444444444444443,1.0e20,3.071196910005446e7,5.6429779848744035e7
40,27383,59,1,3600.002,3600.037,9.083,8.142857142857142,2.8625978258674182e7,2.3551475200677466e7,3.760383354774745e7
41,27069,74,1,3600.183,3600.041,9.302,10.222222222222221,1.0e20,2.340620087859093e7,3.817475719179552e7
42,25230,62,1,3600.027,3600.045,11.624,10.181818181818182,1.0e20,2.344404075469226e7,3.811252523461838e7
43,26076,68,1,3600.069,3600.061,11.226,5.636363636363612,2.9221190439872585e7,2.0725811853877317e7,2.9221190439872585e7
44,24726,67,1,3600.217,3600.058,9.821,11.166666666666666,1.0e20,2.0710712303331524e7,3.2544947841689713e7
45,23787,59,1,3600.087,3600.047,9.234,12.466666666666669,1.0e20,2.4765804349445492e7,4.339765311953627e7
46,24056,62,1,3600.195,3600.051,9.409,9.545454545454545,1.0e20,2.2613853677089505e7,3.524354695576886e7
47,23528,69,1,3600.192,3600.038,9.422,8.272727272727272,1.0e20,2.5492813074013762e7,4.215085106340996e7
48,24661,65,1,3600.189,3600.037,9.354,8.75,1.0e20,2.3083836562528327e7,3.962384034422545e7
